t_monotonic_s,stamp_sec,stamp_nanosec,x_m,y_m,yaw_rad,vx_mps,vy_mps,yaw_rate_rps,odom_source,odom_prediction_age_s,planner_state,planner_path_forward_span_m,planner_path_length_m,planner_path_max_curvature_m_inv,local_path_source,continuation_source,path_terminal_heading_deg,route_suffix_heading_deg,path_heading_alignment_deg,planner_forward_projection_valid,tracker_state,path_age_s,odom_age_s,path_deviation_m,path_projection_valid,path_projection_s_m,distance_to_path_end_m,path_loss_reason,waiting_path_refresh_active,cmd_linear_x_mps,cmd_angular_z_rps,tracker_desired_steering_deg,raw_curvature_m_inv,commanded_curvature_m_inv,filtered_curvature_m_inv,tracker_steering_saturated,tracker_steering_saturation_ratio,fusion_state,fusion_confidence,desired_speed_pct,applied_speed_pct,desired_steering_deg,requested_steering_deg,applied_steering_deg,bridge_steering_saturated,bridge_state
2.079436127000008,1775687106,748193785,-0.10452403928657243,-0.08246982570984132,0.038091756655843106,-0.010704781381132206,-0.011963934298744153,-0.0006047698958824066,corrected,0.0,tracking,1.1381724638746316,1.141376281603509,0.9543598825842721,tracking,tracking,-7.426979654860989,8.911749250741869,16.338728905602856,True,tracking,0.0,0.011851310729980469,0.013936461005718164,True,0.0,1.1672442484223038,,False,0.1123280921064315,0.039701734448698595,6.052645802907036,0.3534443940441985,0.3534443940441985,0.3534443940441985,False,0.336258100161502,tracking,high,20.74426973688105,20.0,6.052645802907036,1.0905338599934566,1.0905338599934566,False,tracking
2.1289818019999984,1775687106,765173620,-0.10172891493328245,-0.07922934794159944,0.05319470857347159,-0.009617179542965792,-0.012343071120132195,-0.0011410727438907827,corrected,0.0,tracking,1.1381724638746316,1.141376281603509,0.9543598825842721,tracking,tracking,-7.426979654860989,8.911749250741869,16.338728905602856,True,tracking,0.0,0.024138212203979492,0.014186651132986075,True,0.0,1.1672442484223038,,False,0.11340058596896203,0.03983218481344789,6.1044514394968985,0.35649250267869526,0.35649250267869526,0.35125201931804867,False,0.339136191083161,tracking,high,20.780019532298734,20.06025642364791,6.015378067075348,3.3879567583282624,3.3879567583282637,False,tracking
2.1445404910000434,1775687106,810614838,-0.1021653757526133,-0.07978951913421195,0.053142922751808416,-0.009617179542965792,-0.012343071120132195,-0.0011410727438907827,corrected,0.0,tracking,1.1381724638746316,1.141376281603509,0.9543598825842721,tracking,tracking,-7.426979654860989,8.911749250741869,16.338728905602856,True,tracking,0.0,0.04048013687133789,0.011217687256459042,True,0.0,1.1672442484223038,,False,0.12332328252192662,0.03862082557973009,4.6038625797191175,0.26841980375366553,0.26841980375366553,0.31316734999219137,False,0.25577014331772874,tracking,high,20.780019532298734,20.112740169254735,6.015378067075348,4.477000428333743,4.477000428333744,False,tracking
2.1510045320000017,1775687106,815429841,-0.10221168574235874,-0.07984895521881938,0.053137428098533786,-0.009617179542965792,-0.012343071120132195,-0.0011410727438907827,corrected,0.0,tracking,1.1381724638746316,1.141376281603509,0.9543598825842721,tracking,tracking,-7.426979654860989,8.911749250741869,16.338728905602856,True,tracking,0.0,0.04048013687133789,0.011217687256459042,True,0.0,1.1672442484223038,,False,0.12332328252192662,0.03862082557973009,4.6038625797191175,0.26841980375366553,0.26841980375366553,0.31316734999219137,False,0.25577014331772874,tracking,high,21.11077608406422,20.112740169254735,5.3671957924587685,5.3671957924587685,5.3671957924587685,False,tracking
2.2006494680000515,1775687106,842559263,-0.08619585973218653,-0.07752984914551643,0.06231892559516813,-0.009063639824428548,-0.013329777931476675,-0.0009206015510210982,corrected,0.0,tracking,1.1493638984243666,1.1672442484223038,0.9744272567191776,tracking,tracking,-22.25723284483759,10.136598518622648,32.39383136346024,True,tracking,0.0,0.02361297607421875,0.01174622103750313,True,0.0,1.1672442484223038,,False,0.12392664909475433,0.03783475786910974,4.740184902111354,0.27640368712592184,0.27640368712592184,0.3052996118710616,False,0.263343605672853,tracking,high,21.13088830315848,20.266082844416367,5.233113347203249,5.233113347203249,5.233113347203249,False,tracking
2.2048146670000506,1775687106,873943366,-0.08647995204805066,-0.07794766004222717,0.0622900700987358,-0.009063639824428548,-0.013329777931476675,-0.0009206015510210982,corrected,0.0,tracking,1.1493638984243666,1.1672442484223038,0.9744272567191776,tracking,tracking,-22.25723284483759,10.136598518622648,32.39383136346024,True,tracking,0.0,0.02962350845336914,0.0007943593194559167,True,0.00434375659559739,1.1629004918267063,,False,0.13357516053381596,0.03591506284924555,3.4919355028469248,0.2034044760114856,0.2034044760114856,0.2688753111410506,False,0.19399641682482915,tracking,high,21.13088830315848,20.266082844416367,5.233113347203249,5.233113347203249,5.233113347203249,False,tracking
2.2134910130000662,1775687106,881887907,-0.08655202372321401,-0.0780536549232779,0.06228274971782644,-0.009063639824428548,-0.013329777931476675,-0.0009206015510210982,corrected,0.0,tracking,1.1493638984243666,1.1672442484223038,0.9744272567191776,tracking,tracking,-22.25723284483759,10.136598518622648,32.39383136346024,True,tracking,0.0,0.02962350845336914,0.0007943593194559167,True,0.00434375659559739,1.1629004918267063,,False,0.13357516053381596,0.03591506284924555,3.4919355028469248,0.2034044760114856,0.2034044760114856,0.2688753111410506,False,0.19399641682482915,tracking,high,21.4525053511272,20.266082844416367,4.61164164652768,4.61164164652768,4.61164164652768,False,tracking
2.2508575949999567,1775687106,916524253,-0.08686586570182621,-0.07851521826444251,0.06225087252302582,-0.009063639824428548,-0.013329777931476675,-0.0009206015510210982,predicted,0.03929591178894043,tracking,1.1493638984243666,1.1672442484223038,0.9744272567191776,tracking,tracking,-22.25723284483759,10.136598518622648,32.39383136346024,True,tracking,0.0,0.02364373207092285,0.002456437096665497,True,0.016497306950659825,1.139766445597217,,False,0.1066498290970906,0.03905247858332973,8.533955202991294,0.5001897397534562,0.5001897397534562,0.3661747882200318,False,0.47410862238840523,tracking,high,20.554994303236352,20.352401350609714,6.26894466759684,5.716729721523386,5.716729721523387,False,tracking
2.273237997000024,1775687106,919142710,-0.10134606373040264,-0.08170873547682851,0.041801167392722924,-0.009079344914698478,-0.008010584617024542,0.015048911841216038,predicted,0.03929591178894043,tracking,1.1493638984243666,1.1672442484223038,0.9744272567191776,tracking,tracking,-22.25723284483759,10.136598518622648,32.39383136346024,True,tracking,0.0,0.02234959602355957,0.0028519041852934314,True,0.016108787371431628,1.140154965176445,,False,0.10721149987296064,0.041838788918027746,8.675940751135563,0.5086392831681332,0.5086392831681332,0.3902453465123076,False,0.48199670839642017,tracking,high,20.554994303236352,20.36679756508219,6.26894466759684,6.26894466759684,6.268944667596844,False,tracking
2.2804915479999863,1775687106,949217409,-0.10161876202670497,-0.0819493335373683,0.04225316174461278,-0.009079344914698478,-0.008010584617024542,0.015048911841216038,corrected,0.0,tracking,1.1493638984243666,1.1672442484223038,0.9744272567191776,tracking,tracking,-22.25723284483759,10.136598518622648,32.39383136346024,True,tracking,0.0,0.02234959602355957,0.0028519041852934314,True,0.016108787371431628,1.140154965176445,,False,0.10721149987296064,0.041838788918027746,8.675940751135563,0.5086392831681332,0.5086392831681332,0.3902453465123076,False,0.48199670839642017,tracking,high,20.554994303236352,20.36679756508219,6.26894466759684,6.26894466759684,6.268944667596844,False,tracking
