t_monotonic_s,stamp_sec,stamp_nanosec,x_m,y_m,yaw_rad,vx_mps,vy_mps,yaw_rate_rps,odom_source,odom_prediction_age_s,planner_state,planner_path_forward_span_m,planner_path_length_m,planner_path_max_curvature_m_inv,local_path_source,continuation_source,path_terminal_heading_deg,route_suffix_heading_deg,path_heading_alignment_deg,planner_forward_projection_valid,tracker_state,path_age_s,odom_age_s,path_deviation_m,path_projection_valid,path_projection_s_m,distance_to_path_end_m,path_loss_reason,waiting_path_refresh_active,cmd_linear_x_mps,cmd_angular_z_rps,tracker_desired_steering_deg,raw_curvature_m_inv,commanded_curvature_m_inv,filtered_curvature_m_inv,tracker_steering_saturated,tracker_steering_saturation_ratio,fusion_state,fusion_confidence,desired_speed_pct,applied_speed_pct,desired_steering_deg,requested_steering_deg,applied_steering_deg,bridge_steering_saturated,bridge_state
2.713711795999984,1775727273,445873875,-0.6608005744638921,0.02860715609784898,0.008194701977061888,0.03748386631354096,0.0011837253109150256,-0.0012985481955520648,corrected,0.0,tracking,1.4618346336257177,1.4635696604536579,0.9433012566627478,tracking,tracking,-0.38722912293184764,-5.948453963222618,5.5612248402907705,True,tracking,0.0,0.1917414665222168,0.06754382852791158,True,0.0,1.5069251038819698,,False,0.09995239395341363,-0.05095236913326034,-8.694872181339443,-0.5097663709486389,-0.5097663709486389,-0.5097663709486389,False,0.483048454518858,tracking,high,20.33174646511379,20.0,-8.694872181339443,-1.0833333333333333,-1.083333333333334,False,tracking
2.736272065999998,1775727273,327126490,-0.6745695358064746,0.027118342817863704,0.0023232595001074934,0.036408645171370185,0.0008548696206690382,-0.0009689338071295269,corrected,0.0,tracking,1.4618346336257177,1.4635696604536579,0.9433012566627478,tracking,tracking,-0.38722912293184764,-5.948453963222618,5.5612248402907705,True,tracking,0.0,0.1917414665222168,0.06754382852791158,True,0.0,1.5069251038819698,,False,0.09995239395341363,-0.05095236913326034,-8.694872181339443,-0.5097663709486389,-0.5097663709486389,-0.5097663709486389,False,0.483048454518858,tracking,high,20.33174646511379,20.02379163705158,-8.694872181339443,-2.1666666666666665,-2.166666666666668,False,tracking
2.7625803729999916,1775727273,479055523,-0.6690400415706126,0.027248174527273756,0.0021761045077633226,0.036408645171370185,0.0008548696206690382,-0.0009689338071295269,corrected,0.0,tracking,1.504764979272398,1.5069251038819698,0.8093017299738292,tracking,tracking,-0.7909256121024664,-6.377038546518335,5.586112934415869,True,tracking,0.0,0.14798235893249512,0.07398394284052627,True,0.0,1.5069251038819698,,False,0.105408666407858,-0.05036404120318762,-7.728478115819895,-0.45237153886714576,-0.45237153886714576,-0.477797916618297,False,0.4293598953233275,tracking,high,20.513622213595266,20.02379163705158,-8.157177792595819,-3.26109246666716,-3.261092466667162,False,tracking
2.799333013999984,1775727273,403596758,-0.6598419013310163,0.02981433616880708,0.0072709531468617816,0.036028424021854674,0.0002000174927527718,-0.0008250415989858919,corrected,0.0,tracking,1.504764979272398,1.5069251038819698,0.8093017299738292,tracking,tracking,-0.7909256121024664,-6.377038546518335,5.586112934415869,True,tracking,0.0,0.029497623443603516,0.06845390953340853,True,0.0,1.5069251038819698,,False,0.10542890312553119,-0.050184619272690495,-7.9963279671328085,-0.46825160119180614,-0.46825160119180614,-0.4760043762661279,False,0.4442404426184894,tracking,high,20.51429677085104,20.08945501227656,-8.126967484027883,-6.605960920000171,-6.605960920000174,False,tracking
2.8265165309999816,1775727273,541687897,-0.6548688101846777,0.029841945070648534,0.0071570706448464555,0.036028424021854674,0.0002000174927527718,-0.0008250415989858919,corrected,0.0,tracking,1.504764979272398,1.5069251038819698,0.8093017299738292,tracking,tracking,-0.7909256121024664,-6.377038546518335,5.586112934415869,True,tracking,0.0,0.13997268676757812,0.051157383883148985,True,0.0,1.5272781085037577,,False,0.09854126583329945,-0.051485655294157016,-9.914430191359708,-0.582624920475962,-0.582624920475962,-0.522478119788459,False,0.5508016772977615,tracking,high,20.51429677085104,20.120715286055205,-8.126967484027883,-7.701291260000686,-7.70129126000069,False,tracking
2.8906001619999984,1775727273,480379903,-0.6763381476713966,0.026701135174501095,-0.004071439598472038,0.035858244300989946,-0.0015540292491085165,-0.0008965638079350691,corrected,0.0,tracking,1.504764979272398,1.5069251038819698,0.8093017299738292,tracking,tracking,-0.7909256121024664,-6.377038546518335,5.586112934415869,True,tracking,0.0,0.06977391242980957,0.04619691136024349,True,0.0,1.5272781085037577,,False,0.09970245158052034,-0.05411071292423257,-10.202626588987,-0.5999190880508284,-0.5999190880508284,-0.5427219899455773,False,0.5668125882770556,tracking,high,20.284598921705456,20.141663743544893,-9.142199278367048,-9.142199278367048,-9.142199278367045,False,tracking
2.903597913999988,1775727273,634147794,-0.6708262697990511,0.026462260695336973,-0.004209253100232543,0.035858244300989946,-0.0015540292491085165,-0.0008965638079350691,corrected,0.0,tracking,1.504764979272398,1.5069251038819698,0.8093017299738292,tracking,tracking,-0.7909256121024664,-6.377038546518335,5.586112934415869,True,tracking,0.0,0.06977391242980957,0.04619691136024349,True,0.0,1.5272781085037577,,False,0.09970245158052034,-0.05411071292423257,-10.202626588987,-0.5999190880508284,-0.5999190880508284,-0.5427219899455773,False,0.5668125882770556,tracking,high,20.323415052684012,20.141663743544893,-9.247558350867314,-9.247558350867314,-9.247558350867315,False,tracking
2.951748581000004,1775727273,557392315,-0.7022860953314187,0.029614801702901726,0.003579172680750722,0.035425325553375714,-0.004168391190114588,-0.0009475506875194332,corrected,0.0,tracking,1.504764979272398,1.5069251038819698,0.8093017299738292,tracking,tracking,-0.7909256121024664,-6.377038546518335,5.586112934415869,True,tracking,0.0,0.04113650321960449,0.06207100299173103,True,0.0,1.5272781085037577,,False,0.11285740537460984,-0.053042055346989816,-7.735956687971317,-0.4528146456446707,-0.4528146456446707,-0.4699918022297807,False,0.42977537155396206,tracking,high,20.72027390616166,20.154943699169458,-8.178518395937877,-8.178518395937877,-8.178518395937875,False,tracking
2.997334668999997,1775727273,729516864,-0.6961912694496573,0.028897641927685597,0.0034161492966501904,0.035425325553375714,-0.004168391190114588,-0.0009475506875194332,corrected,0.0,tracking,1.504764979272398,1.5069251038819698,0.8093017299738292,tracking,tracking,-0.7909256121024664,-6.377038546518335,5.586112934415869,True,tracking,0.0,0.15119624137878418,0.09357638655820219,True,0.0,1.5272781085037577,,False,0.11452735749167717,-0.052725051591347924,-7.650653466231761,-0.44776134274230617,-0.44776134274230617,-0.4603708035015085,False,0.42503630367954226,tracking,high,20.817578583055905,20.236818935351206,-7.863445363625035,-7.863445363625035,-7.863445363625035,False,tracking
3.071485819000003,1775727273,633296568,-0.7081427429226842,0.029199582200419086,0.010545820665657164,0.034808625060890656,-0.005619119419574502,-0.0009828005641472689,corrected,0.0,tracking,1.504764979272398,1.5069251038819698,0.8093017299738292,tracking,tracking,-0.7909256121024664,-6.377038546518335,5.586112934415869,True,tracking,0.0,0.04822373390197754,0.050232952255824935,True,0.0,1.5937731311922294,,False,0.10936784667161527,-0.053853910521584336,-9.268310985763346,-0.54396140810326,-0.54396140810326,-0.49241081506600864,False,0.5149061658757415,tracking,high,20.645594889053843,20.322050966203257,-8.403145220382674,-8.403145220382674,-8.40314522038267,False,tracking
