index,x_m,y_m,yaw_rad
0,-0.11479667430741353,-0.23005397592877158,-0.02176921147404703
1,-0.08480378250521618,-0.23070700069222447,-0.022023898380512722
2,-0.05481105799262474,-0.23136766423124447,-0.022532961993552328
3,-0.024818673686031273,-0.2320435958887062,-0.023295782184652152
4,0.0051731862800901435,-0.23274240614361685,-0.0243114296488113
5,0.035164321032566837,-0.2334716771893851,-0.02557866743829535
6,0.06515450754419587,-0.23423895353872357,-0.027095953665394405
7,0.0951434953573471,-0.23505173268434873,-0.028861445788848833
8,0.125131001478754,-0.23591745585754154,-0.030873006833652985
9,0.15511670547587708,-0.23684349893767492,-0.033128213707595604
10,0.18510024480294743,-0.23783716357134946,-0.03562436744123174
11,0.2150812103823118,-0.23890566855528142,-0.0383585046612754
12,0.24505914246444466,-0.24005614151715152,-0.04132740888625549
13,0.27503352678869303,-0.24129561088711715,-0.044527619289136844
14,0.3050037910675958,-0.24263099808295274,-0.04795543339869521
15,0.3349693018220384,-0.24406910972700852,-0.051606898818711174
16,0.36492936160463063,-0.24561662956688657,-0.055477787461289625
17,0.3948832066671204,-0.2472801095784078,-0.05956354407083237
18,0.42483000515743063,-0.24906595948525126,-0.06385919903610207
19,0.4547688559764681,-0.2509804336332015,-0.06835923375450735
20,0.48469878848781284,-0.2530296138101331,-0.07305738525330757
21,0.5146187633582573,-0.2552193862115694,-0.07794637553702474
22,0.5445276749169018,-0.25755541032637247,-0.08301755038448701
23,0.5744243555569938,-0.26004307707340596,-0.08826041223675642
24,0.6043075828679514,-0.26268745307863284,-0.09366203257563721
25,0.6341760903722755,-0.2654932075690044,-0.09920633096146823
26,0.6640285829465458,-0.2684645180053276,-0.10487321083702951
27,0.6938637582152491,-0.2716049503157707,-0.11063754645210196
28,0.7236803354014802,-0.27491730946251924,-0.11646802093847844
29,0.7534770932713565,-0.27840345611580053,-0.12232582276087484
30,0.7832529188802555,-0.2820640854617603,-0.12816321654882395
31,0.8130068687672751,-0.28589846467174146,-0.13392201470730042
32,0.8427382439849769,-0.28990412634536533,-0.139531988197994
33,0.8724466798170113,-0.29407651633854065,-0.14490926841458
34,0.902132250138917,-0.2984085958240286,-0.14995480701325012
35,0.9317955850249683,-0.3028903992238206,-0.15455297669060222
36,0.9614379983093585,-0.30750855181124287,-0.15857041290690582
37,0.9910616193063765,-0.3122457533161604,-0.16185521399307568
38,1.020669519755777,-0.3170802367926934,-0.16423663436300437
39,1.0502658233287796,-0.32198521535220626,-0.17954914870175545
40,1.0903595713369663,-0.32926238244759665,-0.2055755228868013
41,1.1305739240067827,-0.3376479312388907,-0.22696960551163123
42,1.170806131534977,-0.3469395229123073,-0.24400477910518853
43,1.2109534441182952,-0.35693481865406457,-0.2568780174869664
44,1.250913111953486,-0.3674314796503814,-0.26570749762998386
45,1.2905823852372953,-0.3782271670874761,-0.2705293562064249
46,1.3298585141664698,-0.3891195421515673,-0.27129241361047124
47,1.368638748937759,-0.3999062660288734,-0.26784984656615235
48,1.4068203397479082,-0.41038499990561306,-0.25994680704868284
49,1.4443005367936643,-0.42035340496800455,-0.24720292444440334
50,1.480976590271776,-0.4296091424022667,-0.22908858663611337
51,1.5167457503789898,-0.437949873394618,-0.20489406295595203
52,1.5515052673120524,-0.4451732591312766,-0.1736913081138274
53,1.585152391267711,-0.45107696079846143,-0.13429051378667078
54,1.6175843724427137,-0.4554586395823908,-0.0851988411427085
55,1.6486984610338067,-0.45811595666928323,-0.024600350560009105
56,1.6783919072377378,-0.4588465732453575,0.049601456607510606
57,1.7065619612512537,-0.45744815049683174,0.13960038101966973
58,1.7331058732711018,-0.45371834960992474,0.24724404004060777
59,1.7579208934940298,-0.4474548317708549,0.37321702319031685
60,1.7809042721167838,-0.43845525816584086,0.5159160463689693
61,1.8019532593361116,-0.42651728998110094,0.6705325666515178
62,1.8209651053487605,-0.41143858840285386,0.8292819873251187
63,1.8378370603514778,-0.39301681461731797,0.9832816063047897
64,1.8524663745410097,-0.371049629810712,1.125150527619167
65,1.8647502981141044,-0.3453346951692542,1.2506411618063231
66,1.8745860812675086,-0.3156696718791633,1.3146828457116024
67,1.8834011612327417,-0.2820068882241492,1.4900612171017475
68,1.886502227102235,-0.2436800040979561,1.4900612171017475
