t_monotonic_s,stamp_sec,stamp_nanosec,x_m,y_m,yaw_rad,vx_mps,vy_mps,yaw_rate_rps,odom_source,odom_prediction_age_s,planner_state,planner_path_forward_span_m,planner_path_length_m,planner_path_max_curvature_m_inv,local_path_source,tracker_state,path_age_s,odom_age_s,path_deviation_m,cmd_linear_x_mps,cmd_angular_z_rps,tracker_desired_steering_deg,raw_curvature_m_inv,filtered_curvature_m_inv,fusion_state,fusion_confidence,desired_speed_pct,applied_speed_pct,desired_steering_deg,applied_steering_deg,bridge_state
1.9809364950000372,1775227754,569219568,-0.2092886379273274,0.28743710023088703,0.6242488053619678,0.21860263568537489,0.29232168726551794,-2.368471018436347,corrected,0.0,tracking,1.1635385605592936,1.5364129531893074,0.9616961841791143,tracking,tracking,0.0,0.005692005157470703,0.005400891701121583,0.07893454026400012,0.3912652712072724,56.08025326996677,4.956832204237436,4.956832204237436,tracking,high,,,,,
2.031167354000047,1775227754,577331200,-0.2310855281829629,0.23396814763343837,0.14457415509642546,0.2732597294199,0.24385736279778586,-2.36833043516636,corrected,0.0,tracking,1.1635385605592936,1.5364129531893074,0.9616961841791143,tracking,tracking,0.0,0.03907060623168945,0.017918513858707092,0.08080784408799968,0.4009830446940079,57.520513223825276,5.236421453316095,4.962179714352207,tracking,high,,,,,
2.0394900560000337,1775227754,628080457,-0.2172375281841915,0.2463261221029769,0.0245541289736681,0.2732597294199,0.24385736279778586,-2.36833043516636,corrected,0.0,tracking,1.1635385605592936,1.5364129531893074,0.9616961841791143,tracking,tracking,0.0,0.03907060623168945,0.017918513858707092,0.08080784408799968,0.4009830446940079,57.520513223825276,5.236421453316095,4.962179714352207,tracking,high,0.0,0.0,0.0,0.0,tracking
2.0503314410000257,1775227754,636017555,-0.2150669842404637,0.24826311853885066,0.005742117069427871,0.2732597294199,0.24385736279778586,-2.36833043516636,corrected,0.0,tracking,1.1635385605592936,1.5364129531893074,0.9616961841791143,tracking,tracking,0.0,0.03907060623168945,0.017918513858707092,0.08080784408799968,0.4009830446940079,57.520513223825276,5.236421453316095,4.962179714352207,tracking,high,0.0,0.0,0.0,0.0,tracking
2.4072765340000046,1775227754,652595072,-0.2283599049646208,0.23326605634496328,0.1405177110635526,0.30699904268812755,0.2021513051638214,-2.3684336423194554,corrected,0.0,tracking,1.1327399681975476,1.1726934994962197,0.9734894824964827,tracking,tracking,0.0,0.004256010055541992,0.02872018010865958,0.08399279126520676,0.3637348258460483,34.725435810242466,2.310299403266284,4.330548138322463,tracking,high,15.973363506600004,14.144496155217183,56.08025326996677,2.1771036083329323,tracking
2.4136318050000227,1775227754,682858911,-0.21908223776241253,0.23937517159620283,0.0689424418654782,0.30699904268812755,0.2021513051638214,-2.3684336423194554,corrected,0.0,tracking,1.1327399681975476,1.1726934994962197,0.9734894824964827,tracking,tracking,0.0,0.004256010055541992,0.02872018010865958,0.08399279126520676,0.3637348258460483,34.725435810242466,2.310299403266284,4.330548138322463,tracking,high,15.973363506600004,14.294197518201486,56.08025326996677,3.400149653332808,tracking
2.42109450800001,1775227754,702560787,-0.2130445883614015,0.243350814959286,0.02236323485338579,0.30699904268812755,0.2021513051638214,-2.3684336423194554,corrected,0.0,tracking,1.1327399681975476,1.1726934994962197,0.9734894824964827,tracking,waiting_forward_path,0.0,0.005550384521484375,0.020296802834250047,,,,,,tracking,,15.996723513900008,14.294197518201486,56.0950933387355,4.483482986666141,tracking
2.427369542000008,1775227754,728909262,-0.22509324035661635,0.22898253546320058,0.11235208452777061,0.34173003564102666,0.13523158484868011,-2.368800192761695,corrected,0.0,tracking,1.1327399681975476,1.1726934994962197,0.9734894824964827,tracking,waiting_forward_path,0.0,0.005550384521484375,0.020296802834250047,,,,,,tracking,,16.020196102199993,14.294197518201486,56.10885483661998,5.573724151666093,tracking
2.432332375000044,1775227754,754401009,-0.21639205873355824,0.2324258224389419,0.05203733734059057,0.34173003564102666,0.13523158484868011,-2.368800192761695,corrected,0.0,tracking,1.1327399681975476,1.1726934994962197,0.9734894824964827,tracking,waiting_forward_path,0.0,0.005550384521484375,0.020296802834250047,,,,,,tracking,,16.020196102199993,14.442083588336214,56.10885483661998,6.8617005166660565,tracking
2.437227134000011,1775227754,769087871,-0.2113802185301724,0.2344091397450746,0.01729632308469904,0.34173003564102666,0.13523158484868011,-2.368800192761695,corrected,0.0,tracking,1.1327399681975476,1.1726934994962197,0.9734894824964827,tracking,waiting_forward_path,0.0,0.005550384521484375,0.020296802834250047,,,,,,tracking,,0.0,0.0,0.0,0.0,tracking
