index,x_m,y_m,yaw_rad
0,-0.15546476797380895,0.2287324134341006,-1.4095333469373095
1,-0.1474365216042655,0.1793811494155378,-1.4178334735554077
2,-0.13981816881137163,0.12996495064711472,-1.4355633152436802
3,-0.13307710887108673,0.0804214534875111,-1.464743702512006
4,-0.12778441199262874,0.0307023690363057,-1.5079365713472714
5,-0.12464349365774641,-0.019198879666879203,-1.567965481805149
6,-0.12450195159919787,-0.06919867865617929,-1.6478404892090257
7,-0.1283503495777884,-0.11905035332312655,-1.750869920917509
8,-0.13730544542790665,-0.16824186228478857,-1.8807196468334912
9,-0.1525547048370182,-0.2158596442735351,-2.0409581244172403
10,-0.17520612103330277,-0.26043417693970344,-2.2335836199568586
11,-0.2059714996809684,-0.2998476224782581,-2.4565351123070958
12,-0.2446893260458273,-0.3314824342313172,-2.701475099953276
13,-0.28992164343827764,-0.35278342452536754,-2.9541934505969976
14,-0.33904206850010665,-0.3620978452086823,3.0846038320830886
15,-0.38895619172054713,-0.35925021470780866,2.861440206017601
16,-0.4370026480059039,-0.34542631780310745,2.6662995901890936
17,-0.4814573578127071,-0.32254802411453865,2.500043517229487
18,-0.5215135689533361,-0.29262785703990973,2.3593918124264084
19,-0.5569801983336415,-0.25738730208257204,2.238907035723412
20,-0.5879542777099888,-0.2181390483656878,2.1325158704248834
21,-0.6145855413796735,-0.17582337835250555,2.034428209048946
22,-0.6369448239849396,-0.13110305489279417,1.9394686416747937
23,-0.6549630888240074,-0.08446427355554831,1.8428892996724817
24,-0.6683999602738566,-0.03630564122933684,1.739859225318478
25,-0.6768124638532212,0.012978980331960177,1.6250459289168766
26,-0.6795234184786147,0.06290182830809683,1.492914493822649
27,-0.6756336719780776,0.11274501570650261,1.3393373210733548
28,-0.6641655096790327,0.1614043081666288,1.1644717905255397
29,-0.6444076246401454,0.20732421760790395,0.9754343791101425
30,-0.6163734122205402,0.24871232683880282,0.7861309583554537
31,-0.5810511608231677,0.28408638414401527,0.6130793472777183
32,-0.5401632223216957,0.31285155315456326,0.46978972293273374
33,-0.49558382958491437,0.33548457284229827,0.3634184809491326
34,-0.4488511626768265,0.3532575062693886,0.2946508725990054
35,-0.40100644369661,0.36777765584820016,0.25938302379852685
36,-0.3526790523826984,0.38060186131525475,0.25076308121009044
37,-0.30424292172186834,0.39300901417537054,0.26096870849423137
38,-0.2559360664525227,0.4059097980643018,0.2825525850527207
39,-0.20791898262037087,0.4198501184996676,0.3093022792137836
40,-0.1602919444215335,0.43506973686776973,0.336622124211985
41,-0.11309838039961638,0.45158469281186403,0.3615315098567456
42,-0.06633072646673233,0.46926999125361535,0.38243011398508675
43,-0.019942796020651483,0.4879287595563244,0.3987716370631829
44,0.02613408542015187,0.5073430707064662,0.41073776995019595
45,0.07197538609449874,0.5273073524839117,0.4189534096108092
46,0.11765113609341941,0.5476475780576647,0.4242536215497542
47,0.1632184437008214,0.5682296107422958,0.4275021925958399
48,0.20871865115384322,0.5889595642765584,0.4294611652617503
49,0.2541781627152153,0.6097786120064794,0.4307117076954303
50,0.2996116038909376,0.6306544926085486,0.43162492240025563
51,0.3450259620570972,0.6515718550297861,0.4323766036487015
52,0.39042458426904003,0.6725233486891533,0.43299419585258797
53,0.4358102584117721,0.6935028762172326,0.43342780348919363
54,0.48118683145895547,0.7145020813724032,0.43361254619293194
55,0.5034569017108081,0.7248131391197776,0.43361254619293194
