t_monotonic_s,stamp_sec,stamp_nanosec,x_m,y_m,yaw_rad,vx_mps,vy_mps,yaw_rate_rps,odom_source,odom_prediction_age_s,planner_state,planner_path_forward_span_m,planner_path_length_m,planner_path_max_curvature_m_inv,local_path_source,continuation_source,path_terminal_heading_deg,route_suffix_heading_deg,path_heading_alignment_deg,planner_forward_projection_valid,tracker_state,path_age_s,odom_age_s,path_deviation_m,path_projection_valid,path_projection_s_m,distance_to_path_end_m,path_loss_reason,waiting_path_refresh_active,cmd_linear_x_mps,cmd_angular_z_rps,tracker_desired_steering_deg,raw_curvature_m_inv,commanded_curvature_m_inv,filtered_curvature_m_inv,tracker_steering_saturated,tracker_steering_saturation_ratio,fusion_state,fusion_confidence,desired_speed_pct,applied_speed_pct,desired_steering_deg,requested_steering_deg,applied_steering_deg,bridge_steering_saturated,bridge_state
3.183384601,1775689799,790769056,0.025152273536591847,-0.13939746138524503,0.12376644856903687,0.0182711992961448,0.014524434483630867,-0.000732609809469689,corrected,0.0,tracking,1.1485370442560159,1.1619877586772938,0.9737621176140957,tracking,tracking,-1.0978960722751823,18.625859579493643,19.723755651768826,True,tracking,0.0,0.032422780990600586,0.0010828778455528626,True,0.0008082327826093265,1.1583425991003837,,False,0.06433069014814177,0.0696743610046248,30.639602387460954,1.9744389030787433,1.0830656541096877,1.0830656541096877,True,1.7022001326367198,tracking,high,19.144356338271393,20.0,18.0,1.0833333333333333,1.083333333333334,False,tracking
3.1910763479999957,1775689799,826318677,0.025800793112858843,-0.13888192981316977,0.12374044525116457,0.0182711992961448,0.014524434483630867,-0.000732609809469689,corrected,0.0,tracking,1.1485370442560159,1.1619877586772938,0.9737621176140957,tracking,tracking,-1.0978960722751823,18.625859579493643,19.723755651768826,True,tracking,0.0,0.032422780990600586,0.0010828778455528626,True,0.0008082327826093265,1.1583425991003837,,False,0.06433069014814177,0.0696743610046248,30.639602387460954,1.9744389030787433,1.0830656541096877,1.0830656541096877,True,1.7022001326367198,tracking,high,19.144356338271393,20.0,18.0,1.0833333333333333,1.083333333333334,False,tracking
3.2002142199999923,1775689799,834877243,0.02595724144171668,-0.13875756340099624,0.12373417223216132,0.0182711992961448,0.014524434483630867,-0.000732609809469689,corrected,0.0,tracking,1.1485370442560159,1.1619877586772938,0.9737621176140957,tracking,tracking,-1.0978960722751823,18.625859579493643,19.723755651768826,True,tracking,0.0,0.007299661636352539,0.006372222859857261,True,0.0,1.159150831882993,,False,0.06533504065798174,0.06987016096216594,30.77354267901031,1.9849798406776122,1.0830656541096877,1.0694132927524271,True,1.709641259945017,tracking,high,19.144356338271393,20.0,18.0,2.17554263333425,2.175542633334251,False,tracking
3.2368465499999957,1775689799,868972686,0.026580098682813504,-0.13826243174355354,0.12370919788223878,0.0182711992961448,0.014524434483630867,-0.000732609809469689,corrected,0.0,tracking,1.1457917463202678,1.159150831882993,0.9735188424255405,tracking,tracking,0.2709602721091582,20.091548218042195,19.82058794593304,True,tracking,0.0,0.03234100341796875,0.006190803933994233,True,0.0,1.159150831882993,,False,0.06611781457339899,0.07018332012503953,30.775517773708902,1.9851354975162632,1.0830656541096877,1.0614888071826287,True,1.7097509874282724,tracking,high,19.17783468859939,19.940579313664028,17.787487051936175,4.342209300000916,4.342209300000919,False,tracking
3.2768451929999856,1775689799,867223163,0.020976480878196476,-0.13981699907572936,0.11968680156301625,0.017426848487168748,0.014783749966042148,-0.0009589184757299579,corrected,0.0,tracking,1.1457917463202678,1.159150831882993,0.9735188424255405,tracking,tracking,0.2709602721091582,20.091548218042195,19.82058794593304,True,tracking,0.0,0.03137350082397461,0.0043278072853742385,True,0.017037448221886894,1.0604548853616578,,False,0.059233914777341995,0.0690980818602163,26.79705436016679,1.6835727348382081,1.0830656541096877,1.1665290420184675,True,1.4887252422314883,tracking,high,19.20392715244663,19.888117221362602,17.663901543056735,6.532459873333739,6.5324598733337345,False,tracking
3.286230295999985,1775689799,921223431,0.02191656087999375,-0.1390194993037608,0.11963507332982186,0.017426848487168748,0.014783749966042148,-0.0009589184757299579,corrected,0.0,tracking,1.1457917463202678,1.159150831882993,0.9735188424255405,tracking,tracking,0.2709602721091582,20.091548218042195,19.82058794593304,True,tracking,0.0,0.03137350082397461,0.0043278072853742385,True,0.017037448221886894,1.0604548853616578,,False,0.059233914777341995,0.0690980818602163,26.79705436016679,1.6835727348382081,1.0830656541096877,1.1665290420184675,True,1.4887252422314883,tracking,high,18.9744638259114,19.888117221362602,19.287938759141873,7.620409528334836,7.620409528334831,False,tracking
3.301092151000006,1775689799,934808234,0.022152986270109812,-0.1388189321240052,0.11962206393946187,0.017426848487168748,0.014783749966042148,-0.0009589184757299579,corrected,0.0,tracking,1.1457917463202678,1.159150831882993,0.9735188424255405,tracking,tracking,0.2709602721091582,20.091548218042195,19.82058794593304,True,tracking,0.0,0.012481927871704102,0.0031831455842765304,True,0.012437633970890134,1.0650546996126546,,False,0.058882377049629724,0.06813965356403966,26.264338930589716,1.6448552923323627,1.0830656541096877,1.1572164198909178,True,1.4591299405883176,tracking,high,18.9744638259114,19.815150401722562,19.287938759141873,8.817369643333667,8.817369643333661,False,tracking
3.3500808259999815,1775689799,942504646,0.005759209965020618,-0.14083734692259015,0.1129496005725972,0.016178090663362628,0.01772350202404521,0.00646613128873822,corrected,0.0,tracking,1.1457917463202678,1.159150831882993,0.9735188424255405,tracking,tracking,0.2709602721091582,20.091548218042195,19.82058794593304,True,tracking,0.0,0.03220367431640625,0.0030525693129515455,True,0.01272002530469093,1.0647723082788538,,False,0.05952258981476416,0.06747855300347795,26.248186087884925,1.6436868958066289,1.0830656541096877,1.1336629204722604,True,1.4582325604380513,tracking,high,18.962745901654323,19.75258637469632,19.145207777880202,10.997165941666319,10.997165941666324,False,tracking
3.364205613999985,1775689799,993130289,0.006577158760833386,-0.13994126360597337,0.113276521988186,0.016178090663362628,0.01772350202404521,0.00646613128873822,corrected,0.0,tracking,1.1457917463202678,1.159150831882993,0.9735188424255405,tracking,tracking,0.2709602721091582,20.091548218042195,19.82058794593304,True,tracking,0.0,0.03220367431640625,0.0030525693129515455,True,0.01272002530469093,1.0647723082788538,,False,0.05952258981476416,0.06747855300347795,26.248186087884925,1.6436868958066289,1.0830656541096877,1.1336629204722604,True,1.4582325604380513,tracking,high,18.984086327158806,19.697225949558373,18.78311122073012,13.163832608332987,13.163832608332992,False,tracking
3.367975097999988,1775689800,2177784,0.006723707598653391,-0.13978071569721387,0.11333509528000851,0.016178090663362628,0.01772350202404521,0.00646613128873822,corrected,0.0,tracking,1.1457917463202678,1.159150831882993,0.9735188424255405,tracking,tracking,0.2709602721091582,20.091548218042195,19.82058794593304,True,tracking,0.0,0.007863998413085938,0.002638770083211739,True,0.0,1.0774923335835447,,False,0.05573289530133335,0.06619764270974568,23.887297463036226,1.4762459755113178,1.0830656541096877,1.1877660823438678,True,1.3270720812797903,tracking,high,18.984086327158806,19.697225949558373,18.78311122073012,13.163832608332987,13.163832608332992,False,tracking
