index,x_m,y_m,yaw_rad
0,-0.14997403251166772,0.15698055402020583,-0.40272544338118643
1,-0.10397422066988338,0.1373841943960196,-0.39855707099699417
2,-0.05789312377069971,0.11797974880826792,-0.3903285795905868
3,-0.011653919381850095,0.09895513376654594,-0.37826379597317394
4,0.03481144207714637,0.0804897557720004,-0.362711555543905
5,0.08155835073171257,0.06274922220541093,-0.34414956647037237
6,0.12862648703407445,0.04587941055919481,-0.32317592189296307
7,0.1760380667189796,0.0300004272264799,-0.3004856484150514
8,0.22379770959471498,0.015201220754793094,-0.2768354255852788
9,0.2718939682223365,0.0015355738354029525,-0.2530044357253588
10,0.3203022052449274,-0.010980119831488978,-0.22976102103344365
11,0.3689882476921303,-0.022367361392360754,-0.20784254285302303
12,0.4179121667623579,-0.03268482921867183,-0.1879503507322205
13,0.4670316300890961,-0.04202711598895844,-0.17075520095031468
14,0.5163044660462256,-0.05052344675368979,-0.15690338081222682
15,0.5656902609007888,-0.05833646578831067,-0.1470122093733238
16,0.615150918590343,-0.0656606272333351,-0.14164625187137828
17,0.6646501651597663,-0.07271928072102174,-0.14127178700213333
18,0.7141520514760255,-0.0797593979852988,-0.1461949011137737
19,0.7636186787416223,-0.08704313238434333,-0.15649558776451977
20,0.813007655581914,-0.09483601158566277,-0.17197409362980823
21,0.8622700988184882,-0.10339239432212767,-0.1921249267978556
22,0.9113501341576646,-0.1129396520265217,-0.21614812308634207
23,0.9601866741976806,-0.1236631008513322,-0.2429978120104088
24,1.008717725341862,-0.13569377297443233,-0.27145767224805173
25,1.0568867785832732,-0.1491005737092123,-0.30022524877543655
26,1.1046502735085777,-0.16388734307336608,-0.32798552304853446
27,1.1519849335056778,-0.17999417264434003,-0.3534597064769176
28,1.1988939718495781,-0.1973014577658365,-0.37542631704352114
29,1.245411541285851,-0.2156349171101255,-0.3927244289373339
30,1.2916050328888466,-0.23477025960812203,-0.40425919882830746
31,1.3375747346124018,-0.25443714861665323,-0.409033905119231
32,1.3834500090716249,-0.2743233044349855,-0.4062289647971621
33,1.4293808824639707,-0.2940807047825147,-0.3953365030224394
34,1.4755242335858103,-0.3133366426784441,-0.376340140191893
35,1.5220250300219917,-0.331712603177838,-0.3499064116709557
36,1.5689952699118506,-0.34885309771982775,-0.317532235613595
37,1.6164957099036183,-0.3644642534563439,-0.2815816757829125
38,1.6645265662680304,-0.378358022416214,-0.2451558169518524
39,1.7130315420124682,-0.39049339665139393,-0.2117756399821425
40,1.7619145030418504,-0.4010032066766383,-0.18490768279274417
41,1.8110621643739748,-0.41019599620587827,-0.16740318710888177
42,1.8603632032759325,-0.4185271163184774,-0.16093829211056737
43,1.9097170713620168,-0.4265393385136999,-0.16554261267435064
44,1.9590335255597764,-0.4347787160014376,-0.17930436316524073
45,2.008231925196785,-0.4436959725998986,-0.198343671707745
46,2.05725163986614,-0.45354825993509257,-0.21712719874340958
47,2.1060776574223117,-0.4643195182777349,-0.22913622335617265
48,2.1547708050924195,-0.47567633869268094,-0.2278220152026477
49,2.2034788358402944,-0.4869691563651599,-0.2077417704997305
50,2.2524037938903354,-0.4972816938579238,-0.16576944505411928
51,2.301718376293188,-0.5055322574398318,-0.1022273209128175
52,2.3514573389833706,-0.5106347250548636,-0.021608514086451293
53,2.4014456582883583,-0.5117150665091399,0.06759963113605837
54,2.4513314484139435,-0.5083376593391656,0.15427585101089233
55,2.5007375925779414,-0.5006544311929487,0.22685546351448624
56,2.549456511338282,-0.4894086986159961,0.2755574266445282
57,2.597570194561803,-0.4758045300347858,0.2951902476013227
58,2.6230715000236158,-0.46805024490699126,0.2951902476013227
