t_monotonic_s,stamp_sec,stamp_nanosec,x_m,y_m,yaw_rad,vx_mps,vy_mps,yaw_rate_rps,odom_source,odom_prediction_age_s,planner_state,planner_path_forward_span_m,planner_path_length_m,planner_path_max_curvature_m_inv,local_path_source,tracker_state,path_age_s,odom_age_s,path_deviation_m,cmd_linear_x_mps,cmd_angular_z_rps,tracker_desired_steering_deg,raw_curvature_m_inv,filtered_curvature_m_inv,fusion_state,fusion_confidence,desired_speed_pct,applied_speed_pct,desired_steering_deg,applied_steering_deg,bridge_state
3.401325896000003,1775229183,384630868,0.09814516582558282,0.2454140036937966,-0.04922122180318751,0.01720258555062576,0.018374684905308244,-0.007876624019122555,corrected,0.0,tracking,1.3467994128125096,1.3861337152970523,0.9737933819886901,tracking,tracking,0.0,0.04093337059020996,0.05238321789848944,0.10584321746112006,-0.3626894434406023,-33.04512611139202,-2.168426400211394,-3.4266668393166606,tracking,high,17.0,16.867484477603327,-44.41566583116282,-44.41566583116282,tracking
3.4027926459999946,1775229183,386439955,0.09817652115093228,0.24544749541640445,-0.04923557860484666,0.01720258555062576,0.018374684905308244,-0.007876624019122555,corrected,0.0,tracking,1.3467994128125096,1.3861337152970523,0.9737933819886901,tracking,tracking,0.0,0.04093337059020996,0.05238321789848944,0.10584321746112006,-0.3626894434406023,-33.04512611139202,-2.168426400211394,-3.4266668393166606,tracking,high,17.0,16.867484477603327,-44.41566583116282,-44.41566583116282,tracking
3.404271131999991,1775229183,419903912,0.0987519580191049,0.24606213971533572,-0.049499056431711604,0.01720258555062576,0.018374684905308244,-0.007876624019122555,corrected,0.0,tracking,1.3467994128125096,1.3861337152970523,0.9737933819886901,tracking,tracking,0.0,0.04093337059020996,0.05238321789848944,0.10584321746112006,-0.3626894434406023,-33.04512611139202,-2.168426400211394,-3.4266668393166606,tracking,high,17.0,16.867484477603327,-44.41566583116282,-44.41566583116282,tracking
3.4056589150000036,1775229183,419907725,0.11706144573888466,0.24553138956908038,-0.05029853986724452,0.013720967949324724,0.01819455950832812,-0.010669255462078635,corrected,0.0,tracking,1.3467994128125096,1.3861337152970523,0.9737933819886901,tracking,tracking,0.0,0.04093337059020996,0.05238321789848944,0.10584321746112006,-0.3626894434406023,-33.04512611139202,-2.168426400211394,-3.4266668393166606,tracking,high,17.0,16.867484477603327,-44.41566583116282,-44.41566583116282,tracking
3.406724316000009,1775229183,453023477,0.1175153890859859,0.24613333684224267,-0.05065152061564518,0.013720967949324724,0.01819455950832812,-0.010669255462078635,corrected,0.0,tracking,1.3467994128125096,1.3861337152970523,0.9737933819886901,tracking,tracking,0.0,0.04093337059020996,0.05238321789848944,0.10584321746112006,-0.3626894434406023,-33.04512611139202,-2.168426400211394,-3.4266668393166606,tracking,high,17.0,16.867484477603327,-44.41566583116282,-44.41566583116282,tracking
3.411171453999998,1775229183,486405191,0.11797335617351645,0.24674061975826614,-0.051007630174980466,0.013720967949324724,0.01819455950832812,-0.010669255462078635,corrected,0.0,tracking,1.3467994128125096,1.3861337152970523,0.9737933819886901,tracking,tracking,0.0,0.04093337059020996,0.05238321789848944,0.10584321746112006,-0.3626894434406023,-33.04512611139202,-2.168426400211394,-3.4266668393166606,tracking,high,16.646080436528003,16.867484477603327,-45.79101717224609,-45.498999164496155,tracking
3.4122351340000137,1775229183,496210377,0.09100415622785213,0.24432989385439688,-0.04640164006710848,0.009945120812701104,0.02120839300859771,-0.017043286332515707,corrected,0.0,tracking,1.3467994128125096,1.3861337152970523,0.9737933819886901,tracking,tracking,0.0,0.04093337059020996,0.05238321789848944,0.10584321746112006,-0.3626894434406023,-33.04512611139202,-2.168426400211394,-3.4266668393166606,tracking,high,16.646080436528003,16.867484477603327,-45.79101717224609,-45.498999164496155,tracking
3.4132599040000002,1775229183,523279298,0.0912730391462482,0.24490329811102085,-0.046862433722052725,0.009945120812701104,0.02120839300859771,-0.017043286332515707,corrected,0.0,tracking,1.3467994128125096,1.3861337152970523,0.9737933819886901,tracking,tracking,0.0,0.04093337059020996,0.05238321789848944,0.10584321746112006,-0.3626894434406023,-33.04512611139202,-2.168426400211394,-3.4266668393166606,tracking,high,16.646080436528003,16.867484477603327,-45.79101717224609,-45.498999164496155,tracking
3.4143177900000126,1775229183,553202123,0.09157036342801429,0.24553735478438385,-0.047371968293143864,0.009945120812701104,0.02120839300859771,-0.017043286332515707,corrected,0.0,tracking,1.3467994128125096,1.3861337152970523,0.9737933819886901,tracking,tracking,0.0,0.04093337059020996,0.05238321789848944,0.10584321746112006,-0.3626894434406023,-33.04512611139202,-2.168426400211394,-3.4266668393166606,tracking,high,16.646080436528003,16.867484477603327,-45.79101717224609,-45.498999164496155,tracking
3.4153626069999916,1775229183,572873821,0.06307897254805042,0.24103080212053493,-0.06620291826591142,0.0059716121690308105,0.030231463446001524,-0.02439508516261494,corrected,0.0,tracking,1.3467994128125096,1.3861337152970523,0.9737933819886901,tracking,tracking,0.0,0.04093337059020996,0.05238321789848944,0.10584321746112006,-0.3626894434406023,-33.04512611139202,-2.168426400211394,-3.4266668393166606,tracking,high,16.646080436528003,16.867484477603327,-45.79101717224609,-45.498999164496155,tracking
3.41638149100001,1775229183,608543734,0.06329159437072304,0.2421072063942895,-0.06707151577772384,0.0059716121690308105,0.030231463446001524,-0.02439508516261494,corrected,0.0,tracking,1.3467994128125096,1.3861337152970523,0.9737933819886901,tracking,tracking,0.0,0.04093337059020996,0.05238321789848944,0.10584321746112006,-0.3626894434406023,-33.04512611139202,-2.168426400211394,-3.4266668393166606,tracking,high,16.646080436528003,16.867484477603327,-45.79101717224609,-45.498999164496155,tracking
3.417439339999987,1775229183,619933620,0.06335963363872693,0.24245165720343947,-0.06734946814475214,0.0059716121690308105,0.030231463446001524,-0.02439508516261494,corrected,0.0,tracking,1.3467994128125096,1.3861337152970523,0.9737933819886901,tracking,tracking,0.0,0.04093337059020996,0.05238321789848944,0.10584321746112006,-0.3626894434406023,-33.04512611139202,-2.168426400211394,-3.4266668393166606,tracking,high,16.646080436528003,16.867484477603327,-45.79101717224609,-45.498999164496155,tracking
3.4339187580000043,1775229183,626000702,0.03830747856890254,0.24029019188520662,-0.048125350339131255,0.004141641875343483,0.042291911083230264,-0.030391342313847748,corrected,0.0,tracking,1.3467994128125096,1.3861337152970523,0.9737933819886901,tracking,tracking,0.0,0.027658700942993164,0.05202130199250285,0.10648063602250922,-0.3393214617242139,-33.26822260787823,-2.1869452652853583,-3.1866964210514657,tracking,high,16.646080436528003,16.85141663295511,-45.79101717224609,-45.79101717224609,tracking
3.4371136290000095,1775229183,658593990,0.038442333846659155,0.2416672514156166,-0.04911491752830071,0.004141641875343483,0.042291911083230264,-0.030391342313847748,corrected,0.0,tracking,1.3467994128125096,1.3861337152970523,0.9737933819886901,tracking,tracking,0.0,0.027658700942993164,0.05202130199250285,0.10648063602250922,-0.3393214617242139,-33.26822260787823,-2.1869452652853583,-3.1866964210514657,tracking,high,16.646080436528003,16.85141663295511,-45.79101717224609,-45.79101717224609,tracking
3.464953186999992,1775229183,686423664,0.038557583416428225,0.242844109459783,-0.049960618154235484,0.004141641875343483,0.042291911083230264,-0.030391342313847748,corrected,0.0,tracking,1.3467994128125096,1.3861337152970523,0.9737933819886901,tracking,tracking,0.0,0.019994497299194336,0.07723918588651763,0.09757849758926955,-0.312253840732099,-30.15247415624434,-1.9363465744380908,-3.200027141701316,tracking,high,16.439462439731738,16.85141663295511,-43.831103453931924,-43.831103453931924,tracking
3.5071838990000117,1775229183,701694593,0.04147528519991573,0.23793595458424108,-0.06379097696422714,0.00708220236088104,0.060536645173916936,-0.03731929037545828,corrected,0.0,tracking,1.3467994128125096,1.3861337152970523,0.9737933819886901,tracking,tracking,0.0,0.025522232055664062,0.07704409781700776,0.09804705385088969,-0.29044727992046426,-30.316468847811393,-1.9491282314111786,-2.962325419407069,tracking,high,16.45117634627224,16.8214652691014,-41.62741707317258,-42.73466453893136,tracking
3.5105837199999996,1775229183,731903742,0.04168898200548547,0.2397625739089063,-0.06491704096705987,0.00708220236088104,0.060536645173916936,-0.03731929037545828,corrected,0.0,tracking,1.3467994128125096,1.3861337152970523,0.9737933819886901,tracking,tracking,0.0,0.025522232055664062,0.07704409781700776,0.09804705385088969,-0.29044727992046426,-30.316468847811393,-1.9491282314111786,-2.962325419407069,tracking,high,16.45117634627224,16.794901794200417,-41.62741707317258,-41.65133120559803,tracking
3.531565623000006,1775229183,753051038,0.041838707215614265,0.2410423822873313,-0.06570601003467458,0.00708220236088104,0.060536645173916936,-0.03731929037545828,corrected,0.0,tracking,1.3467994128125096,1.3861337152970523,0.9737933819886901,tracking,tracking,0.0,0.013326883316040039,0.034594098186527485,0.1143610905903748,-0.2880679751223103,-36.026381706631184,-2.424154216259746,-2.5189334382454334,tracking,high,16.85902726475937,16.794901794200417,-37.077613186374336,-40.56799787226469,tracking
3.5685376710000014,1775229183,786418665,0.042074824304250705,0.24306064379497117,-0.06695021653209168,0.00708220236088104,0.060536645173916936,-0.03731929037545828,corrected,0.0,tracking,1.3467994128125096,1.3861337152970523,0.9737933819886901,tracking,tracking,0.0,0.028051376342773438,0.03432914536844532,0.11491721464560896,-0.2867186172464148,-36.22102512596314,-2.4415101196430453,-2.49500145065838,tracking,high,16.85902726475937,16.804655351490158,-37.077613186374336,-38.20044378726424,tracking
3.600863812,1775229183,778692766,0.050046230076460994,0.2358015716895305,-0.07596333319209499,0.011786544819187702,0.08382413087005439,-0.04948438071434949,corrected,0.0,tracking,1.3467994128125096,1.3861337152970523,0.9737933819886901,tracking,tracking,0.0,0.02571845054626465,0.034025303066355525,0.11577548375098887,-0.286551075829696,-36.521419312846106,-2.468465881884393,-2.4750583331270124,tracking,high,16.89438709377472,16.804655351490158,-36.59453272650902,-36.59453272650902,tracking
3.607787717000008,1775229183,828581702,0.05063355594193109,0.23997854475210154,-0.07842914969524811,0.011786544819187702,0.08382413087005439,-0.04948438071434949,corrected,0.0,tracking,1.3467994128125096,1.3861337152970523,0.9737933819886901,tracking,tracking,0.0,0.02571845054626465,0.034025303066355525,0.11577548375098887,-0.286551075829696,-36.521419312846106,-2.468465881884393,-2.4750583331270124,tracking,high,16.89438709377472,16.804655351490158,-36.59453272650902,-36.59453272650902,tracking
3.637723924999989,1775229183,854507125,0.0509391352363094,0.24215177865195037,-0.07971208734775011,0.011786544819187702,0.08382413087005439,-0.04948438071434949,predicted,0.04983019828796387,tracking,1.3467994128125096,1.3861337152970523,0.9737933819886901,tracking,tracking,0.0,0.016968965530395508,0.025365585364767164,0.11740070805464932,-0.2882267122298982,-37.09024781912726,-2.5200884376626522,-2.455067920848743,tracking,high,16.935017701366235,16.811800298280353,-36.37240281516571,-36.37240281516571,tracking
3.662900683999993,1775229183,855642163,0.06336270189130427,0.23732297968889432,-0.06711818467999837,0.016278389983090204,0.09436662712596079,-0.0621485770578108,predicted,0.04983019828796387,tracking,1.3467994128125096,1.3861337152970523,0.9737933819886901,tracking,tracking,0.0,0.0241086483001709,0.025050652382760535,0.11837026780220464,-0.2907045958286323,-37.42959373077162,-2.5512549547280883,-2.455892017701576,tracking,high,16.959256695055117,16.820537383180305,-36.38158521765293,-36.38158521765293,tracking
3.6664632330000018,1775229183,887693625,0.06388381712315669,0.24034391031071617,-0.0691077284970725,0.016278389983090204,0.09436662712596079,-0.0621485770578108,corrected,0.0,tracking,1.3467994128125096,1.3861337152970523,0.9737933819886901,tracking,tracking,0.0,0.0241086483001709,0.025050652382760535,0.11837026780220464,-0.2907045958286323,-37.42959373077162,-2.5512549547280883,-2.455892017701576,tracking,high,16.959256695055117,16.820537383180305,-36.38158521765293,-36.38158521765293,tracking
3.698299119000012,1775229183,919717987,0.06440517298138691,0.24336623585548156,-0.07109819099142362,0.016278389983090204,0.09436662712596079,-0.0621485770578108,corrected,0.0,tracking,1.3467994128125096,1.3861337152970523,0.9737933819886901,tracking,tracking,0.0,0.024218320846557617,0.034182733600357174,0.11385080722268749,-0.28773149701166845,-35.84778252794062,-2.4083042260959457,-2.527267957344189,tracking,high,16.84627018056719,16.830517480981165,-37.1686907531661,-37.1686907531661,tracking
3.726837491999987,1775229183,931899594,0.058705059173132734,0.2319829437659528,-0.08487747279666709,0.02078502859697886,0.1014866680995589,-0.07059091933741535,corrected,0.0,tracking,1.3467994128125096,1.3861337152970523,0.9737933819886901,tracking,tracking,0.0,0.025562047958374023,0.03359531847061694,0.11522152716908807,-0.2867741714278238,-36.32753450918082,-2.4510439019908357,-2.488894032857085,tracking,high,16.8805381792272,16.831664102330002,-36.74752772179111,-36.74752772179111,tracking
3.731632574999992,1775229183,953094000,0.059144139572123056,0.23412683336963755,-0.08636869465778452,0.02078502859697886,0.1014866680995589,-0.07059091933741535,corrected,0.0,tracking,1.3467994128125096,1.3861337152970523,0.9737933819886901,tracking,tracking,0.0,0.025562047958374023,0.03359531847061694,0.11522152716908807,-0.2867741714278238,-36.32753450918082,-2.4510439019908357,-2.488894032857085,tracking,high,16.8805381792272,16.831664102330002,-36.74752772179111,-36.74752772179111,tracking
3.7656443930000023,1775229183,986552163,0.05983973838758821,0.23752322061953618,-0.08873111430251089,0.02078502859697886,0.1014866680995589,-0.07059091933741535,corrected,0.0,tracking,1.3475723275589702,1.3872626788256623,0.9743308628126875,tracking,tracking,0.0,0.02565622329711914,0.039082392486094755,0.09668716956647558,-0.26843326993873723,-29.840509348266455,-1.912148996554507,-2.7763070440714537,tracking,high,16.41717923916189,16.83522297415619,-39.790648480575975,-37.90518883678977,tracking
3.843795236999995,1775229184,8625549,0.07444503143782477,0.22880925212850436,-0.07894309536730464,0.02647408829452735,0.11442459191725406,-0.07651641044932148,corrected,0.0,tracking,1.3475723275589702,1.3872626788256623,0.9743308628126875,tracking,tracking,0.0,0.05889272689819336,0.03798190948509878,0.09810679557693139,-0.24319157178981213,-30.337378451925986,-1.9507609861613286,-2.4788453272751236,tracking,high,16.452669889423284,16.731498631215327,-36.63646974321282,-36.63646974321282,tracking
3.8472403959999895,1775229184,68501857,0.07602932198088659,0.23565677023192053,-0.0835220717654817,0.02647408829452735,0.11442459191725406,-0.07651641044932148,corrected,0.0,tracking,1.3475723275589702,1.3872626788256623,0.9743308628126875,tracking,tracking,0.0,0.05889272689819336,0.03798190948509878,0.09810679557693139,-0.24319157178981213,-30.337378451925986,-1.9507609861613286,-2.4788453272751236,tracking,high,16.452669889423284,16.731498631215327,-36.63646974321282,-36.63646974321282,tracking
3.889453072000009,1775229184,84202666,0.06176095510308402,0.22950015075221877,-0.06923607620017402,0.031842353738898765,0.13081677915534853,-0.08837993720283874,corrected,0.0,tracking,1.3475723275589702,1.3872626788256623,0.9743308628126875,tracking,tracking,0.0,0.010010242462158203,0.015352933088571873,0.10784518761615479,-0.24264616415631157,-33.74581566565418,-2.2269100243607016,-2.249948926974319,tracking,high,16.696129690403872,16.728947729958687,-34.01874689020743,-34.46699693987968,tracking
3.893578061999989,1775229184,114155897,0.06271363599745575,0.23341401488382355,-0.0718802864337932,0.031842353738898765,0.13081677915534853,-0.08837993720283874,corrected,0.0,tracking,1.3475723275589702,1.3872626788256623,0.9743308628126875,tracking,tracking,0.0,0.027831554412841797,0.03169825576514186,0.10061028691481089,-0.23554849566968228,-31.21360042018381,-2.019820028303797,-2.341196938133441,tracking,high,16.51525717287027,16.728947729958687,-35.08263473573855,-35.08263473573855,tracking
3.898813022000013,1775229184,119750154,0.06289173983034782,0.2341457123571074,-0.07237462192468241,0.031842353738898765,0.13081677915534853,-0.08837993720283874,corrected,0.0,tracking,1.3475723275589702,1.3872626788256623,0.9743308628126875,tracking,tracking,0.0,0.027831554412841797,0.03169825576514186,0.10061028691481089,-0.23554849566968228,-31.21360042018381,-2.019820028303797,-2.341196938133441,tracking,high,16.51525717287027,16.728947729958687,-35.08263473573855,-35.08263473573855,tracking
3.956442086999999,1775229184,138307770,0.06274734940007957,0.22712472960192095,-0.07169286911571036,0.03240454666665346,0.13783998688705765,-0.09395340489331716,corrected,0.0,tracking,1.3475723275589702,1.3872626788256623,0.9743308628126875,tracking,tracking,0.0,0.025679349899291992,0.028995498070651878,0.1027178115788076,-0.23158799524668192,-31.95123405258266,-2.0789550737075917,-2.254604062207867,tracking,high,16.567945289470188,16.70307286950628,-34.07368219837684,-34.07368219837684,tracking
3.9638684239999975,1775229184,183649087,0.0642148352133629,0.23336700872838917,-0.07594768218897857,0.03240454666665346,0.13783998688705765,-0.09395340489331716,corrected,0.0,tracking,1.3475723275589702,1.3872626788256623,0.9743308628126875,tracking,tracking,0.0,0.04101991653442383,0.03160501496199142,0.09965409171588369,-0.22565734775924362,-30.878932100559293,-1.993294507325701,-2.2644062463847283,tracking,high,16.567945289470188,16.693311892298325,-34.07368219837684,-34.07368219837684,tracking
3.967445048000002,1775229184,187155442,0.06432850558515914,0.23385053107847856,-0.07627725688032078,0.03240454666665346,0.13783998688705765,-0.09395340489331716,corrected,0.0,tracking,1.3475723275589702,1.3872626788256623,0.9743308628126875,tracking,tracking,0.0,0.04101991653442383,0.03160501496199142,0.09965409171588369,-0.22565734775924362,-30.878932100559293,-1.993294507325701,-2.2644062463847283,tracking,high,16.567945289470188,16.693311892298325,-34.07368219837684,-34.07368219837684,tracking
4.017810688999987,1775229184,216254858,0.06171225313562034,0.22247632986578147,-0.08610553171773921,0.03423445652184093,0.14436652252579366,-0.10277954064474351,corrected,0.0,tracking,1.3475723275589702,1.3872626788256623,0.9743308628126875,tracking,tracking,0.0,0.029645204544067383,0.020318705417763715,0.11554517699723924,-0.23622763988433895,-36.44081194903374,-2.4612121447999247,-2.044461275004003,tracking,high,16.888629424930983,16.678649999394448,-31.5223874633183,-33.10536810714374,tracking
4.022905576999989,1775229184,244187437,0.06266714078050498,0.2265030860261105,-0.08897231926104285,0.03423445652184093,0.14436652252579366,-0.10277954064474351,corrected,0.0,tracking,1.3475723275589702,1.3872626788256623,0.9743308628126875,tracking,tracking,0.0,0.029645204544067383,0.020318705417763715,0.11554517699723924,-0.23622763988433895,-36.44081194903374,-2.4612121447999247,-2.044461275004003,tracking,high,16.888629424930983,16.678649999394448,-31.5223874633183,-33.10536810714374,tracking
4.031565575000002,1775229184,253023659,0.06296988236214798,0.22777974567858303,-0.08988121760080411,0.03423445652184093,0.14436652252579366,-0.10277954064474351,corrected,0.0,tracking,1.3475723275589702,1.3872626788256623,0.9743308628126875,tracking,tracking,0.0,0.0014009475708007812,0.016231622092620114,0.11063342916033156,-0.2397076002732038,-34.72170020611605,-2.3099776902463,-2.1666832718871625,tracking,high,16.888629424930983,16.69475024464876,-31.5223874633183,-31.958033412143216,tracking
4.070828720999998,1775229184,286398299,0.06411231944120782,0.23259739681328626,-0.09331107074091116,0.03423445652184093,0.14436652252579366,-0.10277954064474351,corrected,0.0,tracking,1.4557732120346527,1.494091562579591,0.9727585801424214,tracking,tracking,0.0,0.025562047958374023,0.017244751522683677,0.1111442089637297,-0.24308221538060432,-34.9004731373054,-2.3254064641849896,-2.1870884470456815,tracking,high,16.778605224093244,16.69475024464876,-33.26994309593785,-33.26994309593785,tracking
4.085186897,1775229184,290514089,0.0725230730938164,0.22048862990838566,-0.08699911244695423,0.036699057824604364,0.1455334943219957,-0.10667090000359328,corrected,0.0,tracking,1.4557732120346527,1.494091562579591,0.9727585801424214,tracking,tracking,0.0,0.025562047958374023,0.017244751522683677,0.1111442089637297,-0.24308221538060432,-34.9004731373054,-2.3254064641849896,-2.1870884470456815,tracking,high,16.778605224093244,16.70081241283302,-33.26994309593785,-33.26994309593785,tracking
4.098189036000008,1775229184,319634755,0.07359080352688384,0.22472281329426164,-0.09010261899474821,0.036699057824604364,0.1455334943219957,-0.10667090000359328,corrected,0.0,tracking,1.4557732120346527,1.494091562579591,0.9727585801424214,tracking,tracking,0.0,0.02131962776184082,0.007043395970394947,0.11315750555197907,-0.24794429673837082,-35.60512694319267,-2.3868834609052,-2.19114318161138,tracking,high,16.828937638799477,16.70081241283302,-33.31863710068695,-33.31863710068695,tracking
4.134265104000008,1775229184,354761897,0.07487871234737821,0.22983013435712019,-0.09384610455400402,0.036699057824604364,0.1455334943219957,-0.10667090000359328,predicted,0.029094219207763672,tracking,1.4557732120346527,1.494091562579591,0.9727585801424214,tracking,tracking,0.0,0.02559375762939453,0.01580578625819326,0.1085221608278154,-0.24720529004921857,-33.98275628973539,-2.2469024037195515,-2.277924510196973,tracking,high,16.713054020695385,16.71013540711707,-34.347816683156246,-34.347816683156246,tracking
4.191413253999997,1775229184,367351410,0.11104077588586592,0.21784127951456414,-0.10937573514050135,0.03813295600329201,0.14515468111390992,-0.11315754886322935,predicted,0.029094219207763672,tracking,1.4557732120346527,1.494091562579591,0.9727585801424214,tracking,tracking,0.0,0.024013280868530273,0.019763992269633195,0.11061750337684377,-0.2486930944762705,-34.71612618189532,-2.309497705161426,-2.2482255238489763,tracking,high,16.765437584421093,16.714356043052884,-33.998390932254935,-33.998390932254935,tracking
4.200394046000014,1775229184,418921779,0.11300528084312111,0.22531924924217867,-0.11520530066575121,0.03813295600329201,0.14515468111390992,-0.11315754886322935,corrected,0.0,tracking,1.4557732120346527,1.494091562579591,0.9727585801424214,tracking,tracking,0.0,0.05738210678100586,0.019763992269633195,0.11061750337684377,-0.24991309410645307,-34.71612618189532,-2.309497705161426,-2.2592545164852176,tracking,high,16.765437584421093,16.71805783927879,-34.128491213311875,-34.128491213311875,tracking
4.2017748309999945,1775229184,420463108,0.11306433081881229,0.22554402542765184,-0.11538052837453598,0.03813295600329201,0.14515468111390992,-0.11315754886322935,corrected,0.0,tracking,1.4557732120346527,1.494091562579591,0.9727585801424214,tracking,tracking,0.0,0.05738210678100586,0.019763992269633195,0.11061750337684377,-0.24991309410645307,-34.71612618189532,-2.309497705161426,-2.2592545164852176,tracking,high,16.765437584421093,16.71805783927879,-34.128491213311875,-34.128491213311875,tracking
4.268321286999992,1775229184,444068484,0.09447275476835591,0.2120201120317229,-0.10495385004379623,0.03899364245168901,0.15160438944036195,-0.12148660383817039,corrected,0.0,tracking,1.4557732120346527,1.494091562579591,0.9727585801424214,tracking,tracking,0.0,0.05815529823303223,0.0337515475767553,0.12,-0.27758272540115564,-39.893492501072686,-2.786456067459721,-2.3131893783429636,tracking,high,17.0,16.761800702371623,-34.75897792051842,-34.70031989330585,tracking
4.271614470999992,1775229184,493098711,0.09638329546641555,0.21944815254856231,-0.11090623320957613,0.03899364245168901,0.15160438944036195,-0.12148660383817039,corrected,0.0,tracking,1.4557732120346527,1.494091562579591,0.9727585801424214,tracking,tracking,0.0,0.05815529823303223,0.0337515475767553,0.12,-0.27758272540115564,-39.893492501072686,-2.786456067459721,-2.3131893783429636,tracking,high,17.0,16.761800702371623,-34.75897792051842,-34.70031989330585,tracking
