stamp_sec,stamp_nanosec,scan_index,point_index,angle_rad,range_m,x_m,y_m
1774755343,342640213,0,218,3.8048177398741245,0.9852499961853027,-0.7763876098630579,-0.6065804433331718
1774755343,342640213,0,220,3.839724324643612,0.921500027179718,-0.7059099927731862,-0.5923287788004067
1774755343,342640213,0,223,3.892084201797843,0.8692499995231628,-0.635729222657174,-0.5928270549921991
1774755343,342640213,0,225,3.9269907865673304,0.8224999904632568,-0.5815953384745173,-0.5815953030903612
1774755343,342640213,0,228,3.9793506637215614,0.7847499847412109,-0.525100251106901,-0.5831828742674122
1774755343,342640213,0,231,4.0317105408757925,0.7509999871253967,-0.47261962380379574,-0.5836365922883046
1774755343,342640213,0,233,4.06661712564528,0.7202500104904175,-0.4334572948587637,-0.5752172208350244
1774755343,342640213,0,236,4.118977002799511,0.6942499876022339,-0.3882196846662558,-0.5755593120811572
1774755343,342640213,0,238,4.153883587568998,0.6704999804496765,-0.355310874604923,-0.5686162204602515
1774755343,342640213,0,241,4.206243464723229,0.6504999995231628,-0.3153686762769024,-0.5689401088014354
1774755343,342640213,0,243,4.241150049492717,0.6315000057220459,-0.2866950216689798,-0.5626706157043988
1774755343,342640213,0,246,4.293509926646948,0.6157500147819519,-0.2504481126950505,-0.5625156207177373
1774755343,342640213,0,249,4.345869803801179,0.6010000109672546,-0.2153791604956909,-0.5610818393129576
1774755343,342640213,0,251,4.380776388570666,0.5897499918937683,-0.1920038353748536,-0.5576195657794352
1774755343,342640213,0,254,4.433136265724897,0.5799999833106995,-0.1598696809196958,-0.5575317621114032
1774755343,342640213,0,256,4.468042850494385,0.5699999928474426,-0.13789549790376082,-0.5530685522645078
1774755343,342640213,0,258,4.502949435263872,0.5619999766349792,-0.11684638455673951,-0.5497189246821832
1774755343,342640213,0,261,4.555309312418103,0.5567499995231628,-0.08709490774076996,-0.5498954800820504
1774755343,342640213,0,264,4.607669189572334,0.5512499809265137,-0.057621332950384616,-0.5482301737961005
1774755343,342640213,0,266,4.642575774341822,0.547249972820282,-0.03817424799337257,-0.5459168980183154
1774755343,342640213,0,269,4.694935651496053,0.5442500114440918,-0.009498492193865844,-0.5441671191857673
1774755343,342640213,0,271,4.72984223626554,0.5419999957084656,0.009459184358746318,-0.5419174468304595
1774755343,342640213,0,273,4.7647488210350275,0.5419999957084656,0.028366068081545424,-0.5412572045983035
1774755343,342640213,0,276,4.817108698189259,0.5419999957084656,0.056654406528494905,-0.5390308651356439
1774755343,342640213,0,279,4.86946857534349,0.5432500243186951,0.08498300669790937,-0.5365617182532182
1774755343,342640213,0,281,4.904375160112977,0.5460000038146973,0.10418169184144697,-0.5359684498650114
1774755343,342640213,0,284,4.956735037267208,0.5479999780654907,0.13257317306581465,-0.5317220418066566
1774755343,342640213,0,286,4.9916416220366955,0.5532500147819519,0.15249635061635808,-0.5318180533837891
1774755343,342640213,0,288,5.026548206806183,0.5577499866485596,0.1723542038323467,-0.5304517659766873
1774755343,342640213,0,291,5.078908083960414,0.5652499794960022,0.20256745537091062,-0.5277063249050413
1774755343,342640213,0,293,5.113814668729901,0.5722500085830688,0.22359587076490306,-0.5267589191463274
1774755343,342640213,0,296,5.166174545884132,0.5822499990463257,0.25524157885697685,-0.5233228428150676
1774755343,342640213,0,298,5.20108113065362,0.5942500233650208,0.2789834660151741,-0.5246916389266061
1774755343,342640213,0,301,5.253441007807851,0.6047499775886536,0.3114692431639715,-0.5183719185645956
1774755343,342640213,0,303,5.288347592577338,0.6190000176429749,0.33713155101665376,-0.5191371101656176
1774755343,342640213,0,305,5.323254177346826,0.6345000267028809,0.36393424274845104,-0.5197520089822338
1774755343,342640213,0,308,5.375614054501057,0.6510000228881836,0.4007956131665051,-0.5129950353238331
1774755343,342640213,0,310,5.410520639270544,0.671750009059906,0.43179256106307945,-0.5145903797027016
1774755343,342640213,0,313,5.462880516424775,0.6932500004768372,0.4727953419831047,-0.5070109740037327
1774755343,342640213,0,315,5.4977871011942625,0.718500018119812,0.5080562134581401,-0.5080562567322117
1774755343,342640213,0,318,5.550146978348494,0.7462499737739563,0.5545717850544507,-0.49933872128961776
1774755343,342640213,0,320,5.585053563117981,0.7774999737739563,0.5955995128128184,-0.499767375441451
1774755343,342640213,0,322,5.619960147887468,0.8132500052452087,0.6408497277069156,-0.500686725936792
1774755343,342640213,0,325,5.672320025041699,0.8535000085830688,0.6991462553208382,-0.4895475240690611
1774755343,342640213,0,327,5.707226609811187,0.8982499837875366,0.7533358024314232,-0.489222037677488
1774755343,342640213,0,330,5.759586486965418,0.9555000066757202,0.8274872577821416,-0.47775004025692425
1774755343,342640213,0,332,5.794493071734905,1.0184999704360962,0.8992820757607649,-0.4781568131834352
1774755343,393602195,1,39,0.6806784030050039,1.1649999618530273,0.9053750193173908,0.7331582267925455
1774755343,393602195,1,42,0.733038280159235,1.0714999437332153,0.7962796427559079,0.7169734025421077
1774755343,393602195,1,45,0.7853981573134661,1.0197499990463257,0.7210721438276224,0.7210721350536421
1774755343,393602195,1,47,0.8203047420829535,0.9732499718666077,0.6637548892668842,0.7117899653076453
1774755343,393602195,1,50,0.8726646192371845,0.9355000257492065,0.6013278302574642,0.7166345921978763
1774755343,393602195,1,52,0.9075712040066719,0.8977500200271606,0.5527101067771092,0.7074366659462907
1774755343,393602195,1,59,1.0297442506998777,0.4897499978542328,0.2522398994306796,0.4197976816675167
1774755343,393602195,1,61,1.0646508354693651,0.47350001335144043,0.22955736507497043,0.41413244111473685
1774755343,393602195,1,64,1.1170107126235962,0.4595000147819519,0.20143155200312257,0.4129958758174558
1774755343,393602195,1,66,1.1519172973930836,0.48750001192092896,0.19828412232209727,0.44535341972175474
1774755343,393602195,1,68,1.186823882162571,0.5254999995231628,0.1968557691408671,0.48723511332292313
1774755343,393602195,1,71,1.239183759316802,0.5712500214576721,0.18598082040436226,0.5401275048144755
1774755343,393602195,1,74,1.291543636471033,0.4074999988079071,0.112322226085852,0.39171413882519357
1774755343,393602195,1,77,1.3439035136252642,0.4169999957084656,0.09380459292586786,0.40631231185735994
1774755343,393602195,1,79,1.3788100983947515,0.4259999990463257,0.0812846363148495,0.4181731783443698
1774755343,393602195,1,82,1.4311699755489826,0.38975000381469727,0.05424272090894976,0.3859569829682452
1774755343,393602195,1,84,1.46607656031847,0.37674999237060547,0.03938110199382242,0.3746861160451551
1774755343,393602195,1,86,1.5009831450879574,0.3922500014305115,0.027361981475566715,0.3912944998233006
1774755343,393602195,1,88,1.5358897298574448,0.4259999990463257,0.014867190627257942,0.42574049118015805
1774755343,393602195,1,91,1.5882496070116758,0.4272499978542328,-0.007456535357154345,0.4271849257018668
1774755343,393602195,1,93,1.6231561917811632,0.44075000286102295,-0.02306706732960865,0.4401459705902157
1774755343,393602195,1,96,1.6755160689353943,0.4129999876022339,-0.043170248702592444,0.4107375310175607
1774755343,393602195,1,98,1.7104226537048817,0.44475001096725464,-0.06189723234294116,0.4404217352534467
1774755343,393602195,1,101,1.7627825308591127,0.4465000033378601,-0.08519621108751153,0.4382965418492841
1774755343,393602195,1,103,1.7976891156286001,0.4519999921321869,-0.10167786866052526,0.44041526303268597
1774755343,393602195,1,105,1.8325957003980875,0.4555000066757202,-0.11789207052607495,0.4399792219965121
1774755343,393602195,1,109,1.9024088699370623,0.41324999928474426,-0.13454103383838062,0.3907355526728286
1774755343,393602195,1,111,1.9373154547065496,0.42100000381469727,-0.15087290222726354,0.39303736538082185
1774755343,393602195,1,113,1.972222039476037,0.4259999990463257,-0.16645145437293515,0.3921350692358491
1774755343,393602195,1,116,2.024581916630268,0.43274998664855957,-0.18970510182007536,0.3889531145109437
1774755343,393602195,1,118,2.0594885013997555,0.43974998593330383,-0.20645010693679663,0.38827619483317044
1774755343,393602195,1,121,2.1118483785539865,0.4490000009536743,-0.23125208982967677,0.38486812261579506
1774755343,393602195,1,123,2.146754963323474,0.4584999978542328,-0.24971698999115233,0.3845304577560667
1774755343,393602195,1,125,2.1816615480929613,0.46950000524520874,-0.2692941333757603,0.3845918936413627
1774755343,393602195,1,128,2.2340214252471924,0.48124998807907104,-0.2962870710984299,0.37923017090682537
1774755343,393602195,1,130,2.2689280100166798,0.4959999918937683,-0.3188226425158152,0.3799580431808898
1774755343,393602195,1,133,2.321287887170911,0.512499988079071,-0.34952414466215503,0.37481876964639443
1774755343,393602195,1,135,2.356194471940398,0.5299999713897705,-0.3747665669581633,0.37476658063860235
1774755343,393602195,1,137,2.3911010567098856,0.550000011920929,-0.40224453766124385,0.3750991136149407
1774755343,393602195,1,140,2.4434609338641167,0.5717499852180481,-0.43798589207336247,0.36751381462679616
1774755343,393602195,1,142,2.478367518633604,0.5987499952316284,-0.4718214278874628,0.3686273144737253
1774755343,393602195,1,145,2.530727395787835,0.6110000014305115,-0.5005018933620765,0.35045521324280743
1774755343,393602195,1,147,2.5656339805573225,0.6952499747276306,-0.5830856836432398,0.37866028691832304
1774755343,393602195,1,149,2.60054056532681,0.6949999928474426,-0.5957312606461901,0.3579514703795004
1774755343,393602195,1,152,2.652900442481041,0.7322499752044678,-0.6465383459131921,0.34377055349575414
1774755343,393602195,1,158,2.757620196789503,2.1347498893737793,-1.9793056138829657,0.7996914261343181
1774755343,393602195,1,163,2.8448866587132215,2.0869998931884766,-1.9958079101036295,0.6101797605103725
1774755343,393602195,1,165,2.879793243482709,2.0557498931884766,-1.9857019023524218,0.5320672686215594
1774755343,393602195,1,168,2.93215312063694,2.0174999237060547,-1.9734127003262527,0.41946186518560225
1774755343,393602195,1,170,2.9670597054064274,1.9819999933242798,-1.9518889519854987,0.3441707318387141
1774755343,393602195,1,173,3.0194195825606585,1.9550000429153442,-1.940427763481581,0.23825461697282493
1774755343,393602195,1,175,3.054326167330146,1.9282499551773071,-1.9209123779670367,0.168058102495271
1774755343,393602195,1,178,3.106686044484377,1.9162499904632568,-1.9150826611349978,0.06687620631081871
1774755343,393602195,1,180,3.1415926292538643,1.8982499837875366,-1.898249983787536,4.6195676735043785e-08
1774755343,393602195,1,183,3.1939525064080954,1.8932499885559082,-1.8906553576972038,-0.09908500178031393
1774755343,393602195,1,185,3.2288590911775827,1.9807499647140503,-1.9732126174114508,-0.17263368501820092
1774755343,393602195,1,188,3.281218968331814,1.9767500162124634,-1.9575124279322098,-0.2751103798240256
1774755343,393602195,1,190,3.316125553101301,1.9922499656677246,-1.9619832210146322,-0.3459505255959272
1774755343,393602195,1,193,3.3684854302555323,1.8240000009536743,-1.7772510098039527,-0.4103106769629984
1774755343,393602195,1,195,3.4033920150250196,1.8270000219345093,-1.764746518283744,-0.472862354553733
1774755343,393602195,1,198,3.4557518921792507,2.035749912261963,-1.9361132364442324,-0.6290812673574294
1774755343,393602195,1,200,3.490658476948738,1.9467500448226929,-1.8293466696384495,-0.6658276798841202
1774755343,393602195,1,203,3.543018354102969,1.684999942779541,-1.5510506434652855,-0.6583818865772207
1774755343,393602195,1,205,3.5779249388724566,1.4912500381469727,-1.351531539458692,-0.6302294614834867
1774755343,393602195,1,208,3.6302848160266876,1.340250015258789,-1.183370542496207,-0.629209235909182
1774755343,393602195,1,210,3.665191400796175,1.21875,-1.0554684781636088,-0.6093749700332267
1774755343,393602195,1,213,3.717551277950406,1.118749976158142,-0.938262695440234,-0.6093148804182205
1774755343,393602195,1,216,3.769911155104637,1.037500023841858,-0.8393551687613299,-0.6098271887555482
1774755343,393602195,1,218,3.8048177398741245,0.9677500128746033,-0.762597434508739,-0.5958063781963772
1774755343,393602195,1,221,3.8571776170283556,0.9100000262260437,-0.6867857556340092,-0.5970137130666456
1774755343,393602195,1,224,3.9095374941825867,0.8572499752044678,-0.6166540440383159,-0.5954958521763618
1774755343,393602195,1,226,3.944444078952074,0.8147500157356262,-0.5659729361701562,-0.5860820963518127
1774755343,393602195,1,229,3.996803956106305,0.7767500281333923,-0.5095938873753508,-0.5862206718931907
1774755343,393602195,1,231,4.0317105408757925,0.7425000071525574,-0.46727041287706855,-0.5770308673470091
1774755343,393602195,1,234,4.084070418030024,0.7142500281333923,-0.41982565126726,-0.5778403977107976
1774755343,393602195,1,236,4.118977002799511,0.6882500052452087,-0.38486453695254497,-0.570585101379569
1774755343,393602195,1,239,4.171336879953742,0.6662499904632568,-0.34314413095042656,-0.5710876948302829
1774755343,393602195,1,241,4.206243464723229,0.6449999809265137,-0.31270221419297456,-0.5641296842340545
1774755343,393602195,1,244,4.2586033418774605,0.6269999742507935,-0.27485871633962305,-0.5635438348191117
1774755343,393602195,1,247,4.3109632190316916,0.6122499704360962,-0.23922514068635015,-0.5635790613237832
1774755343,393602195,1,249,4.345869803801179,0.5989999771118164,-0.21466241240103784,-0.5592146468773179
1774755343,393602195,1,252,4.39822968095541,0.5864999890327454,-0.18123848281606939,-0.5577946302017793
1774755343,393602195,1,254,4.433136265724897,0.5767499804496765,-0.15897385861740185,-0.5544076588801751
1774755343,393602195,1,257,4.4854961428791285,0.5680000185966492,-0.12777222228071952,-0.5534422104784205
1774755343,393602195,1,259,4.520402727648616,0.5607500076293945,-0.10699616488800655,-0.5504474468608466
1774755343,393602195,1,262,4.572762604802847,0.5542500019073486,-0.07713671091431067,-0.5488560762564427
1774755343,393602195,1,264,4.607669189572334,0.550000011920929,-0.05749067556672829,-0.5469870522561784
1774755343,393602195,1,267,4.660029066726565,0.546750009059906,-0.02861470425968275,-0.5460007061416113
1774755343,393602195,1,269,4.694935651496053,0.543749988079071,-0.009489765564688937,-0.5436671719770444
1774755343,393602195,1,272,4.747295528650284,0.5425000190734863,0.018932957688860413,-0.5421695434159732
1774755343,393602195,1,274,4.782202113419771,0.5419999957084656,0.0378079884406403,-0.54067971236033
1774755343,393602195,1,277,4.834561990574002,0.5417500138282776,0.06602269833751509,-0.5377118938494595
1774755343,393602195,1,279,4.86946857534349,0.5432500243186951,0.08498300669790937,-0.5365617182532182
1774755343,393602195,1,282,4.921828452497721,0.5462499856948853,0.11357173776362436,-0.5343131172383969
1774755343,393602195,1,284,4.956735037267208,0.5494999885559082,0.13293605839119124,-0.5331774955888114
1774755343,393602195,1,286,4.9916416220366955,0.5542500019073486,0.15277198438628475,-0.5327793027145225
1774755343,393602195,1,289,5.0440014991909266,0.5597500205039978,0.18223676045346507,-0.5292540491991085
1774755343,393602195,1,291,5.078908083960414,0.5667499899864197,0.20310501099956269,-0.5291067053595847
1774755343,393602195,1,294,5.131267961114645,0.5755000114440918,0.23407692184716572,-0.5257454306322649
1774755343,393602195,1,296,5.166174545884132,0.5862500071525574,0.2569950668537953,-0.52691802635627
1774755343,393602195,1,299,5.2185344230383635,0.5960000157356262,0.2889465202232898,-0.5212733708983404
1774755343,393602195,1,301,5.253441007807851,0.6082500219345093,0.3132718991438706,-0.5213720422022298
1774755343,393602195,1,304,5.305800884962082,0.621749997138977,0.3476781649475585,-0.5154541226540111
1774755343,393602195,1,306,5.340707469731569,0.6382499933242798,0.3751539119896134,-0.5163551067795618
1774755343,393602195,1,309,5.3930673468858,0.656000018119812,0.41283416663378536,-0.5098077820443522
1774755343,393602195,1,311,5.427973931655288,0.6769999861717224,0.44415193207094134,-0.5109383940497741
1774755343,393602195,1,313,5.462880516424775,0.6995000243186951,0.477057847800171,-0.5115819522560621
1774755343,393602195,1,316,5.515240393579006,0.7254999876022339,0.5218809946961379,-0.503974661452152
1774755343,393602195,1,318,5.550146978348494,0.753250002861023,0.5597738202473169,-0.5040226552208299
1774755343,393602195,1,321,5.602506855502725,0.7864999771118164,0.6112252594176217,-0.4949604996833068
1774755343,393602195,1,323,5.637413440272212,0.8222500085830688,0.6566780333816226,-0.49484243662897526
1774755343,393602195,1,325,5.672320025041699,0.8640000224113464,0.7077473628487039,-0.49557008496025284
1774755343,393602195,1,328,5.7246799021959305,0.9100000262260437,0.7717237683587304,-0.48222657857235646
1774755343,393602195,1,330,5.759586486965418,0.9764999747276306,0.8456737631252917,-0.4882500250942862
1774755343,470895547,2,40,0.6981316953897476,1.1402499675750732,0.8734821553911998,0.7329385463789576
1774755343,470895547,2,43,0.7504915725439787,1.059749960899353,0.775052060896267,0.7227477309038262
1774755343,470895547,2,45,0.7853981573134661,1.0077500343322754,0.7125868873526939,0.712586878681962
1774755343,470895547,2,48,0.8377580344676971,0.9635000228881836,0.6447073591886142,0.7160200521728238
1774755343,470895547,2,50,0.8726646192371845,0.9252499938011169,0.5947392366692618,0.7087826122267891
1774755343,470895547,2,53,0.9250244963914156,0.8897500038146973,0.5354649242370368,0.7105859442742153
1774755343,470895547,2,57,0.9948376659303904,0.5147500038146973,0.28035294867850513,0.4317056758886757
1774755343,470895547,2,59,1.0297442506998777,0.484499990940094,0.24953594594046052,0.41529754743382574
1774755343,470895547,2,62,1.0821041278541088,0.46950000524520874,0.2204169046653147,0.4145438976308934
1774755343,470895547,2,64,1.1170107126235962,0.4620000123977661,0.20252747884437966,0.4152428587808289
1774755343,470895547,2,67,1.1693705897778273,0.4964999854564667,0.19399800375226756,0.45703064459443726
1774755343,470895547,2,69,1.2042771745473146,0.5352500081062317,0.1918164525607134,0.4996989290610344
1774755343,470895547,2,71,1.239183759316802,0.5684999823570251,0.18508549522471973,0.5375272917697836
1774755343,470895547,2,75,1.3089969288557768,0.40799999237060547,0.10559817242333518,0.3940977286857483
1774755343,470895547,2,77,1.3439035136252642,0.4257499873638153,0.0957729128629948,0.4148380417729624
1774755343,470895547,2,79,1.3788100983947515,0.4350000023841858,0.08300191800449297,0.4270078262535911
1774755343,470895547,2,82,1.4311699755489826,0.37299999594688416,0.05191157018899115,0.3693699850514238
1774755343,470895547,2,84,1.46607656031847,0.3817499876022339,0.03990374386820285,0.379658720773811
1774755343,470895547,2,87,1.518436437472701,0.38350000977516174,0.020070844235446753,0.38297443610406373
1774755343,470895547,2,89,1.5533430222421885,0.4244999885559082,0.0074085514400305,0.42443533506239395
1774755343,470895547,2,91,1.5882496070116758,0.4320000112056732,-0.007539434462314914,0.43193421560428646
1774755343,470895547,2,94,1.640609484165907,0.40674999356269836,-0.028373440089682404,0.40575917138215417
1774755343,470895547,2,99,1.7278759460896254,0.4442499876022339,-0.06949600328171211,0.43878053399444833
1774755343,470895547,2,101,1.7627825308591127,0.44475001096725464,-0.08486229682481708,0.4365787017629121
1774755343,470895547,2,109,1.9024088699370623,0.4102500081062317,-0.13356433228880604,0.38789900527251747
1774755343,470895547,2,111,1.9373154547065496,0.42100000381469727,-0.15087290222726354,0.39303736538082185
1774755343,470895547,2,114,1.9896753318607807,0.42750000953674316,-0.17387991277453949,0.3905406945344288
1774755343,470895547,2,116,2.024581916630268,0.4345000088214874,-0.19047226102225986,0.3905260240328943
1774755343,470895547,2,119,2.076941793784499,0.44200000166893005,-0.2142858467383734,0.3865819154628842
1774755343,470895547,2,121,2.1118483785539865,0.4505000114440918,-0.23202465232397232,0.38615388257152955
1774755343,470895547,2,123,2.146754963323474,0.460750013589859,-0.2509424363587921,0.3864174797513291
1774755343,470895547,2,126,2.199114840477705,0.4724999964237213,-0.2777285230942441,0.3822605316800396
1774755343,470895547,2,128,2.2340214252471924,0.48500001430511475,-0.2985958177261269,0.38218523193920917
1774755343,470895547,2,131,2.2863813024014235,0.49950000643730164,-0.32770148252730485,0.37697744598353744
1774755343,470895547,2,133,2.321287887170911,0.515999972820282,-0.3519111284698768,0.37737849648541133
1774755343,470895547,2,135,2.356194471940398,0.534250020980835,-0.3777718057895326,0.3777718195796746
1774755343,470895547,2,138,2.4085543490946293,0.5550000071525574,-0.41244537652653385,0.3713674990103798
1774755343,470895547,2,140,2.4434609338641167,0.578000009059906,-0.442773688030737,0.371531252603211
1774755343,470895547,2,143,2.4958208110183477,0.6057500243186951,-0.483773472584888,0.36454947426276485
1774755343,470895547,2,145,2.530727395787835,0.6262500286102295,-0.5129939841303285,0.3592022697317009
1774755343,470895547,2,147,2.5656339805573225,0.7097499966621399,-0.5952464251173225,0.3865575651141176
1774755343,470895547,2,150,2.6179938577115536,0.6970000267028809,-0.6036197224955672,0.3485000255928127
1774755343,470895547,2,152,2.652900442481041,0.7432500123977661,-0.6562508021682474,0.3489347583471891
1774755343,470895547,2,158,2.757620196789503,2.125499963760376,-1.9707292322722938,0.7962263428277258
1774755343,470895547,2,161,2.809980073943734,2.1322500705718994,-2.016082034438097,0.6941927642015682
1774755343,470895547,2,163,2.8448866587132215,2.0834999084472656,-1.9924608580723624,0.6091564639313204
1774755343,470895547,2,166,2.8972465358674526,2.0429999828338623,-1.9823141410331913,0.4942464730465996
1774755343,470895547,2,168,2.93215312063694,2.0114998817443848,-1.9675437737054777,0.4182143861830699
1774755343,470895547,2,171,2.984512997791171,1.9785000085830688,-1.9541413831893757,0.30950563560283817
1774755343,470895547,2,173,3.0194195825606585,1.9355000257492065,-1.9210730965419756,0.23587816223170202
1774755343,470895547,2,176,3.0717794597148895,1.9220000505447388,-1.9173181518307367,0.13407199168486728
1774755343,470895547,2,178,3.106686044484377,1.9152499437332153,-1.9140832236072438,0.06684130515920929
1774755343,470895547,2,181,3.159045921638608,1.8990000486373901,-1.8987108225429938,-0.033142074209644275
1774755343,470895547,2,183,3.1939525064080954,1.8972500562667847,-1.8946499434594826,-0.09929434905016701
1774755343,470895547,2,186,3.2463123835623264,1.9800000190734863,-1.9691533770027896,-0.20696630974512692
1774755343,470895547,2,188,3.281218968331814,1.9842499494552612,-1.9649393723667765,-0.2761541686016447
