index,x_m,y_m,yaw_rad
0,-0.1492732738866715,-0.10558975652648708,0.19486521855750144
1,-0.10021958504808579,-0.0959080412173483,0.19797746273654063
2,-0.051196265591359785,-0.08607370598593667,0.20432109422988276
3,-0.0022363175014923123,-0.07592858484139822,0.21407635108955164
4,0.046622334276294045,-0.06530633712936088,0.22737657727904068
5,0.09533539053530632,-0.054035216958768596,0.24416672447913074
6,0.14385234575459982,-0.04194782450942376,0.2640531809874111
7,0.19211934820057253,-0.028898055361555226,0.28617666305802925
8,0.24008585623950113,-0.01478373262126779,0.30914251188886155
9,0.2877155964321604,0.0004283628620044103,0.33103797804071633
10,0.33500087065095946,0.01667960410318976,0.34955269890668783
11,0.38197717052172914,0.03380348363911873,0.3621993147847541
12,0.4287331604673352,0.051520069207314986,0.3666123931966818
13,0.47541051069352347,0.06944281943830857,0.36089144013384655
14,0.5221896317150108,0.0870982388968113,0.3439481209623209
15,0.5692611654025211,0.1039585685334526,0.3158132262455968
16,0.6167883710586634,0.11948804758798359,0.2778505507993528
17,0.6648707324967811,0.13320251116333603,0.23281798520964983
18,0.7135217369876314,0.14473853074102608,0.184727133262381
19,0.7626710571412005,0.15392244650877074,0.13849436243510224
20,0.8121923057203251,0.16082504901611402,0.0994363971468197
21,0.8619453193105264,0.16578867968864575,0.07270502552812945
22,0.9118132269814068,0.16942072914153125,0.06274706075021859
23,0.9617148294176433,0.17255602385570362,0.07282676856531843
24,1.0115822944019937,0.17619414434196465,0.10460612152606233
25,1.0613089821488417,0.18141491685401323,0.15779148839078583
26,1.1106878169298797,0.18927179241444378,0.22992967727376223
27,1.159371933719605,0.20066724397993596,0.3165116422071029
28,1.20688827307349,0.21622991016183918,0.4115159803240673
29,1.2527140340418093,0.23622986468560822,0.5083489330847898
30,1.2963914846268574,0.2605666369177144,0.6009171893756201
31,1.3376323383703799,0.2888365875733593,0.6844909790330275
32,1.3763693754742365,0.32045051413491304,0.7561410096545991
33,1.412743824296157,0.3547564653931637,0.8147405132498138
34,1.4470466793037782,0.3911338398235213,0.8606619941899348
35,1.4796434582524376,0.429047551729552,0.8953265219044638
36,1.5109066580948378,0.4680682140629948,0.9207286476833817
37,1.541168671444128,0.5078703549489311,0.9390148295846321
38,1.5706978371008549,0.548219187753562,0.9521590927761706
39,1.5996941116673793,0.5889526632436956,0.9617557817627121
40,1.6282981506119425,0.629962527130892,0.9689302676157611
41,1.6566072312726348,0.6711765531500529,0.9743523577681233
42,1.6846924307642186,0.7125434670230405,0.9783249254980577
43,1.7126130762304996,0.7540216245777571,0.9809152474461089
44,1.7404261863760215,0.7955719663751145,0.9821099769139361
45,1.7623643168752126,0.8284304616864865,0.9821099769139361
