t_monotonic_s,stamp_sec,stamp_nanosec,x_m,y_m,yaw_rad,vx_mps,vy_mps,yaw_rate_rps,odom_source,odom_prediction_age_s,planner_state,planner_path_forward_span_m,planner_path_length_m,planner_path_max_curvature_m_inv,local_path_source,tracker_state,path_age_s,odom_age_s,path_deviation_m,cmd_linear_x_mps,cmd_angular_z_rps,tracker_desired_steering_deg,raw_curvature_m_inv,filtered_curvature_m_inv,fusion_state,fusion_confidence,desired_speed_pct,applied_speed_pct,desired_steering_deg,applied_steering_deg,bridge_state
2.4926680080000096,1775227959,672563061,-0.23069164709994236,0.15472108515104369,-0.0351613581703027,-0.008379540885684248,0.02218529327682849,-0.0009291809402862601,corrected,0.0,tracking,1.5496158604018277,1.5736938786421306,0.9741603577294609,tracking,tracking,0.0,0.03305864334106445,0.0017393160679469203,0.078,-0.20882700347710914,-38.77076121577621,-2.677269275347553,-2.677269275347553,tracking,high,0.0,0.0,0.0,0.0,tracking
2.5042779319999227,1775227959,674637199,-0.22966765074247664,0.1527362079923522,-0.036056138500860306,-0.008557800202556668,0.020388284390661662,-0.00031151628596956255,corrected,0.0,tracking,1.5496158604018277,1.5736938786421306,0.9741603577294609,tracking,tracking,0.0,0.03305864334106445,0.0017393160679469203,0.078,-0.20882700347710914,-38.77076121577621,-2.677269275347553,-2.677269275347553,tracking,high,0.0,0.0,0.0,0.0,tracking
2.5282838339999216,1775227959,706591241,-0.2299408071888186,0.15338698169346043,-0.03606608178998121,-0.008557800202556668,0.020388284390661662,-0.00031151628596956255,corrected,0.0,tracking,1.5502191417022828,1.5745283161100865,0.9704081374604897,tracking,tracking,0.0,0.031047582626342773,0.002601544912459237,0.07893354169999839,-0.2091003540043322,-38.64070555542443,-2.6648445386714656,-2.649068437839227,tracking,high,15.95,14.14139684231867,-38.77076121577621,-2.1666666666666665,tracking
2.557142287999909,1775227959,726402939,-0.23136704780345776,0.1532030985983347,-0.038112920577494026,-0.008222938355702583,0.018715175330494754,0.00024888646495616914,corrected,0.0,tracking,1.5502191417022828,1.5745283161100865,0.9704081374604897,tracking,tracking,0.0,0.031047582626342773,0.002601544912459237,0.07893354169999839,-0.2091003540043322,-38.64070555542443,-2.6648445386714656,-2.649068437839227,tracking,high,15.97333854249996,14.14139684231867,-38.47488675952778,-3.25,tracking
2.560881037999934,1775227959,741505163,-0.23149095736578215,0.153485113260699,-0.03810917016473315,-0.008222938355702583,0.018715175330494754,0.00024888646495616914,corrected,0.0,tracking,1.5502191417022828,1.5745283161100865,0.9704081374604897,tracking,tracking,0.0,0.032506704330444336,0.0024687028984682214,0.07986922705200095,-0.20975212611321745,-38.62524033879226,-2.663370086532927,-2.6261945164018283,tracking,high,15.97333854249996,14.274484717866962,-38.47488675952778,-4.334870409993641,tracking
2.5938273979999167,1775227959,772731484,-0.23174745759009352,0.1540689005229456,-0.038101406585422715,-0.008222938355702583,0.018715175330494754,0.00024888646495616914,corrected,0.0,tracking,1.5502191417022828,1.5745283161100865,0.9704081374604897,tracking,tracking,0.0,0.03209066390991211,0.0010268698779532638,0.08083507576799911,-0.2102460282876687,-38.26030292502251,-2.628760164613016,-2.600925727973408,tracking,high,15.996730676300023,14.400898548516265,-38.233102837947946,-6.514720268321487,tracking
2.6294476869999244,1775227959,807987136,-0.23203735299318806,0.1547286942684084,-0.03809263222290627,-0.008222938355702583,0.018715175330494754,0.00024888646495616914,corrected,0.0,tracking,1.5502191417022828,1.5745283161100865,0.9704081374604897,tracking,tracking,0.0,0.033884525299072266,0.000423433756693197,0.08175961426399954,-0.2111754799136759,-38.322885368857165,-2.634670556744571,-2.582882536991871,tracking,high,16.02087689419998,14.491162273678796,-37.964122661277635,-8.93750333666143,tracking
2.663435384999957,1775227959,804631006,-0.2310915852783483,0.1525866386984576,-0.03739536467887449,-0.007872624352146458,0.017961565039860933,-0.0010152633950953095,corrected,0.0,tracking,1.5502191417022828,1.5745283161100865,0.9704081374604897,tracking,tracking,0.0,0.03170490264892578,0.0004072829577253782,0.08268570939199844,-0.21247504522286081,-38.392636848967186,-2.641270042826282,-2.569670705920341,tracking,high,16.043990356599988,14.603925141279506,-37.770842993507365,-11.106822891655193,tracking
2.6701753300000064,1775227959,846700975,-0.2314222697222362,0.15334110250631647,-0.03743801015466368,-0.007872624352146458,0.017961565039860933,-0.0010152633950953095,corrected,0.0,tracking,1.5502191417022828,1.5745283161100865,0.9704081374604897,tracking,tracking,0.0,0.03170490264892578,0.0004072829577253782,0.08268570939199844,-0.21247504522286081,-38.392636848967186,-2.641270042826282,-2.569670705920341,tracking,high,16.043990356599988,14.603925141279506,-37.770842993507365,-11.106822891655193,tracking
2.694450923999966,1775227959,872766535,-0.23162772394338613,0.15380985081575305,-0.03746450578569737,-0.007872624352146458,0.017961565039860933,-0.0010152633950953095,corrected,0.0,tracking,1.5502191417022828,1.5745283161100865,0.9704081374604897,tracking,tracking,0.0,0.025978565216064453,0.0012669300146521984,0.08360953075200041,-0.213810034097966,-38.273260533016746,-2.6299830666050608,-2.557244756368286,tracking,high,16.067142734799962,14.709544848930106,-37.628673144133586,-13.273489558321861,tracking
2.71707461099993,1775227959,879674317,-0.22992204107912298,0.15212490004284962,-0.03866381724739723,-0.008330046998350752,0.01800678605734409,-0.0016825383330608974,corrected,0.0,tracking,1.5502191417022828,1.5745283161100865,0.9704081374604897,tracking,tracking,0.0,0.025978565216064453,0.0012669300146521984,0.08360953075200041,-0.213810034097966,-38.273260533016746,-2.6299830666050608,-2.557244756368286,tracking,high,16.09023826880001,14.709544848930106,-37.494461791831064,-14.356822891655195,tracking
