stamp_sec,stamp_nanosec,frame_id,child_frame_id,x_m,y_m,yaw_rad,vx_mps,vy_mps,yaw_rate_rps
63,736000000,odom_imu_lidar_fused,base_link,3.456433467,7.293112594,1.989768566,-0.014014098,0.022285276,0.000264247
64,22000000,odom_imu_lidar_fused,base_link,3.463944738,7.289582204,1.985215902,0.022624311,-0.010633704,-0.008147105
64,384000000,odom_imu_lidar_fused,base_link,3.472089752,7.284950430,1.986339516,0.024533175,-0.013951126,-0.003251842
64,644000000,odom_imu_lidar_fused,base_link,3.467053402,7.289666557,1.985753636,-0.020226306,0.018940268,-0.005811313
64,910000000,odom_imu_lidar_fused,base_link,3.459766706,7.296669857,1.986155222,-0.029263839,0.028125704,-0.004300495
65,199000000,odom_imu_lidar_fused,base_link,3.466511460,7.288803015,1.986084535,0.020315526,-0.023695310,-0.005652894
65,509000000,odom_imu_lidar_fused,base_link,3.464560596,7.302404943,1.988326904,-0.007834795,0.054626219,-0.001833928
65,837000000,odom_imu_lidar_fused,base_link,3.472750472,7.292446461,1.986296299,0.024668299,-0.029995428,-0.006478180
66,192000000,odom_imu_lidar_fused,base_link,3.456696726,7.296919247,1.987610524,-0.038683724,0.010777797,-0.006895556
66,463000000,odom_imu_lidar_fused,base_link,3.464952395,7.288973265,1.985143728,0.033155296,-0.031911572,-0.002951537
66,687000000,odom_imu_lidar_fused,base_link,3.465404813,7.283354755,1.985157702,0.001816939,-0.022564296,-0.003057333
66,952000000,odom_imu_lidar_fused,base_link,3.459955945,7.287405806,1.986851534,-0.021883004,0.016269281,-0.000007972
67,187000000,odom_imu_lidar_fused,base_link,3.466269686,7.284313023,1.986372094,0.025356389,-0.012420818,-0.003200346
67,394000000,odom_imu_lidar_fused,base_link,3.459714869,7.288317966,1.986163723,-0.039486849,0.024126166,-0.001269058
67,654000000,odom_imu_lidar_fused,base_link,3.458785937,7.289970776,1.985656165,-0.003730651,0.006637789,0.004077125
67,923000000,odom_imu_lidar_fused,base_link,3.461303191,7.284588409,1.986671331,0.007582091,-0.016211947,0.004165056
68,143000000,odom_imu_lidar_fused,base_link,3.473492475,7.278239636,1.987669226,0.073429422,-0.038245625,0.001419075
68,387000000,odom_imu_lidar_fused,base_link,3.457560495,7.290471894,1.986704227,-0.063983856,0.049125535,-0.003550386
68,664000000,odom_imu_lidar_fused,base_link,3.460706851,7.299464404,1.985058030,0.009476976,0.027085873,-0.007495470
68,890000000,odom_imu_lidar_fused,base_link,3.474347173,7.283707880,1.983765358,0.082170616,-0.094918816,0.003731910
69,107000000,odom_imu_lidar_fused,base_link,3.461088966,7.282346701,1.985924332,-0.053245813,-0.005466584,0.003739991
69,390000000,odom_imu_lidar_fused,base_link,3.463969497,7.277536889,1.984694477,0.011568397,-0.019316515,0.011487738
69,668000000,odom_imu_lidar_fused,base_link,3.473829600,7.277837994,1.984771319,0.029699106,0.000906944,0.007095115
69,937000000,odom_imu_lidar_fused,base_link,3.455529434,7.289814337,1.987602380,-0.073494641,0.048097763,0.010302767
70,204000000,odom_imu_lidar_fused,base_link,3.464388477,7.285584001,1.984841736,0.035578484,-0.016989299,0.005573468
70,457000000,odom_imu_lidar_fused,base_link,3.466797985,7.284935860,1.984112592,0.009676738,-0.002602978,-0.002600157
70,711000000,odom_imu_lidar_fused,base_link,3.461822890,7.283251501,1.984837118,-0.019980301,-0.006764492,0.004653710
70,964000000,odom_imu_lidar_fused,base_link,3.458807968,7.279692921,1.985027445,-0.012108119,-0.014291489,0.002680836
71,143000000,odom_imu_lidar_fused,base_link,3.457734326,7.287826200,1.984907419,-0.006467721,0.048995660,0.003553077
71,399000000,odom_imu_lidar_fused,base_link,3.460751877,7.285695622,1.985804086,0.012118677,-0.008556539,0.003501124
71,648000000,odom_imu_lidar_fused,base_link,3.462558988,7.293363809,1.987188859,0.007257473,0.030795931,0.001763189
71,913000000,odom_imu_lidar_fused,base_link,3.461206903,7.288023559,1.986808520,-0.004072543,-0.016085089,0.002119279
72,161000000,odom_imu_lidar_fused,base_link,3.454318255,7.293672113,1.987616696,-0.027665253,0.022684953,0.000009931
72,400000000,odom_imu_lidar_fused,base_link,3.462235572,7.288533002,1.985368286,0.031796453,-0.020638999,0.001643951
72,676000000,odom_imu_lidar_fused,base_link,3.461611844,7.287453240,1.985823095,-0.002504932,-0.004336393,0.001413030
72,987000000,odom_imu_lidar_fused,base_link,3.465978085,7.282168102,1.984187979,0.013151327,-0.015919090,0.000758394
73,259000000,odom_imu_lidar_fused,base_link,3.456690554,7.285962337,1.984173945,-0.037299320,0.015237889,0.000720672
73,481000000,odom_imu_lidar_fused,base_link,3.460527219,7.292391163,1.986770393,0.015408292,0.025818580,0.000027137
73,713000000,odom_imu_lidar_fused,base_link,3.455223198,7.285652283,1.986220428,-0.031951934,-0.040595664,-0.003572786
73,964000000,odom_imu_lidar_fused,base_link,3.456973481,7.288653456,1.987362428,0.007029250,0.012052904,-0.003823433
74,223000000,odom_imu_lidar_fused,base_link,3.460795754,7.290993568,1.986645722,0.015350494,0.009398040,0.000599044
74,483000000,odom_imu_lidar_fused,base_link,3.454240223,7.287997908,1.985715956,-0.019745576,-0.009023073,0.002260247
74,712000000,odom_imu_lidar_fused,base_link,3.458590027,7.291974978,1.984544036,0.026203640,0.023958257,-0.001559013
74,973000000,odom_imu_lidar_fused,base_link,3.470302542,7.289702703,1.984797098,0.047038214,-0.009125605,-0.006828403
75,233000000,odom_imu_lidar_fused,base_link,3.451386507,7.286190501,1.986261857,-0.056976011,-0.010578922,-0.010596535
75,515000000,odom_imu_lidar_fused,base_link,3.480415669,7.286381226,1.985457134,0.116582982,0.000765966,-0.010073559
75,804000000,odom_imu_lidar_fused,base_link,3.465300565,7.284088348,1.985378990,-0.060703228,-0.009208347,-0.011464206
76,77000000,odom_imu_lidar_fused,base_link,3.471273942,7.287171079,1.983370018,0.017992099,0.009285335,-0.007164866
