stamp_sec,stamp_nanosec,ax_mps2,ay_mps2,az_mps2,gx_rps,gy_rps,gz_rps,qx,qy,qz,qw
16,776000000,1.775586434,-6.432575714,9.809372704,0.006544008,0.002836409,0.004918472,0.000000002,0.000000000,0.132631840,0.991165372
16,784000000,-0.094302174,-0.089628490,9.703732216,0.006037194,0.020499026,-0.017050033,0.000000001,0.000000000,0.132623218,0.991166526
16,792000000,-0.104746681,0.108507564,9.795064315,-0.006747950,0.007857126,0.004676645,0.000000001,0.000000000,0.132612508,0.991167959
16,800000000,0.018250147,-0.230034831,9.757438950,0.020459299,-0.012938212,0.015218313,0.000000001,0.000000000,0.132612105,0.991168013
16,808000000,-0.013844358,-0.078493194,9.809868911,-0.023260477,-0.000076741,-0.011039033,0.000000001,0.000000000,0.132596750,0.991170067
16,816000000,0.019217690,0.009695852,9.588787792,0.007960104,-0.008760278,-0.038612682,0.000000001,0.000000000,0.132591803,0.991170729
16,824000000,0.031410264,-0.036762845,9.655950527,-0.004310596,0.003923592,-0.009311148,0.000000001,0.000000000,0.132590471,0.991170907
16,832000000,0.076240706,0.077617879,9.900526075,-0.003531490,-0.014547002,-0.007493447,0.000000000,0.000000000,0.132585966,0.991171510
16,840000000,0.119432947,0.006037665,9.951006171,0.001043609,0.017306204,-0.002943177,0.000000000,0.000000000,0.132585602,0.991171558
16,848000000,-0.087403993,-0.146591847,9.800184001,-0.016989613,0.000321090,-0.005986715,0.000000000,0.000000000,0.132583652,0.991171819
16,856000000,0.198271388,-0.152030312,9.754280201,0.013282493,0.018432117,0.009900048,0.000000000,0.000000000,0.132581680,0.991172083
16,864000000,-0.199789527,-2.058678740,9.838957803,-0.002492341,-0.003842988,0.011880154,0.000000000,0.000000000,0.132580490,0.991172242
16,872000000,0.117041262,-0.123241764,9.814731750,-0.018174779,0.017643591,-0.007676455,0.000000000,0.000000000,0.132579757,0.991172340
16,880000000,0.220800295,-0.321983571,9.795143154,-0.009927473,-0.006428765,0.004744622,-0.000000000,0.000000000,0.132585388,0.991171587
16,888000000,0.561305187,-0.516261132,9.663262346,0.000033807,-0.005459833,-0.001679922,-0.000000000,0.000000000,0.132624386,0.991166370
16,896000000,0.272120115,-0.305070590,9.803701121,0.006054028,0.011519864,0.056855925,-0.000000000,0.000000000,0.132732574,0.991151887
16,904000000,0.424060000,-0.374819365,9.902465751,-0.012518486,0.003605084,0.055075853,-0.000000000,0.000000000,0.132930869,0.991125312
16,912000000,0.559185474,-1.125189406,9.731322549,0.010194628,0.006393622,0.092731703,-0.000000000,0.000000000,0.133224621,0.991085869
16,920000000,0.887097091,-0.640850542,9.721197838,-0.033712442,0.019001325,0.117926197,-0.000000000,0.000000000,0.133622559,0.991032296
16,928000000,0.780605797,-0.735774624,9.748580246,-0.029246450,0.006236442,0.138178102,-0.000000000,-0.000000000,0.134142566,0.990962044
16,936000000,0.930578823,0.040814173,9.862032172,-0.003515994,0.023021098,0.199063935,-0.000000000,-0.000000000,0.134791460,0.990873989
16,944000000,1.060375282,-0.380805458,9.729159966,0.034325452,-0.007940615,0.226552784,-0.000000000,-0.000000000,0.135585208,0.990765690
16,952000000,1.121495101,-1.068298106,9.789576622,-0.016708344,-0.031042480,0.267354910,-0.000000000,-0.000000000,0.136538435,0.990634774
16,960000000,0.944011451,-0.808904404,9.681518385,0.009890667,0.008486980,0.312716232,-0.000000000,-0.000000000,0.137646205,0.990481460
16,968000000,0.896138140,0.062725090,9.692927578,0.003310456,0.014324587,0.340023377,-0.000000000,-0.000000000,0.138897933,0.990306702
16,976000000,0.874031114,-0.596661291,9.739302424,0.016582121,0.005716869,0.383287021,-0.000000000,-0.000000000,0.140303253,0.990108578
16,984000000,0.927987350,-0.756298822,9.804311154,0.002960539,-0.023869452,0.385545573,-0.000000000,-0.000000000,0.141856170,0.989887280
16,992000000,0.994762405,-0.800743343,9.883396925,0.000596304,0.018048123,0.425111722,-0.000000000,-0.000000000,0.143551496,0.989642849
17,0,0.886130393,-0.960799989,9.803728693,0.005730642,0.009582282,0.479878480,-0.000000000,-0.000000001,0.145382344,0.989375548
17,8000000,0.821970444,-0.650267104,9.869461398,-0.011053438,0.008140645,0.509095592,-0.000000000,-0.000000001,0.147342461,0.989085537
17,16000000,0.487026939,0.348995880,9.752527585,0.009004487,-0.011982197,0.538374359,-0.000000000,-0.000000001,0.149411445,0.988775111
17,24000000,0.718510633,0.229446328,9.860249258,-0.003744797,-0.012576153,0.529354790,-0.000000000,-0.000000001,0.151548218,0.988449866
17,32000000,0.623133412,-0.203348552,9.671777375,-0.000856553,0.003083609,0.544587107,-0.000000000,-0.000000001,0.153733853,0.988112292
17,40000000,0.448079497,0.149093329,9.966676218,0.013238689,-0.006709252,0.586210559,-0.000000000,-0.000000001,0.155978330,0.987760477
17,48000000,0.444024216,0.047888169,9.757321871,0.002240851,0.004275690,0.576037452,-0.000000000,-0.000000001,0.158261201,0.987397282
17,56000000,0.337642585,0.085886688,9.827108653,0.011471206,-0.007209282,0.577412587,-0.000000000,-0.000000001,0.160578329,0.987023100
17,64000000,0.407959049,0.052011170,9.744913259,-0.012488591,0.010352969,0.591582295,-0.000000000,-0.000000001,0.162922667,0.986638842
17,72000000,0.475921055,-0.101753799,9.900540925,-0.004576103,-0.017603835,0.606289896,0.000000000,-0.000000001,0.165291591,0.986244741
17,80000000,0.390831346,-0.105963909,9.639674454,0.004501040,-0.007501826,0.612233697,0.000000000,-0.000000001,0.167689573,0.985839849
17,88000000,0.454718777,0.122392598,9.699628847,0.008842134,0.019027303,0.607067091,0.000000000,-0.000000001,0.170106340,0.985425712
17,96000000,0.390994679,-0.009252257,9.681904839,0.005926989,0.006147396,0.642250847,0.000000000,-0.000000001,0.172536854,0.985003063
17,104000000,0.461184569,0.180218949,9.829951468,0.019069073,-0.009731883,0.645588190,0.000000000,-0.000000001,0.174982422,0.984571558
17,112000000,0.555033781,-0.303137321,9.826351545,0.009532851,0.000291653,0.596501110,0.000000000,-0.000000001,0.177434877,0.984132544
17,120000000,0.002562754,0.099908577,9.829496950,0.026882170,-0.002215295,0.621499575,0.000000000,-0.000000001,0.179896483,0.983685547
17,128000000,0.372943837,-0.053227607,9.780272261,0.007779692,0.033432234,0.639185383,0.000000000,-0.000000001,0.182363796,0.983231125
17,136000000,0.462496507,0.109479174,9.708179380,0.019430860,-0.009978772,0.601865629,0.000000000,-0.000000001,0.184835049,0.982769558
17,144000000,0.623036724,-0.770807113,9.732289283,0.000524163,0.025699075,0.639217022,0.000000000,-0.000000001,0.187309767,0.982300896
17,152000000,0.371875284,-0.168133951,9.843352025,-0.015351596,-0.022808408,0.664239514,0.000000000,-0.000000001,0.189796233,0.981823502
17,160000000,0.450213031,0.066845810,9.875683465,0.008789755,0.031256535,0.626566895,0.000000000,-0.000000001,0.192286502,0.981338831
17,168000000,0.631762950,-0.808913540,9.743335140,-0.013928525,0.010663288,0.632583167,0.000000000,-0.000000001,0.194782069,0.980846545
17,176000000,-2.163360288,-2.191351354,9.783105044,0.006125717,-0.007993521,0.622561949,0.000000000,-0.000000001,0.197277997,0.980347587
17,184000000,0.407109266,0.044572334,9.710600210,0.017844761,-0.012295808,0.593723454,0.000000000,-0.000000001,0.199704683,0.979856132
17,192000000,0.292101251,0.042636400,9.894747475,0.032850581,0.008208907,0.568975529,0.000000000,-0.000000000,0.202005195,0.979384450
17,200000000,0.076188131,-0.186078081,9.756486866,-0.010646012,-0.005815414,0.553871224,0.000000000,-0.000000000,0.204153179,0.978938956
17,208000000,-0.409217767,-0.187359862,9.886204295,0.004973042,-0.006705350,0.522696052,0.000000000,-0.000000000,0.206229067,0.978503741
17,216000000,-0.212024836,-0.121534148,9.789610805,0.007189792,0.008765302,0.513284714,0.000000000,-0.000000000,0.208210013,0.978084143
17,224000000,-0.448078845,-0.293497849,9.902248828,-0.002101120,-0.023644911,0.471281489,0.000000000,-0.000000000,0.210082180,0.977683731
17,232000000,-0.628208260,-0.219561179,9.978935917,0.007343658,-0.003400709,0.428574951,0.000000000,-0.000000000,0.211817012,0.977309344
17,240000000,-0.655933442,-0.325572222,9.962446666,-0.004589331,-0.009210641,0.405247292,0.000000000,-0.000000000,0.213430916,0.976958159
17,248000000,-0.719294458,-0.255414425,9.855287240,-0.009956636,0.019579703,0.366699628,0.000000000,-0.000000000,0.214904049,0.976635167
17,256000000,-0.762110599,-0.352289023,9.827276556,-0.002028900,-0.026641239,0.344095022,0.000000000,0.000000000,0.216210577,0.976346755
17,264000000,-0.765359193,-0.379434523,9.739139271,0.031904328,0.008643580,0.293429273,0.000000000,0.000000000,0.217365886,0.976090197
17,272000000,-0.758587167,-0.263186655,9.805615480,-0.005186490,0.002409460,0.242973286,-0.000000000,0.000000000,0.218382588,0.975863231
17,280000000,0.415954241,-2.700342759,9.894203758,-0.005852962,0.002873663,0.214002491,-0.000000000,0.000000000,0.219281020,0.975661742
17,288000000,-0.584871523,-0.340738253,9.831704630,-0.007990377,-0.005715131,0.182092348,-0.000000000,0.000000000,0.220050066,0.975488579
17,296000000,-0.731635157,-0.406901451,9.907812393,-0.004891177,0.008926070,0.139984021,-0.000000000,0.000000000,0.220710723,0.975339314
17,304000000,-0.532985630,-0.273370811,9.790952061,-0.015543010,-0.003676600,0.124090988,-0.000000000,0.000000000,0.221277351,0.975210918
17,312000000,-0.409825999,-0.298340973,9.841820500,0.004937260,0.000507444,0.109628570,-0.000000000,0.000000000,0.221762829,0.975100635
17,320000000,-0.071877375,-1.463248366,9.793739032,-0.007347919,-0.011645328,0.113699640,-0.000000000,0.000000000,0.222181979,0.975005215
17,328000000,-0.682333993,-0.171908426,9.635415542,-0.002831267,-0.003542282,0.080468479,-0.000000000,0.000000000,0.222533129,0.974925129
17,336000000,-0.728062938,-0.308035016,9.837722824,-0.022600253,-0.006430653,0.068092514,-0.000000000,0.000000000,0.222827927,0.974857792
17,344000000,-0.225420868,-4.245588430,9.765727220,0.009643321,0.006766831,0.084783905,-0.000000000,0.000000000,0.223079155,0.974800334
17,352000000,-0.200181620,-4.362236968,9.639164015,0.016690425,0.018754285,0.072243225,-0.000000000,0.000000000,0.223289780,0.974752109
17,360000000,0.020364137,-2.817177902,9.894507892,-0.017595652,0.004789915,0.013601627,-0.000000000,0.000000000,0.223463657,0.974712262
17,368000000,0.114906145,-3.640301327,9.811360977,0.008555801,-0.010984233,0.027137497,-0.000000000,0.000000000,0.223608368,0.974679074
17,376000000,0.013731071,-0.047842810,9.831252803,0.015271223,-0.012239426,0.034445089,-0.000000000,0.000000000,0.223728428,0.974651523
17,384000000,-0.184437708,0.037776163,9.836142463,0.033790184,-0.005801626,0.043015147,-0.000000000,0.000000000,0.223830121,0.974628174
17,392000000,-0.045182202,0.029873771,9.814195989,-0.003013019,0.024334136,0.006757286,-0.000000000,0.000000000,0.223909807,0.974609870
17,400000000,-0.058573977,-0.190528115,9.703972155,-0.014051308,0.026562096,0.023360622,-0.000000000,0.000000000,0.223973102,0.974595326
17,408000000,-0.034947799,-0.007443699,9.738014213,-0.009728593,0.000634841,0.017645302,-0.000000000,0.000000000,0.224021949,0.974584099
17,416000000,-0.017745467,-0.090413369,9.849572813,-0.013063823,0.010816209,0.002467756,-0.000000000,0.000000000,0.224060669,0.974575198
17,424000000,-0.112506418,0.112321192,9.695013649,-0.005512997,0.002368064,0.010978746,-0.000000000,0.000000000,0.224089917,0.974568473
17,432000000,-0.055917231,-0.008522740,9.817064952,-0.006699861,-0.001728489,-0.012150878,-0.000000000,0.000000000,0.224113379,0.974563078
17,440000000,-0.079317836,0.004118313,9.816044036,0.003651396,-0.006199687,0.001158293,-0.000000000,0.000000000,0.224132291,0.974558729
17,448000000,-0.060915790,-0.038427991,9.908443229,-0.008203377,0.005269104,-0.018436784,-0.000000000,0.000000000,0.224146088,0.974555556
17,456000000,-0.081670193,-0.191480422,9.704967062,-0.036995389,0.002192219,-0.002275482,-0.000000000,0.000000000,0.224157136,0.974553015
17,464000000,0.059941917,0.000329959,9.716552922,0.011524362,0.013067191,0.006725839,-0.000000000,0.000000000,0.224166123,0.974550947
17,472000000,0.072654019,-0.126684608,9.858703209,-0.001221221,-0.008732729,0.002704009,-0.000000000,0.000000000,0.224172910,0.974549386
17,480000000,0.997870055,5.540546630,9.791548831,-0.027909200,-0.016198889,0.008056359,0.000000000,0.000000000,0.224219523,0.974538663
17,488000000,0.717030969,3.945618191,9.783097330,-0.027372978,0.020683112,0.004876525,0.000000001,0.000000001,0.224246294,0.974532503
17,496000000,0.163172449,0.075360370,9.739488380,-0.009979496,0.003791677,-0.008604739,0.000000001,0.000000001,0.224250749,0.974531478
17,504000000,0.535619950,5.894635252,9.643283834,-0.031296521,0.006469561,0.031625864,0.000000001,0.000000001,0.224330991,0.974513010
17,512000000,-1.845212506,7.268786064,9.751178386,-0.013877799,-0.016150256,0.048391799,0.000000002,0.000000001,0.224378583,0.974502053
17,520000000,0.211801318,5.873845706,9.730313435,-0.000915118,0.005957523,0.019246196,0.000000002,0.000000001,0.224448216,0.974486018
17,528000000,-1.885014798,6.992494641,9.674683738,0.025213054,-0.014082814,0.021662979,0.000000003,0.000000001,0.224490832,0.974476201
17,536000000,-1.838780751,7.106341889,9.888923677,-0.023998425,-0.031997051,0.047961116,0.000000003,0.000000001,0.224561215,0.974459984
17,544000000,-0.085658118,-0.044737552,9.677492366,-0.014951944,-0.006023554,0.011085288,0.000000003,0.000000001,0.224610134,0.974448710
17,552000000,0.916401600,5.734566447,9.830994884,-0.009191179,-0.009872629,0.028400326,0.000000004,0.000000001,0.224661100,0.974436960
17,560000000,-0.051990599,-0.027576126,9.873828230,-0.012050850,0.007411965,0.003239334,0.000000004,0.000000001,0.224664489,0.974436179
17,568000000,1.015477019,5.425604637,10.172177916,0.012036328,0.006148609,0.030444784,0.000000004,0.000000001,0.224764602,0.974413092
17,576000000,-1.988861798,6.726176587,9.867620559,-0.011028185,-0.011085261,0.027736343,0.000000004,0.000000001,0.224799493,0.974405043
17,584000000,-0.082342929,0.065163124,9.713117530,0.013730887,0.006428859,0.030041885,0.000000004,0.000000001,0.224808753,0.974402907
17,592000000,1.116828649,5.555886256,9.802752906,0.013255841,0.005839235,0.032240034,0.000000004,0.000000001,0.224848284,0.974393786
17,600000000,-0.034390424,0.131367344,9.657044380,-0.010157810,0.011371015,-0.024092182,0.000000004,0.000000001,0.224860028,0.974391075
17,608000000,-0.083833580,0.077965927,9.832626777,0.016155156,0.011451403,-0.000874412,0.000000004,0.000000001,0.224871401,0.974388451
17,616000000,-0.079523203,-0.106845884,9.691102010,-0.003854910,0.009651943,0.001789260,0.000000004,0.000000001,0.224883204,0.974385727
17,624000000,0.130491390,-0.013249681,9.950452361,-0.017594391,0.004283914,-0.005253709,0.000000005,0.000000001,0.224896389,0.974382684
17,632000000,-0.106118637,-0.048017470,9.824900780,0.004743342,0.003830631,0.003396114,0.000000004,0.000000001,0.224899529,0.974381959
17,640000000,0.101220045,0.147305376,9.752970990,0.006160595,0.003652556,-0.004992446,0.000000004,0.000000001,0.224908899,0.974379796
17,648000000,0.110536683,0.182597766,9.895898377,-0.021546657,-0.009513924,-0.003126874,0.000000004,0.000000001,0.224890396,0.974384067
17,656000000,-0.505264712,-2.180136754,9.845900745,0.013833617,-0.016100197,0.011508689,0.000000003,0.000000001,0.224867410,0.974389372
17,664000000,-1.078746436,-5.576495887,9.786225858,0.018197674,0.003712235,-0.021256061,0.000000003,0.000000001,0.224840920,0.974395485
17,672000000,-0.458008823,-2.444303598,9.912147242,-0.000558159,-0.016503286,-0.028064310,0.000000002,0.000000001,0.224813050,0.974401915
17,680000000,-0.045759732,0.111605809,9.911970160,0.026416258,0.001776044,0.017645285,0.000000002,0.000000001,0.224799021,0.974405152
17,688000000,-0.854206915,-5.587056407,9.894485474,0.009320675,0.043567234,0.009770435,0.000000002,0.000000001,0.224782757,0.974408904
17,696000000,0.097898938,-0.027363093,9.770405782,-0.024965942,-0.003614589,0.007092694,0.000000002,0.000000001,0.224782612,0.974408937
17,704000000,-0.987709165,-5.475102344,9.848489347,-0.010251218,-0.014006291,-0.011297928,0.000000001,0.000000001,0.224739380,0.974418909
17,712000000,-0.919263790,-5.504256111,9.865419591,0.013684979,0.007622742,-0.006943720,0.000000001,0.000000000,0.224732651,0.974420461
17,720000000,-0.416986391,-1.768802929,9.876432200,-0.009005749,0.003584757,0.004652176,0.000000001,0.000000000,0.224726420,0.974421898
17,728000000,-0.033874009,0.035316746,9.802302364,0.001833046,-0.003958478,-0.014673741,0.000000001,0.000000000,0.224724286,0.974422391
17,736000000,-0.196289727,-6.133314186,9.945933217,-0.024205559,0.006696759,-0.008440144,0.000000000,0.000000000,0.224709012,0.974425913
17,744000000,-0.450134979,-2.896815060,9.714566148,-0.007595359,-0.028944257,-0.002963771,0.000000000,0.000000000,0.224703094,0.974427278
17,752000000,1.195838210,-6.975926371,9.668496426,-0.017184467,-0.014955606,0.027776581,0.000000000,0.000000000,0.224698580,0.974428319
17,760000000,0.326782015,-6.374307585,9.920331427,0.005080314,0.003050236,0.005285251,0.000000000,0.000000000,0.224695984,0.974428917
17,768000000,-0.072675181,0.052334674,9.859001052,-0.022417771,-0.038010824,0.000891352,0.000000000,0.000000000,0.224695778,0.974428965
17,776000000,0.031653670,-5.329734985,9.751490210,-0.006742785,0.015379195,0.011175451,-0.000000000,0.000000000,0.224687841,0.974430795
17,784000000,-0.045522075,0.023168601,9.918711079,0.010632275,0.025749744,0.026073916,-0.000000000,0.000000000,0.224687680,0.974430832
17,792000000,0.011590491,-0.078148362,9.900072171,0.022792053,0.010500087,0.007671144,-0.000000000,0.000000000,0.224684042,0.974431671
17,800000000,-0.086789867,-0.029290877,9.990271294,-0.001831840,0.011655658,0.024720576,-0.000000000,0.000000000,0.224682646,0.974431993
17,808000000,-0.019489852,-0.024483098,9.668862773,0.017691686,-0.000933342,-0.002835861,-0.000000000,0.000000000,0.224680444,0.974432501
17,816000000,0.107969368,-0.660791656,9.712044359,-0.005145909,0.020901079,-0.004408340,-0.000000000,0.000000000,0.224694431,0.974429275
17,824000000,0.290491315,-0.728731150,9.716280661,-0.016003561,-0.009176813,0.014764051,-0.000000000,0.000000000,0.224764163,0.974413193
17,832000000,0.390123148,-0.749272184,9.762446116,-0.003323264,-0.016322893,0.048038782,-0.000000000,0.000000000,0.224919004,0.974377464
17,840000000,0.678749306,-0.890093604,9.815934288,0.012509971,-0.015976680,0.113447827,-0.000000000,0.000000000,0.225171943,0.974319042
17,848000000,0.461002545,-0.902126436,9.914658369,0.015848122,-0.000566422,0.135581371,-0.000000000,0.000000000,0.225535525,0.974234944
17,856000000,0.566104827,-0.861284480,9.725333728,0.006970337,0.001712846,0.135023781,-0.000000000,-0.000000000,0.226019143,0.974122860
17,864000000,0.738754803,-1.110567033,9.763447048,0.009092884,0.008929588,0.154547236,-0.000000000,-0.000000000,0.226606807,0.973986322
17,872000000,0.776948406,-0.907438148,9.761285212,-0.000877145,-0.014979658,0.169820431,-0.000000000,-0.000000000,0.227318507,0.973820464
17,880000000,1.016685293,-0.995103542,9.795431271,-0.023116900,-0.026897910,0.220870357,-0.000000000,-0.000000000,0.228165956,0.973622256
17,888000000,1.065952480,-0.803735258,10.008443587,0.020747076,-0.016149999,0.300620375,-0.000000000,-0.000000000,0.229194174,0.973380722
17,896000000,1.196106017,-1.002948131,9.868638327,0.003817994,0.011292027,0.315896316,-0.000000000,-0.000000000,0.230380848,0.973100542
17,904000000,1.174621373,-0.846700786,9.694203495,0.021310701,-0.017485366,0.376056396,-0.000000000,-0.000000000,0.231747169,0.972776053
17,912000000,0.997427734,0.172352960,9.845292466,0.011021138,-0.016882403,0.402272658,-0.000000000,-0.000000000,0.233277166,0.972410286
17,920000000,0.895737931,-0.827596446,9.756727950,0.025606039,-0.001279396,0.454864781,-0.000000000,-0.000000000,0.234925373,0.972013410
17,928000000,1.121767674,-1.535174257,9.906255211,-0.011767754,-0.001168743,0.453634269,-0.000000000,-0.000000001,0.236684737,0.971586504
17,936000000,1.080085107,-1.687599283,9.883095872,-0.016183138,-0.010509659,0.494945439,-0.000000000,-0.000000001,0.238550316,0.971130139
17,944000000,1.134005615,-0.611826308,9.673252663,-0.004081414,-0.004450537,0.504511947,-0.000000000,-0.000000001,0.240510919,0.970646433
17,952000000,1.010192751,-1.687743792,9.859531202,-0.010441768,-0.002901496,0.531993071,-0.000000000,-0.000000001,0.242539384,0.970141560
17,960000000,0.746058899,-0.476430394,9.866755727,-0.011401640,0.004992051,0.575698102,-0.000000000,-0.000000001,0.244630137,0.969616469
17,968000000,0.564362651,0.031418596,9.898468722,-0.012348822,0.008781985,0.562878697,0.000000000,-0.000000001,0.246780409,0.969071426
17,976000000,0.496198434,-0.595077564,9.885368791,0.010343228,-0.009660318,0.547005945,0.000000000,-0.000000001,0.248976080,0.968509634
17,984000000,0.510561041,0.174638741,9.895742950,0.015205785,-0.004889961,0.567045706,0.000000000,-0.000000001,0.251206916,0.967933410
17,992000000,0.491075711,-0.012640339,9.840486822,0.027389108,-0.002925521,0.565875835,0.000000000,-0.000000001,0.253470520,0.967343112
18,0,0.444490893,0.069532978,9.811026432,-0.010943951,-0.005847990,0.613260786,0.000000000,-0.000000001,0.255765598,0.966738827
18,8000000,0.507652192,0.157927322,9.825182514,-0.011704548,-0.019264961,0.610006300,0.000000000,-0.000000001,0.258088486,0.966121283
18,16000000,0.427567858,-0.078392972,9.807136550,-0.010038317,0.003763013,0.611567775,0.000000000,-0.000000001,0.260430720,0.965492538
18,24000000,0.461581046,0.207257585,9.727785094,-0.007249916,0.012345404,0.603877069,0.000000000,-0.000000001,0.262794281,0.964851888
18,32000000,0.404092288,0.085829316,9.667224668,-0.017599329,0.017121111,0.621143755,0.000000000,-0.000000001,0.265173664,0.964200668
18,40000000,0.190085178,0.121640134,9.725584955,-0.008751622,0.013082213,0.606378849,0.000000000,-0.000000001,0.267565171,0.963539765
18,48000000,0.445161588,0.008963458,9.779045999,-0.012931293,-0.016569598,0.619389960,0.000000000,-0.000000001,0.269965888,0.962869887
18,56000000,0.401620502,0.025301357,9.743386398,0.004166970,-0.007036286,0.625241707,0.000000000,-0.000000001,0.272379672,0.962189854
18,64000000,0.317707387,-0.053793713,9.955152154,0.000335757,0.023593898,0.613794581,0.000000000,-0.000000001,0.274804687,0.961500070
18,72000000,0.523080102,0.061930908,9.749532448,-0.013744839,-0.002936176,0.638902375,0.000000000,-0.000000001,0.277236728,0.960801643
18,80000000,0.472402280,0.064145269,9.881598866,0.011404268,-0.007658474,0.648757371,0.000000000,-0.000000001,0.279677165,0.960094101
18,88000000,0.258206635,0.053527058,9.777824894,0.013342358,-0.019383751,0.632741256,0.000000000,-0.000000001,0.282127158,0.959377020
18,96000000,0.474469406,0.191088346,9.841004476,0.013021702,0.010514005,0.625118008,0.000000000,-0.000000001,0.284589726,0.958649408
18,104000000,0.384711353,0.144129953,9.735564206,-0.017927926,-0.013779254,0.625475354,0.000000000,-0.000000001,0.287058438,0.957913072
18,112000000,0.648036047,-1.421196610,9.616098696,0.021800336,0.005804503,0.652206082,0.000000000,-0.000000001,0.289529991,0.957168942
18,120000000,0.297186235,0.011027393,9.912661773,-0.003817373,0.010994191,0.646681525,0.000000000,-0.000000001,0.292021106,0.956411875
18,128000000,0.356538347,0.120638848,9.781407352,0.010037237,0.003041091,0.682209152,0.000000000,-0.000000001,0.294517558,0.955646068
18,136000000,0.551230964,-1.289845127,9.849858536,0.003854054,0.000913705,0.646585096,0.000000000,-0.000000001,0.297021080,0.954870922
18,144000000,-3.699887790,-1.109667927,9.782041590,-0.017988569,0.011321023,0.617057436,0.000000000,-0.000000001,0.299501723,0.954095759
18,152000000,-0.812471751,-0.221976634,9.759469367,0.014470156,0.023688569,0.608308659,0.000000000,-0.000000000,0.301839101,0.953358882
18,160000000,-1.545475964,-3.284647778,9.808046754,0.000006537,0.010830552,0.561826996,0.000000000,-0.000000000,0.304094893,0.952641746
18,168000000,2.783281134,-1.348140645,9.882554243,-0.006669133,-0.010794300,0.556411330,0.000000000,-0.000000000,0.306238696,0.951954758
18,176000000,-0.259531289,0.115703956,9.937625355,0.002934473,-0.014038057,0.517384252,0.000000000,-0.000000000,0.308284300,0.951294271
18,184000000,-0.343536708,-0.219273699,9.918721091,-0.022220635,-0.004370545,0.496413030,0.000000000,-0.000000000,0.310231433,0.950661064
18,192000000,-0.482713209,-0.032104536,9.772714910,-0.016948506,0.009270739,0.472983026,0.000000000,-0.000000000,0.312071835,0.950058509
18,200000000,-0.690300488,-1.027242819,9.839629464,-0.023270365,0.005767854,0.436139170,0.000000000,-0.000000000,0.313795204,0.949490690
18,208000000,-0.905249254,-0.247957911,9.809015310,0.006636337,-0.001163630,0.413518724,0.000000000,-0.000000000,0.315335314,0.948980316
18,216000000,-0.799832596,-0.160189461,9.803672384,-0.001010752,-0.006316028,0.359373499,-0.000000000,-0.000000000,0.316741861,0.948511778
18,224000000,-0.862247681,0.007903882,9.759294181,0.009631703,-0.019586645,0.314125396,-0.000000000,-0.000000000,0.317998044,0.948091369
18,232000000,-1.101121942,-0.189875035,9.742325166,0.016204087,-0.000396633,0.275875122,-0.000000000,0.000000000,0.319083065,0.947726753
18,240000000,-0.891007422,-0.181396195,9.672864773,0.000440637,-0.001992074,0.235567837,-0.000000000,0.000000000,0.320015729,0.947412230
18,248000000,-0.738714677,-0.245565232,9.858524559,0.000487323,-0.003685330,0.180306990,-0.000000000,0.000000000,0.320820042,0.947140169
18,256000000,-0.748334859,-0.307307233,9.773779740,-0.006764436,-0.023251835,0.170741300,-0.000000000,0.000000000,0.321500697,0.946909342
18,264000000,-0.625410925,-0.099982675,9.709383887,0.007720286,-0.007640976,0.123684393,-0.000000000,0.000000000,0.322076498,0.946713647
18,272000000,-0.570330109,-0.187868149,9.685143326,0.003826716,0.002495448,0.141345558,-0.000000000,0.000000000,0.322558807,0.946549426
18,280000000,-0.641614862,-0.111201004,9.779062674,-0.003938274,0.023223972,0.093646018,-0.000000000,0.000000000,0.322960474,0.946412453
18,288000000,-0.494555444,-0.029268938,9.790802291,0.009410055,0.002333046,0.083466237,-0.000000000,0.000000000,0.323293236,0.946298834
18,296000000,-0.403684440,-3.926148835,9.763478839,0.010165423,0.016485495,0.094979786,-0.000000000,0.000000000,0.323579034,0.946201146
18,304000000,-0.402208028,-0.089645177,9.726480113,-0.004693956,0.005711069,0.055604789,-0.000000000,0.000000000,0.323807916,0.946122843
18,312000000,-0.119474682,-0.043156948,9.697446738,-0.000208491,-0.027101054,0.063017955,-0.000000000,0.000000000,0.323998348,0.946057646
18,320000000,-0.545629739,-0.044299616,9.756694636,-0.018758161,-0.031228306,0.063590599,-0.000000000,0.000000000,0.324153815,0.946004389
18,328000000,-0.030837544,-0.672929432,9.833857333,0.001786669,-0.008171181,0.039550204,-0.000000001,0.000000000,0.324287122,0.945958700
18,336000000,-0.346667345,-4.047548063,9.757657133,0.012578018,-0.026152221,0.025340853,-0.000000001,0.000000000,0.324394378,0.945921925
18,344000000,-0.300933104,-0.010256744,9.867534648,0.005446945,0.035352072,0.038293804,-0.000000001,0.000000000,0.324478634,0.945893026
18,352000000,-0.534964918,-0.022801958,9.771299417,-0.007941016,0.004133555,0.003130833,-0.000000001,0.000000000,0.324547219,0.945869495
18,360000000,-0.391577663,-6.494136224,9.695793866,-0.018273092,-0.004580157,0.022850161,-0.000000001,0.000000000,0.324605315,0.945849560
18,368000000,-0.120669717,-3.334160184,9.819180514,-0.026183699,0.022035668,-0.015158464,-0.000000001,0.000000000,0.324650020,0.945834216
18,376000000,-0.118554865,-0.155738962,9.828290080,0.016671339,0.023829181,0.002427745,-0.000000000,0.000000000,0.324686271,0.945821773
