index,x_m,y_m,yaw_rad
0,-0.14852849243359337,-0.40471999547429216,0.14923191694303545
1,-0.09908421407565063,-0.39728606396651894,0.15706276002253655
2,-0.04969966507968778,-0.3894651739619509,0.17356248833468094
3,-0.0004508748871852259,-0.38083055384690967,0.19982359757725288
4,0.048554205525633186,-0.37090573176848796,0.23612773663872272
5,0.09716676237334045,-0.3592087529103847,0.280719150364176
6,0.14520958473800058,-0.34535641690789715,0.3290368302232744
7,0.1925272853016804,-0.32919983299746347,0.3741281060494749
8,0.23906861618295483,-0.31092677872410657,0.40854741861958627
9,0.28495355953891127,-0.29106294296871893,0.4271908145768253
10,0.33046022098632916,-0.27034715758981265,0.4297999321417926
11,0.37591267767893516,-0.2495127106287952,0.42175208162383876
12,0.42153133315271724,-0.22904472899501718,0.4123560675306716
13,0.4673402895375155,-0.2090062780837007,0.41112280547051094
14,0.5131739237309301,-0.1890243368490042,0.4237115843172028
15,0.5587523845426039,-0.168467004708409,0.44949598260326284
16,0.6037856953610209,-0.1467414228579072,0.4818505861614621
17,0.6480926373934174,-0.12357043067998788,0.5109230498271635
18,0.6917073135656684,-0.09912129942186744,0.5274578767276817
19,0.7349117840307109,-0.07395438201412012,0.5259211585662434
20,0.7781548778840809,-0.04885388741477296,0.5058760886319729
21,0.8218923917574654,-0.0246251882482833,0.4714820943597936
22,0.8664371959296401,-0.0019148295994187246,0.4295875632805641
23,0.9118940758322093,0.018909964043749273,0.38725052848173835
24,0.9581916194895236,0.037792162417008834,0.349650654813202
25,1.005166241506195,0.05492064338799661,0.3190791404713371
26,1.0526424757057014,0.0706052590794859,0.29514060281153953
27,1.1004805382981095,0.08514897786245586,0.27581312563866406
28,1.1485907420964532,0.09876544882295123,0.25878096674235546
29,1.1969258745019429,0.11156056378344596,0.24249099341822197
30,1.2454630167313603,0.12356663791112141,0.22662086002488663
31,1.2941845767894953,0.1348009415534818,0.21195551956483943
32,1.3430656466189386,0.14531954447489012,0.1998978962475028
33,1.3920699894784676,0.15524800753479137,0.19189700334315427
34,1.4411521995974357,0.1647840785021608,0.1887505079238779
35,1.4663576848374835,0.1695989422360289,0.1887505079238779
