stamp_sec,stamp_nanosec,scan_index,point_index,angle_rad,range_m,x_forward_m,y_left_m,x_world_m,y_world_m
1775227754,498375737,0,40,0.6981316953897476,0.7429999709129333,-0.5691710015382204,0.4775911722222249,-0.8191541660562586,0.41474700966677036
1775227754,498375737,0,42,0.733038280159235,0.6867499947547913,-0.5103547076080124,0.45952543750922653,-0.7619075392130596,0.43729808319954466
1775227754,498375737,0,45,0.7853981573134661,0.6517500281333923,-0.46085686733548986,0.4608568617277998,-0.7240409693470453,0.4692031261971056
1775227754,498375737,0,47,0.8203047420829535,0.625,-0.4262489779436243,0.45709606080343296,-0.6946399373300038,0.48784257222120253
1775227754,498375737,0,50,0.8726646192371845,0.6019999980926514,-0.38695814292270064,0.4611587506806816,-0.6664561408282506,0.5155183518927473
1775227754,498375737,0,52,0.9075712040066719,0.581250011920929,-0.3578532430924291,0.4580312574118832,-0.6417521712048846,0.5312215456164564
1775227754,498375737,0,55,0.959931081160903,0.562250018119812,-0.3224933651562484,0.4605682493463131,-0.6156902042730636,0.5552534239321777
1775227754,498375737,0,58,1.012290958315134,0.546999990940094,-0.28986583637211316,0.4638822986413237,-0.592248883256885,0.5781890518133976
1775227754,498375737,0,60,1.0471975430846214,0.5325000286102295,-0.266250018046022,0.46115855013258533,-0.5720879599899884,0.5907851962304843
1775227754,498375737,0,63,1.0995574202388525,0.5195000171661377,-0.2358480763505553,0.4628779026021441,-0.5493922083286644,0.6110863560076165
1775227754,498375737,0,65,1.1344640050083399,0.5097500085830688,-0.21542966660964297,0.4619904003276441,-0.5328759608411862,0.6231243245059717
1775227754,498375737,0,67,1.1693705897778273,0.500249981880188,-0.19546324411800742,0.46048253448962934,-0.5163262462852622,0.6343954661791733
1775227754,498375737,0,70,1.2217304669320583,0.49175000190734863,-0.16818841050599265,0.4620938464720615,-0.4960078592536986,0.6526622673031633
1775227754,498375737,0,72,1.2566370517015457,0.484250009059906,-0.14964148680888953,0.460549125175745,-0.48054490950126416,0.6630194738504496
1775227754,498375737,0,75,1.3089969288557768,0.47850000858306885,-0.12384491998966672,0.46219551491414324,-0.4614040849644687,0.680391931790561
1775227754,498375737,0,78,1.3613568060100079,0.47350001335144043,-0.09844619326234058,0.4631529009689653,-0.44214466157565757,0.6969776641578057
1775227754,498375737,0,80,1.3962633907794952,0.4699999988079071,-0.08161464830272779,0.46285964185901407,-0.4288031163471109,0.7072436311140977
1775227754,498375737,0,83,1.4486232679337263,0.46674999594688416,-0.056882520739027706,0.4632709116173715,-0.4097243032625648,0.7229867619312582
1775227754,498375737,0,85,1.4835298527032137,0.46424999833106995,-0.04046205873998703,0.46248338646152504,-0.3963959400524313,0.7326099891587421
1775227754,498375737,0,88,1.5358897298574448,0.4634999930858612,-0.016175921991471356,0.4632176412209699,-0.377867192662598,0.7483275299454912
1775227754,498375737,0,90,1.5707963146269321,0.4634999930858612,-5.6398514500622265e-09,0.46349999308586115,-0.365397129026965,0.7586346879103947
1775227754,498375737,0,93,1.6231561917811632,0.46424999833106995,0.02429696176916467,0.4636137601486675,-0.34647301209110337,0.7738738928246023
1775227754,498375737,0,95,1.6580627765506506,0.4662500023841858,0.040636359298181594,0.4644757808823215,-0.3342365908598779,0.7847361663807464
1775227754,498375737,0,97,1.692969361320138,0.4675000011920929,0.05697391210192118,0.46401532782270183,-0.3211769893046439,0.7945633967053914
1775227754,498375737,0,100,1.745329238474369,0.4715000092983246,0.08187511110677868,0.4643368658092666,-0.301910046509834,0.8103418001068083
1775227754,498375737,0,102,1.7802358232438564,0.4752500057220459,0.09881002584016955,0.4648646542083724,-0.2889996485570926,0.8213141071715646
1775227754,498375737,0,105,1.8325957003980875,0.4805000126361847,0.12436254785351353,0.46412737350296007,-0.2685632882618164,0.8366708692639673
1775227754,498375737,0,107,1.8675022851675749,0.48649999499320984,0.14223882615340666,0.4652422610456773,-0.2552830274046215,0.8486891458314703
1775227754,498375737,0,109,1.9024088699370623,0.49274998903274536,0.1604236976722571,0.46590427012094543,-0.24147912204308913,0.8605457897471277
1775227754,498375737,0,112,1.9547687470912933,0.5015000104904175,0.18786520348692576,0.4649827156365114,-0.21945107549078674,0.876936356214882
1775227754,498375737,0,114,1.9896753318607807,0.5109999775886536,0.20784240830120945,0.4668217115850095,-0.2049798518672447,0.8908307545511853
