index,x_m,y_m,yaw_rad
0,0.18677324336715379,0.062161118744430977,0.051394071818788946
1,0.2054434817883448,0.06312150403908831,0.08451380021169654
2,0.22441571537276714,0.06472874804544898,0.11593789879585027
3,0.24367955896608592,0.06697221855523867,0.14575132871037588
4,0.26322462741396613,0.06984128336018298,0.17404089167267653
5,0.283040535562073,0.07332531025200757,0.20089339724230745
6,0.3031168982560715,0.07741366702243815,0.22639427509242357
7,0.32344333034162676,0.0820957214632003,0.25062655955951674
8,0.34400944666440386,0.08736084136601971,0.27367017820771616
9,0.36480486207006785,0.09319839452262198,0.2956014833915146
10,0.3858191914042839,0.09959774872473284,0.31649297417865885
11,0.40704204951271705,0.10654827176407797,0.33641316444377267
12,0.42846305124103223,0.1140393314323829,0.35542656084106033
13,0.4500718114348949,0.12206029552137335,0.3735937213953673
14,0.4718579449399697,0.13060053182277498,0.3909713714982882
15,0.49381106660192203,0.13964940812831345,0.4076125591660135
16,0.5159207912664168,0.14919629222971437,0.42356683558119856
17,0.5381767337791192,0.15923055191870336,0.4388804503092872
18,0.5605685089856942,0.16974155498700622,0.45359655326504866
19,0.5830857317318072,0.18071866922634852,0.4677553976215891
20,0.6057180168631229,0.19215126242845584,0.48139453950282635
21,0.6284549792253066,0.20402870238505394,0.49454903157282903
22,0.6512862336640233,0.21634035688786848,0.5072516086058143
23,0.674201395024938,0.22907559372862496,0.5195328638535595
24,0.697190078153716,0.2422237806990492,0.5314214155730014
25,0.7202418978960223,0.25577428559086685,0.5429440634784526
26,0.7433464690975219,0.2697164761958034,0.5541259351724483
27,0.7664934066038799,0.2840397203055846,0.5649906228137933
28,0.7896723252607615,0.29873338571193614,0.5755603104210903
29,0.8128728399138317,0.3137868402065837,0.5858558923011913
30,0.8360845654087556,0.3291894515812528,0.5958970831471312
31,0.8592971165911982,0.3449305876276691,0.6057025203786767
32,0.8825001083068248,0.3609996161375585,0.6152898593083183
33,0.9056831554013004,0.37738590490264645,0.6246758617117547
34,0.9288358727202897,0.39407882171465847,0.6338764783689514
35,0.9519478751094583,0.41106773436532046,0.6429069261233582
36,0.9750087774144715,0.428342010646358,0.6517817599844895
37,0.9980081944809935,0.4458910183494968,0.6605149407754083
38,1.0209357411546902,0.4637041252664623,0.6691198988027901
39,1.0437810322812258,0.4817706991889802,0.6776095940033402
40,1.0665336827062668,0.5000801079087764,0.6859965729992455
41,1.0891833072754766,0.5186217192175765,0.6942930234741708
42,1.1117195208345216,0.5373849009071059,0.7025108262650582
43,1.1341319382290662,0.5563590207690904,0.7106616055481931
44,1.1564101743047757,0.5755334465952556,0.7187567774872092
45,1.1785438439073155,0.5948975461773275,0.7268075977002696
46,1.2005225618823498,0.614440687307031,0.7348252078978734
47,1.2223359430755447,0.6341522377760925,0.7428206820397544
48,1.2439736023325645,0.6540215653762373,0.750805072359465
49,1.265425154499075,0.6740380378991914,0.7587894556096573
50,1.2866802144207408,0.6941910231366798,0.7667849798884383
51,1.3077283969432267,0.7144698888804286,0.7748029124191473
52,1.3285593169121985,0.7348640029221635,0.7828546886722939
53,1.3491625891733205,0.7553627330536098,0.7909519632384341
54,1.369527828572259,0.7759554470664936,0.799106662887464
55,1.3896446499546777,0.7966315127525402,0.8073310422801123
56,1.4095026681662424,0.8173802979034756,0.8156377428357646
57,1.429091498052618,0.8381911703110251,0.8240398553038925
58,1.4484007544594701,0.8590534977669145,0.8325509866383557
59,1.467420052232463,0.8799566480628693,0.8411853318329298
60,1.4861390062172624,0.9008899889906155,0.8499577514458194
61,1.5045472312595327,0.9218428883418784,0.8588838556187013
62,1.5226343422049395,0.9428047139083838,0.8679800954868636
63,1.5403899538991481,0.9637648334818576,0.8772638629784039
64,1.557803681187823,0.984712614854025,0.8867536001169766
65,1.5748651389166302,1.0056374258166123,0.8964689190728954
66,1.5915639419312337,1.0265286341613442,0.9064307343540994
67,1.6078897050772987,1.047375607679947,0.91666140869165
68,1.623832043200491,1.068167714164146,0.9271849143559601
69,1.6393805711464748,1.0888943214056672,0.9380270118369126
70,1.6545249037609162,1.1095447971962362,0.9492154480373739
71,1.6692546558894796,1.1301085093275787,0.9607801763561837
72,1.6835594423778302,1.1505748255914203,0.9727536012755988
73,1.6974288780716336,1.1709331137794865,0.9851708503056039
74,1.7108525778165542,1.191172741683503,0.9980700763631893
75,1.7238201564582571,1.2112830770951954,1.0114927938590659
76,1.7363212288424075,1.2312534878062897,1.025484251894377
77,1.7483454098146707,1.2510733416085111,1.040093847995057
78,1.7598823142207116,1.270732006293585,1.0553755856648104
79,1.7709215569061956,1.2902188496532383,1.071388578629944
80,1.7814527527167876,1.3095232394791956,1.0881976038500814
81,1.7914655164981523,1.3286345435631826,1.1058737039961557
82,1.8009494630959553,1.3475421296969254,1.1244948379028827
83,1.8098942073558613,1.366235365672149,1.1441465741382397
84,1.8182893641235356,1.3847036192805797,1.1649228178341138
85,1.8261245482446433,1.402936258313943,1.1869265536651976
86,1.8333893745648495,1.4209226505639645,1.210270577533178
87,1.8400734579298195,1.4386521638223697,1.235078175072199
88,1.8461664131852176,1.456114165880885,1.2614836852656894
89,1.8516578551767096,1.4732980245312346,1.2614836852656894
