index,x_m,y_m,yaw_rad
0,-0.17617998195657977,-0.07648237616496426,0.21082301490279115
1,-0.14656030721521873,-0.07014367691841836,0.3649605442230036
2,-0.1189585211238582,-0.05959767365108261,0.4917786866107057
3,-0.09297219382114912,-0.04567744655608686,0.5864874931112898
4,-0.06819889544574274,-0.02921607582656105,0.6487527463550278
5,-0.04423619613629009,-0.011046641655635056,0.679917307534623
6,-0.02068166603144229,0.00799777576356123,0.681111324358071
7,0.0028671247301494743,0.02708409623789787,0.6524220449067546
8,0.02681260600983418,0.045379239574245014,0.5928684902183828
9,0.05155720766896068,0.06205012557947275,0.5011598891169811
10,0.07750335956887781,0.07626367406045113,0.37746992320040296
11,0.10505349157093458,0.08718680482405032,0.2261207073086646
12,0.1346100335364798,0.0939864376771404,0.14430198096373484
13,0.1520808654600317,0.09652515916143664,0.17584552811366203
14,0.16977788025427523,0.09966957728172088,0.2058209487313487
15,0.18769221961819754,0.10340968652589391,0.23430921597701582
16,0.2058150252507857,0.10773548138185615,0.26139191838940373
17,0.22413743885102677,0.11263695633750839,0.2871498638458446
18,0.24265060211790787,0.11810410588075124,0.31166203609763715
19,0.26134565675041616,0.12412692449948534,0.335004843257924
20,0.28021374444753855,0.13069540668161128,0.3572516029115038
21,0.2992460069082622,0.1377995469150297,0.37847221526576313
22,0.31843358583157433,0.1454293396876413,0.3987329829187475
23,0.337767622916462,0.1535747794873467,0.4180965427326197
24,0.3572392598619121,0.1622258608020465,0.436621881605483
25,0.3768396383669119,0.17137257811964138,0.4543644134646111
26,0.39655990013044845,0.18100492592803197,0.47137609951825665
27,0.4163911868515089,0.19111289871511886,0.4877055977349568
28,0.43632464022908024,0.20168649096880267,0.503398430741074
29,0.4563514019621496,0.21271569717698413,0.5184971639301662
30,0.476462613749704,0.22419051182756383,0.5330415876540593
31,0.49664941729073075,0.23610092940844246,0.5470688990039191
32,0.5169029542842166,0.24843694440752057,0.5606138799690512
33,0.5372143664291491,0.2611885513126988,0.573709069750807
34,0.557574795424515,0.274345744611878,0.5863849297659702
35,0.5779753829693013,0.2878985187929584,0.5986700004479557
36,0.5984072707624953,0.3018368683438409,0.6105910493826727
37,0.6188616005030844,0.3161507877524262,0.622173210632538
38,0.6393295138900549,0.3308302715066148,0.6334401153311804
39,0.6598021526223945,0.3458653140943074,0.6444140137936553
40,0.6802706583990901,0.3612459100034046,0.6551158894980063
41,0.700726172919129,0.37696205372180713,0.6655655653671959
42,0.7211598378814978,0.39300373973741554,0.6757818028239742
43,0.7415627949851841,0.40936096253813026,0.6857823941147566
44,0.7619261859291747,0.4260237166118524,0.6955842484055318
45,0.782241152412457,0.44298199644648223,0.7052034721503657
46,0.8024988361340175,0.46022579652992046,0.7146554442216336
47,0.8226903787928437,0.47774511135006775,0.7239548862764177
48,0.842806922087923,0.495529935394825,0.7331159288146483
49,0.862839607718242,0.5135702631520924,0.742152173365154
50,0.8827795773827879,0.5318560891097708,0.7510767512157343
51,0.9026179727805476,0.5503774077557607,0.7599023790837659
52,0.9223459356105088,0.5691242135779631,0.7686414121056775
53,0.9419546075716579,0.5880865010642784,0.7773058945062185
54,0.9614351303629822,0.607254264702607,0.7859076082941236
55,0.9807786456834693,0.62661749898085,0.7944581203168809
56,0.9999762952321056,0.6461661983869077,0.8029688279970209
57,1.0190192207078785,0.6658903574086811,0.8114510040636754
58,1.037898563809775,0.6857799705340701,0.8199158405869631
59,1.0566054662367823,0.7058250322509761,0.8283744926189952
60,1.0751310696878877,0.7260155370472996,0.8368381217448004
61,1.0934665158620778,0.7463414794109411,0.8453179398472059
62,1.11160294645834,0.7667928538298011,0.8538252533950409
63,1.129531503175661,0.7873596547917802,0.8623715085702819
64,1.147243327713029,0.8080318767847796,0.8709683375606747
65,1.1647295617694293,0.8287995142966992,0.87962760635692
66,1.1819813470438507,0.84965256181544,0.8883614644107778
67,1.1989898252352793,0.870581013828903,0.897182396529034
68,1.2157461380427026,0.8915748648249883,0.9061032774031872
69,1.2322414271651074,0.9126241092915965,0.915137429200226
70,1.248466834301481,0.9337187417166286,0.9242986826719546
71,1.2644135011508102,0.9548487565879847,0.9336014422745313
72,1.2800725694120827,0.9760041483935664,0.9430607558292817
73,1.2954351807842852,0.9971749116212736,0.9526923892986805
74,1.3104924769664046,1.0183510407590066,0.962512907298742
75,1.3252355996574285,1.039522530294667,0.9725397600199648
76,1.3396556905563435,1.060679374716155,0.9827913772830296
77,1.3537438913621371,1.081811568511371,0.9932872705128281
78,1.367491343773796,1.102909106168216,1.0040481434714774
79,1.3808891894903073,1.1239619821745903,1.0150960126496207
80,1.3939285702106585,1.1449601910183946,1.0264543382688296
81,1.4066006276338363,1.1658937271875298,1.0381481668946968
82,1.418896503458828,1.1867525851698963,1.0502042866957333
83,1.4308073393846208,1.207526759453395,1.0626513963964659
84,1.4423242771102012,1.2282062445259263,1.0755202889576454
85,1.4534384583345572,1.2487810348753907,1.0888440509572075
86,1.464141024756675,1.2692411249896893,1.1026582785209744
87,1.4744231180755425,1.2895765093567222,1.11700131044394
88,1.4842758799901463,1.3097771824643907,1.1319144788090658
89,1.4936904521994734,1.3298331388005948,1.1474423769167512
90,1.502657976402511,1.3497343728532352,1.163633143619639
91,1.5111695942982464,1.3694708791102128,1.1805387621453667
92,1.5192164475856667,1.3890326520594285,1.1982153700871572
93,1.5267896779637584,1.4084096861887823,1.216723575328519
94,1.5338804271315098,1.4275919759861753,1.2361287700941062
95,1.5404798367879067,1.4465695159395078,1.2565014318968755
96,1.5465790486319364,1.4653323005366805,1.2779173956656193
97,1.5521692043625868,1.4838703242655944,1.3004580755251613
98,1.5572414456788444,1.5021735816141497,1.3242106072917963
99,1.5617869142796963,1.5202320670702472,1.3492678734573642
100,1.56579675186413,1.538035775121788,1.3757283610361364
101,1.5692621001311318,1.5555747002566718,1.3757283610361364
