stamp_sec,stamp_nanosec,ax_mps2,ay_mps2,az_mps2,gx_rps,gy_rps,gz_rps
1774760575,681798991,0.031122,-0.090031,9.739651,0.006392,-0.095874,-0.04048
1774760575,699800454,0.028768,-0.082187,9.733226,0.009587,-0.104396,-0.04048
1774760575,717783732,0.028712,-0.077401,9.730558,0.009587,-0.106526,-0.044741
1774760575,735803787,0.029951,-0.075275,9.730128,0.008522,-0.092678,-0.044741
1774760575,753803250,0.031691,-0.075630,9.729507,0.006392,-0.105461,-0.04048
1774760575,771798935,0.034076,-0.078498,9.731036,0.007457,-0.100135,-0.045806
1774760575,789809343,0.036209,-0.084116,9.732449,0.007457,-0.096939,-0.041545
1774760575,807805880,0.038266,-0.086569,9.732367,0.008522,-0.093743,-0.043676
1774760575,825800028,0.040420,-0.084464,9.732280,0.007457,-0.102265,-0.04048
1774760575,843805361,0.042850,-0.085906,9.732879,0.006392,-0.103331,-0.046872
1774760575,861812861,0.045059,-0.090816,9.732019,0.008522,-0.098004,-0.041545
1774760575,879809028,0.047133,-0.091523,9.730427,0.007457,-0.091613,-0.044741
1774760575,897804602,0.048247,-0.096165,9.728967,0.006392,-0.102265,-0.041545
1774760575,915810639,0.049490,-0.105131,9.727517,0.005326,-0.104396,-0.044741
1774760575,933796991,0.050968,-0.114976,9.725958,0.008522,-0.100135,-0.041545
1774760575,951845954,0.051704,-0.121434,9.724158,0.008522,-0.093743,-0.043676
1774760575,969792213,0.048470,-0.130131,9.721968,0.010653,-0.105461,-0.042611
1774760575,987792232,0.049573,-0.136703,9.719206,0.004261,-0.105461,-0.045806
1774760576,5806528,0.044832,-0.142197,9.715641,0.006392,-0.100135,-0.042611
1774760576,23822009,0.033851,-0.146573,9.708781,0.012783,-0.092678,-0.044741
1774760576,41818454,0.025891,-0.150693,9.700848,0.005326,-0.102265,-0.04048
1774760576,59796491,0.020587,-0.153804,9.692379,0.007457,-0.092678,-0.043676
1774760576,77811472,0.017198,-0.156165,9.687954,0.012783,-0.09907,-0.041545
1774760576,95803046,0.015691,-0.156676,9.684561,0.007457,-0.100135,-0.043676
