stamp_sec,stamp_nanosec,scan_index,point_index,angle_rad,range_m,x_scan_m,y_scan_m,x_forward_m,y_left_m
1774760568,890806421,0,95,1.6580627765506506,0.8372499942779541,-0.07297113440408083,0.8340640062142808,0.07297113440408083,0.8340640062142808
1774760568,890806421,0,98,1.7104226537048817,0.8522499799728394,-0.11861026132392771,0.8439559433242796,0.11861026132392771,0.8439559433242796
1774760568,890806421,0,100,1.745329238474369,0.8567500114440918,-0.14877306679613714,0.8437340556748456,0.14877306679613714,0.8437340556748456
1774760568,890806421,0,103,1.7976891156286001,0.8640000224113464,-0.19435770427124305,0.8418557605179281,0.19435770427124305,0.8418557605179281
1774760568,890806421,0,105,1.8325957003980875,0.871999979019165,-0.2256901899420828,0.8422873034620258,0.2256901899420828,0.8422873034620258
1774760568,890806421,0,108,1.8849555775523186,0.8809999823570251,-0.2722439543579854,0.8378807780517499,0.2722439543579854,0.8378807780517499
1774760568,890806421,0,111,1.9373154547065496,0.7724999785423279,-0.2768392225109786,0.7211908635911951,0.2768392225109786,0.7211908635911951
1774760568,890806421,0,114,1.9896753318607807,0.5989999771118164,-0.24363523145887053,0.547213711973612,0.24363523145887053,0.547213711973612
1774760568,890806421,0,116,2.024581916630268,0.6027500033378601,-0.2642282016940187,0.5417481185508034,0.2642282016940187,0.5417481185508034
1774760568,890806421,0,118,2.0594885013997555,0.6142500042915344,-0.2883729008035681,0.5423505673033684,0.2883729008035681,0.5423505673033684
1774760568,890806421,0,121,2.1118483785539865,0.6274999976158142,-0.32318638197897476,0.5378724844339846,0.32318638197897476,0.5378724844339846
1774760568,890806421,0,123,2.146754963323474,0.737500011920929,-0.4016712845304829,0.6185195605370959,0.4016712845304829,0.6185195605370959
1774760568,890806421,0,126,2.199114840477705,0.7097499966621399,-0.4171805710710577,0.5741998161639672,0.4171805710710577,0.5741998161639672
1774760568,890806421,0,128,2.2340214252471924,0.6794999837875366,-0.4183419532360821,0.5354533015398095,0.4183419532360821,0.5354533015398095
1774760568,890806421,0,131,2.2863813024014235,0.7242500185966492,-0.47515075426598863,0.5465984359268775,0.47515075426598863,0.5465984359268775
1774760568,890806421,0,133,2.321287887170911,0.7087500095367432,-0.4833663348776588,0.5183469516889944,0.4833663348776588,0.5183469516889944
1774760568,890806421,0,135,2.356194471940398,0.7907500267028809,-0.5591446958995712,0.5591447163105299,0.5591446958995712,0.5591447163105299
1774760568,890806421,0,138,2.4085543490946293,0.871749997138977,-0.6478364886005451,0.5833146162659755,0.6478364886005451,0.5833146162659755
1774760568,890806421,0,140,2.4434609338641167,0.8579999804496765,-0.6572661067806823,0.5515117689850416,0.6572661067806823,0.5515117689850416
1774760568,890806421,0,143,2.4958208110183477,0.8927500247955322,-0.7129818610099729,0.5372703906257809,0.7129818610099729,0.5372703906257809
1774760568,890806421,0,145,2.530727395787835,0.9442499876022339,-0.7734842970467385,0.5415995580767508,0.7734842970467385,0.5415995580767508
1774760568,890806421,0,147,2.5656339805573225,1.003999948501587,-0.8420251961593629,0.546817579841738,0.8420251961593629,0.546817579841738
1774760568,890806421,0,150,2.6179938577115536,1.0700000524520874,-0.9266472166244205,0.5350000450183945,0.9266472166244205,0.5350000450183945
1774760568,890806421,0,152,2.652900442481041,1.1495000123977661,-1.0149482578477675,0.539657588100312,1.0149482578477675,0.539657588100312
