stamp_sec,stamp_nanosec,x_m,y_m,yaw_rad,vx_mps,vy_mps,yaw_rate_rps,planner_state,tracker_state,path_age_s,path_deviation_m,fusion_confidence,desired_speed_pct,applied_speed_pct,desired_steering_deg,applied_steering_deg,bridge_state
1775170734,389231206,-0.03455146191061957,-0.265612831817394,0.1724757216184682,-0.027691736575725406,-0.014259531898994017,0.001438619364026085,tracking,tracking,0.0,0.006539778197163049,high,15.657396773533344,12.777092030827037,18.348174587463213,18.348174587463213,tracking
1775170734,465393465,-0.03538467865864098,-0.26103180103647916,0.1916515152609156,-0.03139160538106631,-0.012624451582753358,0.008279125997822793,tracking,tracking,0.0,0.0166163881627801,high,15.704074908066692,13.366748726296702,18.356102478275865,18.356102478275865,tracking
1775170734,542539083,-0.027157235984639316,-0.2594908661670305,0.19974309969109189,-0.029013001409934906,-0.01387385714338044,0.005046477706172533,tracking,tracking,0.0,0.016959431616584444,high,15.746982384773029,13.697828596233144,18.137245548499344,18.137245548499344,tracking
1775170734,619114438,-0.02685625557991043,-0.2651366062691462,0.18452807708920957,-0.027192425894081638,-0.01549684390457346,0.0012679653950397195,tracking,tracking,0.0,0.008591599733481925,high,15.781850585533348,14.117037381330254,17.97553409667621,17.97553409667621,tracking
1775170734,697177896,-0.025426909811119065,-0.26039032223312364,0.20070969670941294,-0.027156216265747535,-0.015847388424609095,0.0006078743534724489,tracking,tracking,0.0,0.014441931893450312,high,15.813225079733346,14.238706992323248,17.988883797605816,17.988883797605816,tracking
1775170734,772471000,-0.03416163992401618,-0.2589961190772178,0.1968955847208479,-0.02737655399526637,-0.015538028437866027,0.002223784803077309,tracking,tracking,0.0,0.012868447476031074,high,15.844072280266687,14.563383028325031,17.858252839911408,17.858252839911408,tracking
1775170734,850075085,-0.03549685550309326,-0.2644585781878523,0.18814405511284255,-0.026658259294280492,-0.014262509561860603,0.0033718189687725964,tracking,tracking,0.0,0.021929349319131614,high,15.937896099238932,14.74775823969853,17.18543194568488,17.18543194568488,tracking
1775170734,925870063,-0.01668515055397892,-0.25763181237514454,0.21363432039723995,-0.023501307979337707,-0.014152885429920777,0.0020536848223592676,tracking,tracking,0.0,0.022982211626418503,high,15.921853220800006,14.986666936879596,17.626385347533972,17.626385347533972,tracking
1775170735,2900495,-0.021211342166453144,-0.2587443652256193,0.20059800767222755,-0.021383459437025944,-0.013037626219802985,0.002124091604570158,tracking,tracking,0.0,0.005066422132633632,high,15.95580847159845,15.11498008938952,17.573421971234364,17.573421971234364,tracking
1775170735,79131996,-0.03486695216758095,-0.26409674413698103,0.18817233707563852,-0.022549500754471045,-0.013844369499329788,0.0026120019801824427,tracking,tracking,0.0,0.012899891056436406,high,15.98407386133335,15.234900307230582,17.92860723184233,17.92860723184233,tracking
1775170735,156341485,-0.034525857965877836,-0.26555497066727507,0.18998623652020477,-0.024595267945461553,-0.01632678621531152,0.002504290028716016,tracking,tracking,0.0,0.002509570207244885,high,16.0,15.476108859869644,19.04519202415634,19.04519202415634,tracking
1775170735,233398955,-0.020883746439946116,-0.2581955736634506,0.20166447823770858,-0.025004674514179127,-0.017039823296303817,0.0020165408585440664,tracking,tracking,0.0,0.0017290846171091963,high,16.0,15.550801174762718,19.275437108444493,19.275437108444493,tracking
1775170735,310160311,-0.013164348473669214,-0.2573429611235779,0.2052786032950575,-0.024568160135427564,-0.01710724292801986,0.002621596464009496,tracking,tracking,0.0,0.013383593922382387,high,16.0,15.696829492536196,19.677690749302233,19.677690749302233,tracking
1775170735,386345367,-0.0334558404501549,-0.264253304597935,0.1917867638656658,-0.02682622393482731,-0.011461530652560436,0.01021398984586442,tracking,tracking,0.0,0.006850777706832026,high,16.0,15.799081273086514,20.01913261251695,20.01913261251695,tracking
1775170735,463255688,-0.046589083798194555,-0.26581462087934205,0.18460097039568932,-0.031998662517326526,-0.0037076687420244847,0.022902805720591956,tracking,tracking,0.0,0.014812871064429037,high,16.0,15.858240195958956,19.79505584495905,19.79505584495905,tracking
1775170735,539462503,-0.04093537393250637,-0.26209435088966215,0.20414890404413505,-0.03566793869741463,0.0026931098203474635,0.03287451457289447,tracking,tracking,0.0,0.028141529245593492,high,16.013550557728088,15.908917212596505,19.225305653205744,19.225305653205744,tracking
1775170735,616690937,-0.029594282503060048,-0.25948883866688655,0.2015611684739732,-0.03678736917973799,0.009092963863000632,0.04222702201394844,tracking,tracking,0.0,0.02188002745544009,high,16.077615093813748,15.928309899204647,18.530114260612258,18.530114260612258,tracking
1775170735,693879556,-0.014599698253019417,-0.2546012106879437,0.20833453516403394,-0.03886911751051339,0.014060845251390218,0.04963494480502479,tracking,tracking,0.0,0.010732685547279013,high,16.003247299009058,15.956866586743956,18.892903990616,18.892903990616,tracking
1775170735,746314482,-0.014717112622756238,-0.2508540422179998,0.2249514982633498,-0.04243863108798103,0.016641577753976917,0.053767665573315485,tracking,tracking,0.0,0.009830937699699534,high,16.038970970447174,15.963150575921976,18.52005834705182,18.52005834705182,tracking
1775170735,823070080,-0.011377788237989673,-0.2480308352191759,0.2425770063046938,-0.04777592654212438,0.014514364825008718,0.06075600780623077,tracking,tracking,0.0,0.010492395410832077,high,16.14635407534046,16.004973024176685,17.429267327037273,17.429267327037273,tracking
1775170735,900720832,-0.013739562853208839,-0.2509698300886348,0.22547284117820063,-0.05444174863035701,0.010034269898896983,0.06990165865442527,tracking,tracking,0.0,0.00872792704297997,high,16.226105992445547,16.025049244137136,16.635110151040724,16.635110151040724,tracking
1775170735,976425495,-0.028497448225134045,-0.25024083773885675,0.21911440097879137,-0.056821704518746595,0.010882069373234356,0.08039144702330066,tracking,tracking,0.0,0.009723335484606846,high,16.138529490647972,16.060627575167306,17.157745991949238,17.157745991949238,tracking
1775170736,53283704,-0.02511875614286701,-0.2475947841031477,0.2352080094419757,-0.05855984000370588,0.014101151836067794,0.09070958318689012,tracking,tracking,0.0,0.022815915178852172,high,16.499676763774815,16.10274985524661,14.56038642708357,14.939244987999441,tracking
1775170736,130094784,-0.0061463843578892716,-0.24168880493452677,0.26087572917048485,-0.06272077644791292,0.016495472350173096,0.10191407939490087,tracking,tracking,0.0,0.014354555499633272,high,16.419286656184546,16.19515670381788,14.625090447856925,14.625090447856925,tracking
1775170736,207345219,6.550769775733186e-05,-0.23311791792837333,0.27014387064741696,-0.06924580035614444,0.022331895898220877,0.11474847544743975,tracking,tracking,0.0,0.012980507495728278,high,16.75415267362238,16.32163229922307,12.506903207437201,12.506903207437201,tracking
1775170736,284980545,0.010493147286557689,-0.23110156877103194,0.2677943811274025,-0.07207400299351052,0.025229838056162985,0.12238636171171541,tracking,tracking,0.0,0.008138397865370395,high,16.90143562414452,16.488372073125397,11.363499622717981,11.363499622717981,tracking
1775170736,359524237,0.017909041760707074,-0.22593601377169337,0.28554530964078706,-0.075434339830807,0.029777166486351876,0.12834427103752138,tracking,tracking,0.0,0.016465194185493772,high,16.799663788416396,16.531965026370276,11.545074837476566,11.545074837476566,tracking
1775170736,436422984,0.030497713125491897,-0.2162248452485786,0.31026446712248335,-0.08197607005636502,0.03946964450313622,0.14094452359763968,tracking,tracking,0.0,0.023831628961263174,high,16.94062599206524,16.630566315433832,10.742672869733752,10.742672869733752,tracking
1775170736,513421676,0.029373722132791977,-0.2126297935554906,0.31201030238757527,-0.09039044442597353,0.049355373567630485,0.16163790410101936,tracking,tracking,0.0,0.022349970728893696,high,17.648357356130116,16.791092992537052,8.05289830302634,8.05289830302634,tracking
1775170736,590430979,0.04437501378497415,-0.20561482740382095,0.3300670744693439,-0.09687636366373288,0.05288165493870308,0.17491033327788708,tracking,tracking,0.0,0.018857383978566445,high,17.804899929098692,17.047044338867988,7.223621244357604,7.223621244357604,tracking
1775170736,667310781,0.05609752123701603,-0.196018042444431,0.35029115178701375,-0.10285735297643432,0.05797591791498283,0.17987570735338038,tracking,tracking,0.0,0.024256983768242153,high,18.03033235023256,17.21794798743157,6.391835331346588,6.391835331346588,tracking
1775170736,744212380,0.06307425428106132,-0.1877536673196101,0.36256345670014783,-0.11264756267990096,0.07230548751286381,0.17350474971694696,tracking,tracking,0.0,0.030112629288347542,high,19.94858943356793,18.080926227725545,0.0,0.0,tracking
1775170736,820025878,0.07617117462013175,-0.17764771520261627,0.3757474878456754,-0.11534828013446337,0.0758158589874813,0.17333594520841256,tracking,tracking,0.0,0.021178800865393654,high,18.92644634502703,18.390602709209087,-2.0800344581189516,-2.0800344581189516,tracking
1775170736,897180719,0.09084496840427006,-0.1689704829286187,0.38777158552005675,-0.1257207068411417,0.10478538389852664,0.13264581860435706,tracking,tracking,0.0,0.024688529319285325,high,18.38416876270639,18.460048839496206,-2.478532203823491,-2.478532203823491,tracking
1775170736,974590711,0.11276968130080955,-0.15718884502866706,0.38750382683849127,-0.12169867093806441,0.13077166191299971,0.06318044685120877,tracking,tracking,0.0,0.02591559974676606,high,17.827786259016495,18.331664639869057,-3.418220970643192,-3.418220970643192,tracking
1775170737,50845083,0.1291876807008958,-0.14827478361337249,0.38233751771765756,-0.11275375691126886,0.17341995915935085,-0.021345774380993117,tracking,tracking,0.0,0.02894711290129862,high,17.52234713932236,18.26040980358407,-4.299864051875645,-4.299864051875645,tracking
1775170737,127058676,0.15536295500841327,-0.13876161766895095,0.37674716724148827,-0.10558902723939005,0.20520350605383833,-0.08451944457169178,tracking,tracking,0.0,0.027972361884918032,high,17.10645391149885,17.934846446955472,-6.062295974629663,-6.062295974629663,tracking
1775170737,204624225,0.19059543710403487,-0.1298544808140848,0.36361070075776375,-0.09851279777091417,0.22915055328332534,-0.13773715595058794,tracking,tracking,0.0,0.029523159591549657,high,17.027993455491576,17.759801683913,-6.889306072249017,-6.889306072249017,tracking
1775170737,281222396,0.2164174947406057,-0.12017707644752984,0.34333371992723805,-0.08341559168078964,0.24810285133411475,-0.1743683364519769,tracking,tracking,0.0,0.03323660768806961,high,17.02335875470581,17.568222848134706,-7.672031632305869,-7.672031632305869,tracking
1775170737,358552221,0.25142193249432443,-0.11398697904378627,0.3278032385407646,-0.07426738660781701,0.2598969348475285,-0.18858062371815787,tracking,tracking,0.0,0.03417305691950748,high,17.04904665028386,17.430449115890216,-7.960032344780114,-7.960032344780114,tracking
1775170737,435424709,0.2814627655861385,-0.10317559104870319,0.30899231212917866,-0.07093528964851274,0.2774939795011063,-0.2002497795186127,tracking,tracking,0.0,0.023139308065727594,high,17.02001447335553,17.39609993554335,-8.350948859541223,-8.350948859541223,tracking
1775170737,511034205,0.31654497235689133,-0.09730190310653694,0.29006789353919016,-0.06619634247026791,0.2954932289619246,-0.2140440588048871,tracking,tracking,0.0,0.014786685941190404,high,17.04051416933017,17.302106352143134,-8.503175195557075,-8.503175195557075,tracking
1775170737,588153732,0.35306564258781165,-0.09148754287664485,0.26355693764439647,-0.06366876402727027,0.30122079752469244,-0.22594717890981353,tracking,tracking,0.0,0.011398180840962915,high,17.13193536142483,17.246377330632328,-8.417462685764962,-8.417462685764962,tracking
1775170737,665107350,0.39625089616162523,-0.08342034067952325,0.2443696306879054,-0.05275620225672529,0.30324266191170457,-0.2362844221911728,tracking,tracking,0.0,0.007971507227371248,high,17.28442255117378,17.247425133598185,-7.9899610918490005,-7.9899610918490005,tracking
1775170737,718183134,0.43367701952576,-0.0797193136926001,0.22202488398064382,-0.04268851494929407,0.30373475862438787,-0.2362278444288309,tracking,tracking,0.0,0.009530715819137888,high,17.345999755568048,17.261235419038446,-7.773955079368224,-7.773955079368224,tracking
1775170737,793828242,0.4711078894434243,-0.07606041628858923,0.19489090572589507,-0.028246428400653927,0.3055411451618156,-0.23439145434288586,tracking,tracking,0.0,0.021432571024842147,high,17.078608868815174,17.25403707625717,-8.505583206482196,-8.505583206482196,tracking
1775170737,869866094,0.511901976742788,-0.07418293440139245,0.17503816752319032,-0.01380024726471141,0.29935874064746465,-0.2409962879485048,tracking,tracking,0.0,0.03604044438625508,high,17.289240721978093,17.23373689480326,-7.998272935351134,-7.998272935351134,tracking
1775170737,946887083,0.5538079710224494,-0.07228225343378336,0.1597212155882824,-0.0016890725049036163,0.2850483491168229,-0.2469562196752827,tracking,tracking,0.0,0.0370161634980771,high,16.761733363761124,17.107535867892654,-10.014321782905316,-10.014321782905316,tracking
1775170738,24008629,0.5939495022719492,-0.07173166323908325,0.13039315721745778,0.005439288592259158,0.2683485127936389,-0.243600111410001,tracking,tracking,0.0,0.038167366350956855,high,16.703957469992492,17.024652751214695,-10.509047154209602,-10.509047154209602,tracking
1775170738,101289861,0.6412924741262896,-0.07020552364795152,0.11682396084669573,0.008956907481589477,0.26726170500502405,-0.24047000324265477,tracking,tracking,0.0,0.039601981343669906,high,16.770279281489245,16.937377876664122,-10.517307007064765,-10.517307007064765,tracking
1775170738,178052885,0.685583998566739,-0.06817090033501477,0.09443887553009743,0.016936225200011455,0.278483824535093,-0.2465318600613223,tracking,tracking,0.0,0.040366294283393084,high,16.656311659171728,16.895027982429962,-11.117615930845995,-11.117615930845995,tracking
1775170738,255018060,0.7289610250087145,-0.0728331860533456,0.06479817443856042,0.0308602244406697,0.2793164583379353,-0.26114144757035385,tracking,tracking,0.0,0.05391729537483052,high,16.649615582790982,16.845242690621888,-11.315856047318553,-11.315856047318553,tracking
1775170738,330950837,0.7704280405163908,-0.07438490888897048,0.03314023292793424,0.04711296976527678,0.2677526068933834,-0.26936942499451033,tracking,tracking,0.0,0.05130341928205141,high,16.819585557975667,16.817796941109094,-10.700589183124022,-10.700589183124022,tracking
1775170738,407993864,0.818668219757938,-0.0765877419108566,0.011118376684966163,0.06027066284356426,0.2593760483756453,-0.2697611497562454,tracking,tracking,0.0,0.052829816256149374,high,17.00016438101713,16.854943572930903,-9.932961957848491,-9.932961957848491,tracking
1775170738,484972353,0.860513799143121,-0.0856888317932431,-0.007798961937468275,0.06611169774850142,0.2528462133464071,-0.2651125275128881,tracking,tracking,0.0,0.05210862647551711,high,17.119546597749395,16.924146193848753,-9.301995834077074,-9.301995834077074,tracking
1775170738,561836582,0.9060222254944308,-0.08762515584546932,-0.049206149073076,0.07436469337442558,0.2525891340930716,-0.2732299501989309,tracking,tracking,0.0,0.053847502949948535,high,19.248895912123835,16.971287438242644,0.0,-7.348273107543727,tracking
1775170738,640409602,0.9587747103195043,-0.09499001688367145,-0.06382303468679498,0.08280053880083223,0.24028830691764144,-0.2824738257835773,tracking,tracking,0.0,0.059975618903074325,high,17.662529098941455,17.24326738468471,6.071647830278755,-1.9302546792078388,tracking
1775170738,715022443,1.0129839790906978,-0.10542580230847337,-0.06920474791316154,0.08767687448361067,0.2309607580657146,-0.2808445226621611,tracking,tracking,0.0,0.058786613605615476,high,16.524958059589448,17.193620697559272,9.716582699740957,3.511789894124519,tracking
1775170738,791537077,1.0598098691424354,-0.11659742010822455,-0.1086769920346806,0.08656132220782112,0.22818747519418472,-0.2707454540964005,tracking,tracking,0.0,0.0494592611872766,high,16.02373964789333,16.98559652035915,13.458854956966222,7.897785707459708,tracking
1775170738,868016266,1.1030450750762244,-0.12644747880989013,-0.13090632117035406,0.07977257530549121,0.2295521943723341,-0.22264577719806622,tracking,tracking,0.0,0.04695712035815927,high,16.0,16.786960932861383,16.18911488494216,12.23226746079366,tracking
1775170738,946034356,1.1478563942100988,-0.13494619993675427,-0.1367626893916943,0.05545165237287099,0.22506912066459403,-0.046844745049108,tracking,tracking,0.0,0.026955609928561233,high,16.0,16.536110526698035,19.398861110135414,17.65589530245949,tracking
1775170739,21970855,1.1934850377593824,-0.13932573936275694,-0.11091891876585619,0.0031770712402948314,0.20633400619525297,0.21825551460147957,tracking,tracking,0.0,0.004174116636766699,high,16.0,16.390992695732407,25.807225573596757,21.993200872456942,tracking
1775170739,98619916,1.2433819990715194,-0.13508107932598865,-0.07928165768432666,-0.07190302813110791,0.1817637114344268,0.5194156162877983,tracking,tracking,0.0,0.03005980257563285,high,16.0,16.259167834256942,32.15778695015516,27.50020265412385,tracking
1775170739,175016420,1.2893522771540211,-0.12320652965315038,-0.01823821921854807,-0.14941640380781832,0.15428565859552248,0.776295199041616,tracking,tracking,0.0,0.06344364797882698,high,16.0,16.182851428791388,34.74955072741388,31.854969390787975,tracking
1775170739,252266764,1.3380471084655317,-0.10557630523547379,0.044599623469279905,-0.19765637707468148,0.1222763524763622,0.8514422820671799,tracking,tracking,0.0,0.0912625679268851,high,16.0,16.10239790502866,37.14150531981282,37.14150531981282,tracking
1775170739,328864121,1.3806208207290942,-0.08920341583521363,0.12465990819266834,-0.2313279721592993,0.0865886955304365,0.8672198942749925,tracking,aborted_path_loss,0.0,,,16.0,16.0920288929608,37.14150531981282,37.14150531981282,tracking
1775170739,405609386,1.4211105090975744,-0.06639014263975596,0.1889535742105112,-0.2605635750221077,0.05585468424388313,0.8658080332938707,tracking,aborted_path_loss,0.0,,,16.0,16.0920288929608,37.14150531981282,37.14150531981282,tracking
1775170739,481578961,1.4662494857320618,-0.04380704135369917,0.2773898753813614,-0.28170637173545254,0.001369203135236396,0.7970006359318197,tracking,aborted_path_loss,0.0,,,16.0,16.0920288929608,37.14150531981282,37.14150531981282,tracking
1775170739,558686914,1.4929923842188406,-0.021001013575592642,0.3257903295935384,-0.2607676208741208,-0.056449781323223494,0.6249309389234519,tracking,aborted_path_loss,0.0,,,0.0,0.0,0.0,0.0,tracking
1775170739,636062907,1.5176374189791837,-0.009955703580801334,0.33311713435235335,-0.21041126423259057,-0.1084223871709402,0.3060902974209224,tracking,aborted_path_loss,0.0,,,0.0,0.0,0.0,0.0,tracking
1775170739,712872747,1.53821240944053,-0.0017845446747728477,0.33885662947794526,-0.15205476294466785,-0.17787853718283922,0.08824488756427674,tracking,aborted_path_loss,0.0,,,0.0,0.0,0.0,0.0,tracking
1775170739,790635484,1.5594753283317349,0.008369667824208837,0.35381074836633203,-0.11240640875845945,-0.23995101054490564,0.03519074970993845,tracking,aborted_path_loss,0.0,,,0.0,0.0,0.0,0.0,tracking
1775170739,844717387,1.5725836641814779,0.01385912914428522,0.3619095696049037,-0.08662816628427371,-0.2818268035759367,0.01824602076757594,tracking,aborted_path_loss,0.0,,,0.0,0.0,0.0,0.0,tracking
1775170739,920774592,1.5816086999854202,0.012641745656972736,0.36494575891213715,-0.055851875131882375,-0.3320496745856306,0.0076757451919147405,tracking,aborted_path_loss,0.0,,,0.0,0.0,0.0,0.0,tracking
1775170739,995709084,1.5821006388161392,0.010004342549557066,0.35554770572966776,-0.032039985895815914,-0.3719797085256359,0.0036405525293031903,tracking,aborted_path_loss,0.0,,,0.0,0.0,0.0,0.0,tracking
