t_monotonic_s,stamp_sec,stamp_nanosec,x_m,y_m,yaw_rad,vx_mps,vy_mps,yaw_rate_rps,odom_source,odom_prediction_age_s,planner_state,planner_path_forward_span_m,planner_path_length_m,planner_path_max_curvature_m_inv,local_path_source,continuation_source,path_terminal_heading_deg,route_suffix_heading_deg,path_heading_alignment_deg,planner_forward_projection_valid,tracker_state,path_age_s,odom_age_s,path_deviation_m,path_projection_valid,path_projection_s_m,distance_to_path_end_m,path_loss_reason,waiting_path_refresh_active,cmd_linear_x_mps,cmd_angular_z_rps,tracker_desired_steering_deg,raw_curvature_m_inv,commanded_curvature_m_inv,filtered_curvature_m_inv,tracker_steering_saturated,tracker_steering_saturation_ratio,fusion_state,fusion_confidence,desired_speed_pct,applied_speed_pct,desired_steering_deg,requested_steering_deg,applied_steering_deg,bridge_steering_saturated,bridge_state
2.7360902940000074,1775581868,884037213,0.23414705360075266,0.1671412744809592,-0.23571891197840572,-3.008877293788298e-17,7.252484212256858e-18,0.0,corrected,0.0,tracking,1.140563023581252,1.1704343574840075,0.9722601293860836,tracking,tracking,-4.521896249392169,-3.965690226082637,0.5562060233095321,True,tracking,0.0,0.03409242630004883,0.05179490645587793,True,0.0,1.1818866980444067,,False,0.06783542035687608,-0.07347021392062561,-32.52676480754866,-2.1257572689566446,-1.0830656541096877,-1.0830656541096877,True,1.8070424893082588,tracking,high,0.0,0.0,0.0,0.0,0.0,False,tracking
2.7422878879999644,1775581868,909320162,0.23414705360075266,0.1671412744809592,-0.23571891197840572,-3.008877293788298e-17,7.252484212256858e-18,0.0,corrected,0.0,tracking,1.140563023581252,1.1704343574840075,0.9722601293860836,tracking,tracking,-4.521896249392169,-3.965690226082637,0.5562060233095321,True,tracking,0.0,0.03409242630004883,0.05179490645587793,True,0.0,1.1818866980444067,,False,0.06783542035687608,-0.07347021392062561,-32.52676480754866,-2.1257572689566446,-1.0830656541096877,-1.0830656541096877,True,1.8070424893082588,tracking,high,0.0,0.0,0.0,0.0,0.0,False,tracking
2.7662232259999655,1775581868,932710019,0.23414705360075266,0.1671412744809592,-0.23571891197840572,-3.008877293788298e-17,7.252484212256858e-18,0.0,corrected,0.0,tracking,1.140563023581252,1.1704343574840075,0.9722601293860836,tracking,tracking,-4.521896249392169,-3.965690226082637,0.5562060233095321,True,tracking,0.0,0.03409242630004883,0.05179490645587793,True,0.0,1.1818866980444067,,False,0.06783542035687608,-0.07347021392062561,-32.52676480754866,-2.1257572689566446,-1.0830656541096877,-1.0830656541096877,True,1.8070424893082588,tracking,high,19.261180678562535,20.0,-18.0,-2.1666666666666665,2.166666666666668,True,tracking
2.8501279769999996,1775581868,959719746,0.24308098060039574,0.16483381339030806,-0.23717510544070436,-3.007770995832534e-17,7.249817633438641e-18,0.0,corrected,0.0,tracking,1.140563023581252,1.1704343574840075,0.9722601293860836,tracking,tracking,-4.521896249392169,-3.965690226082637,0.5562060233095321,True,tracking,0.0,0.06848382949829102,0.056715822330013724,True,0.0,1.1818866980444067,,False,0.06824497710828663,-0.07332653374498983,-31.46233946925229,-2.039656730768492,-1.0830656541096877,-1.074460522254116,True,1.7479077482917937,tracking,high,19.24740075244472,19.89255680370529,-18.04037914839798,-6.509636033333341,4.0000000000000036,True,tracking
2.8548342980000143,1775581869,20293087,0.24308098060039574,0.16483381339030806,-0.23717510544070436,-3.007770995832534e-17,7.249817633438641e-18,0.0,corrected,0.0,tracking,1.140563023581252,1.1704343574840075,0.9722601293860836,tracking,tracking,-4.521896249392169,-3.965690226082637,0.5562060233095321,True,tracking,0.0,0.06848382949829102,0.056715822330013724,True,0.0,1.1818866980444067,,False,0.06824497710828663,-0.07332653374498983,-31.46233946925229,-2.039656730768492,-1.0830656541096877,-1.074460522254116,True,1.7479077482917937,tracking,high,19.27483257027622,19.89255680370529,-17.866111616118232,-7.842218973333634,4.0000000000000036,True,tracking
2.8649016059999894,1775581869,32009694,0.24308098060039574,0.16483381339030806,-0.23717510544070436,-3.007770995832534e-17,7.249817633438641e-18,0.0,corrected,0.0,tracking,1.140563023581252,1.1704343574840075,0.9722601293860836,tracking,tracking,-4.521896249392169,-3.965690226082637,0.5562060233095321,True,tracking,0.0,0.06848382949829102,0.056715822330013724,True,0.0,1.1818866980444067,,False,0.06824497710828663,-0.07332653374498983,-31.46233946925229,-2.039656730768492,-1.0830656541096877,-1.074460522254116,True,1.7479077482917937,tracking,high,19.27483257027622,19.89255680370529,-17.866111616118232,-7.842218973333634,4.0000000000000036,True,tracking
2.921244563000016,1775581869,38730406,0.2289544858846773,0.17143869835176162,-0.24001678539279972,-3.006380250768222e-17,7.246465434050843e-18,0.0,corrected,0.0,tracking,1.140563023581252,1.1704343574840075,0.9722601293860836,tracking,tracking,-4.521896249392169,-3.965690226082637,0.5562060233095321,True,tracking,0.0,0.03442955017089844,0.04750797185037873,True,0.0,1.1818866980444067,,False,0.07228196686364094,-0.07482173069552267,-32.72986024553503,-2.142415972337177,-1.0830656541096877,-1.035136894333174,True,1.8183255691963904,tracking,high,19.409398895454697,19.825277514926707,-17.251714801015538,-12.239487173333506,4.0000000000000036,True,tracking
2.926277976999984,1775581869,92618749,0.2289544858846773,0.17143869835176162,-0.24001678539279972,-3.006380250768222e-17,7.246465434050843e-18,0.0,corrected,0.0,tracking,1.140563023581252,1.1704343574840075,0.9722601293860836,tracking,tracking,-4.521896249392169,-3.965690226082637,0.5562060233095321,True,tracking,0.0,0.03442955017089844,0.04750797185037873,True,0.0,1.1818866980444067,,False,0.07228196686364094,-0.07482173069552267,-32.72986024553503,-2.142415972337177,-1.0830656541096877,-1.035136894333174,True,1.8183255691963904,tracking,high,19.409398895454697,19.825277514926707,-17.251714801015538,-12.239487173333506,4.0000000000000036,True,tracking
2.932789095999965,1775581869,98762330,0.2289544858846773,0.17143869835176162,-0.24001678539279972,-3.006380250768222e-17,7.246465434050843e-18,0.0,corrected,0.0,tracking,1.140563023581252,1.1704343574840075,0.9722601293860836,tracking,tracking,-4.521896249392169,-3.965690226082637,0.5562060233095321,True,tracking,0.0,0.03442955017089844,0.04750797185037873,True,0.0,1.1818866980444067,,False,0.07228196686364094,-0.07482173069552267,-32.72986024553503,-2.142415972337177,-1.0830656541096877,-1.035136894333174,True,1.8183255691963904,tracking,high,19.409398895454697,19.795035176460292,-17.251714801015538,-13.325450753334925,4.0000000000000036,True,tracking
2.980148208000003,1775581869,112783514,0.21838651622817462,0.17303280430133916,-0.23283069877049478,-3.0053759817593287e-17,7.2440447819535e-18,0.0,corrected,0.0,tracking,1.140563023581252,1.1704343574840075,0.9722601293860836,tracking,tracking,-4.521896249392169,-3.965690226082637,0.5562060233095321,True,tracking,0.0,0.03437399864196777,0.06373769087351902,True,0.0,1.1793887970682284,,False,0.06990976693298633,-0.0750590866356027,-30.739554015051926,-1.9823022010807116,-1.0830656541096877,-1.073656656695085,True,1.707753000836218,tracking,high,19.318671473392175,19.7584827559997,-17.905291312734036,-15.557002066670048,4.0000000000000036,True,tracking
