stamp_sec,stamp_nanosec,ax_mps2,ay_mps2,az_mps2,gx_rps,gy_rps,gz_rps
1774771448,24734790,0.469264,0.387861,9.583989,0.007457,-0.106526,-0.044741
1774771448,42737429,0.331597,0.152032,9.787497,0.009587,-0.102265,-0.045806
1774771448,60765290,0.454898,0.45011,9.606734,0.007457,-0.100135,-0.045806
1774771448,78757873,0.410606,0.383072,9.765948,0.012783,-0.102265,-0.04048
1774771448,96743697,0.513556,0.235829,9.591172,0.009587,-0.105461,-0.044741
1774771448,114739762,0.290895,0.166397,9.762358,0.008522,-0.1012,-0.044741
1774771448,132748363,0.413,0.35913,9.610326,0.007457,-0.103331,-0.045806
1774771448,150738058,0.325611,0.374693,9.639056,0.011718,-0.100135,-0.041545
1774771448,168719882,0.475249,0.158017,9.676167,0.007457,-0.106526,-0.04048
1774771448,186757187,0.208296,0.420182,9.662998,0.007457,-0.103331,-0.043676
1774771448,204732233,0.361524,0.244209,9.672575,0.008522,-0.102265,-0.046872
1774771448,222739817,0.343568,0.219069,9.548077,0.012783,-0.100135,-0.041545
1774771448,240758066,0.001197,3.071761,9.848549,0.026632,-0.09907,-0.046872
1774771448,258736927,0.084994,1.353921,10.419566,0.012783,-0.094809,-0.057524
1774771448,276745140,0.427365,1.440112,9.244013,0.0,-0.1012,-0.031958
1774771448,294751649,0.537498,0.824802,9.671378,0.008522,-0.096939,-0.05859
1774771448,312730103,0.3304,1.227028,9.829395,0.003196,-0.095874,-0.053263
1774771448,330746112,0.440533,0.938527,9.534908,0.013848,-0.100135,-0.061785
1774771448,348712714,0.296881,0.775721,9.546879,0.004261,-0.104396,-0.066046
1774771448,366734130,0.577003,1.301249,9.704897,-0.001065,-0.112918,-0.062851
1774771448,384756306,0.40462,0.877475,9.623494,0.002131,-0.108657,-0.069242
1774771448,402746537,0.153229,1.459266,9.664195,0.007457,-0.094809,-0.073503
1774771448,420751750,0.264559,1.580173,9.317036,-0.006392,-0.100135,-0.074569
1774771448,438739981,0.379481,1.201889,9.387665,0.005326,-0.111853,-0.079895
1774771448,456758194,0.45011,1.707066,9.726444,0.005326,-0.106526,-0.085221
1774771448,474755203,0.343568,1.119289,9.525331,-0.005326,-0.096939,-0.092678
1774771448,492718880,0.355539,1.210269,9.706094,0.005326,-0.089482,-0.09907
1774771448,510731851,0.518345,1.347936,9.677363,-0.002131,-0.109722,-0.103331
1774771448,528756156,0.335188,1.270124,9.621099,0.007457,-0.106526,-0.107592
1774771448,546756666,0.426168,1.169568,9.561244,0.0,-0.09907,-0.109722
1774771448,564739897,0.155623,1.192312,9.753978,0.014914,-0.083091,-0.115049
1774771448,582754128,0.435745,0.991199,9.842564,0.012783,-0.120375,-0.106526
1774771448,600766100,0.264559,1.049857,9.427169,0.012783,-0.117179,-0.110788
1774771448,618760017,0.745794,1.412579,9.803059,0.017044,-0.105461,-0.116114
1774771448,636755581,0.502782,1.079785,9.597157,-0.007457,-0.085221,-0.11931
1774771448,654759294,0.362722,1.306037,9.794679,0.005326,-0.079895,-0.131028
1774771448,672766100,0.379481,0.887052,9.615114,0.010653,-0.075634,-0.128897
1774771448,690763905,0.568623,1.425747,9.3733,0.021305,-0.073503,-0.133158
1774771448,708761692,0.300472,0.952892,9.774328,0.007457,-0.082025,-0.126766
1774771448,726747479,0.663194,1.332373,9.928755,0.001065,-0.107592,-0.109722
1774771448,744746951,0.282516,1.16837,9.464279,0.025566,-0.071373,-0.131028
1774771448,762758571,0.010774,1.106121,9.597157,-0.003196,-0.104396,-0.150202
1774771448,780759469,0.86311,1.183933,9.834184,0.008522,-0.123571,-0.145941
1774771448,798766552,0.732626,0.997185,9.982624,-0.001065,-0.11931,-0.149137
1774771448,816765358,0.186748,0.887052,9.433155,-0.005326,-0.077764,-0.144876
1774771448,834770533,0.480037,0.790087,9.76116,0.003196,-0.124636,-0.153398
1774771448,852767487,0.657208,1.033098,9.391256,0.012783,-0.108657,-0.167247
1774771448,871471632,0.542287,0.951695,9.811439,0.015979,-0.123571,-0.164051
1774771448,888770579,0.572214,1.188721,9.197326,-0.006392,-0.155529,-0.154463
1774771448,906764163,1.56102,1.051055,9.600749,-0.054328,-0.04048,-0.145941
1774771448,924762949,-0.547075,-0.140061,10.680533,0.257794,-0.142745,-0.167247
1774771448,942757533,0.488417,1.023521,8.901642,0.026632,-0.183225,-0.143811
1774771448,960773745,0.943315,0.746991,9.549273,-0.02024,-0.135289,-0.172573
1774771448,978770588,0.553061,1.041478,10.44231,0.005326,-0.072438,-0.191748
1774771448,996763708,0.4956,0.68953,9.409213,0.006392,-0.092678,-0.175769
1774771449,14742991,0.179565,1.183933,9.167398,0.028762,-0.118244,-0.18216
1774771449,32752616,-0.180762,1.103727,8.900445,0.009587,-0.070307,-0.18216
1774771449,50772944,0.497994,0.948104,10.055647,0.03835,-0.04048,-0.204531
1774771449,68769328,0.034716,0.295684,8.864532,0.013848,-0.05859,-0.192813
1774771449,86771397,0.195127,1.207875,9.350554,0.009587,-0.064981,-0.157659
1774771449,104781336,0.248997,1.010353,10.000581,0.006392,-0.093743,-0.178964
1774771449,122774572,0.45849,1.107318,9.240421,0.009587,-0.107592,-0.199204
1774771449,140756456,0.727837,0.92895,9.707291,0.008522,-0.126766,-0.203466
1774771449,158781599,0.636858,0.566229,9.618706,-0.009587,-0.149137,-0.190682
1774771449,176755538,0.858321,0.926556,9.683349,0.052198,-0.102265,-0.2024
1774771449,194802885,-0.138864,1.246182,9.272743,0.005326,-0.160855,-0.207727
1774771449,212776417,1.345541,0.227449,11.149797,-0.070307,-0.117179,-0.174703
1774771449,230784856,-0.557849,0.452504,10.169372,0.043676,-0.045806,-0.22264
1774771449,248774722,0.934936,0.991199,10.159795,0.030893,-0.253533,-0.215183
1774771449,266779365,0.602142,1.323994,9.091981,-0.005326,-0.09907,-0.192813
1774771449,284775693,0.550666,0.632069,10.245986,0.005326,-0.059655,-0.24075
1774771449,302768799,0.144849,0.960075,9.653421,0.030893,-0.062851,-0.225836
1774771449,320782702,0.741005,1.076194,8.580819,0.026632,-0.128897,-0.215183
1774771449,338777974,0.277727,1.09415,9.624691,0.014914,-0.039415,-0.232228
1774771449,356776803,0.889446,1.086968,10.155006,0.009587,-0.082025,-0.206661
1774771449,374771594,0.178368,1.182736,9.840169,0.030893,-0.092678,-0.207727
1774771449,392786218,0.342371,0.702698,10.075998,-0.023436,-0.102265,-0.227967
1774771449,410782195,0.336385,0.769736,8.859743,0.02024,-0.151268,-0.232228
1774771449,428777171,0.964863,0.675165,9.788693,0.006392,-0.129962,-0.226901
1774771449,446780889,-0.001197,1.210269,9.259575,0.024501,-0.138484,-0.233293
1774771449,464767902,2.153584,-0.117316,11.725603,-0.102265,-0.128897,-0.213053
1774771449,482781434,0.114922,0.897826,7.491457,0.082025,-0.018109,-0.252468
