stamp_sec,stamp_nanosec,x_m,y_m,yaw_rad,vx_mps,vy_mps,yaw_rate_rps,tracker_state,goal_distance_m,path_deviation_m,fusion_confidence,desired_speed_pct,applied_speed_pct,desired_steering_deg,applied_steering_deg,bridge_state
1774802595,329656877,0.018020426213178592,-0.254110560434563,0.2805573153539387,0.024804796763087354,-0.04422095439072968,0.00046533294921178106,waiting_arm,,,,,,,,
1774802595,405906637,0.020206215466848733,-0.25528998833313543,0.275083278229691,0.02251750264467508,-0.046054068783475226,0.0013742969232984964,waiting_arm,,,,,,,,
1774802595,482710455,0.01646009144137968,-0.25581427285223846,0.2702211314255422,0.017463219922470043,-0.04528268994301989,0.00023080505572437167,waiting_arm,,,,,,,,
1774802595,561990875,0.02019342311441094,-0.2515440727456233,0.2785267008712697,0.011322918876722043,-0.04247359421954594,-0.00014842537973660337,waiting_arm,,,,,,,,
1774802595,636620850,0.022900769880977386,-0.2534286337143731,0.270789211879171,0.00946122370964441,-0.03983029561486981,-0.00036331801672032755,waiting_arm,,,,,,,,
1774802595,688506793,0.0162071738676749,-0.256895561199296,0.2617548739948859,0.009837632057405704,-0.0394568574428883,-0.0004208209839560616,waiting_arm,,,,,,,,
1774802595,764748442,0.020124013053593414,-0.254880598545738,0.27517487031043425,0.011239702792487672,-0.042203596968968984,0.000315963061632108,waiting_arm,,,,,,,,
1774802595,840298959,0.01124190167113303,-0.25770766744510043,0.26376808357022824,0.011385315225055453,-0.04444005253092355,0.0007737345760564897,waiting_arm,,,,,,,,
1774802595,918225781,0.02153797195971332,-0.25161500107883394,0.279449054933017,0.009064825447326128,-0.044870093088171,0.0006429192232328325,waiting_arm,,,,,,,,
1774802595,994123780,0.033831015282101556,-0.2503803918094167,0.2957987440231279,0.007371955754167099,-0.042772161187822365,0.00114343554906297,waiting_arm,,,,,,,,
1774802596,71541285,0.018343076683089064,-0.2533260112695338,0.2798763026111485,0.007376529414617977,-0.04031159575535926,0.00041984891778266194,waiting_arm,,,,,,,,
1774802596,123327190,0.023469121660754936,-0.2487295975847856,0.2923907396343767,0.007931694057173314,-0.03858251172247699,-0.0005567974334626119,waiting_arm,,,,,,,,
1774802596,199237319,0.020309749423366337,-0.2558039344398394,0.26371031819661483,0.009023807459607652,-0.03888810639758677,-0.0004925294868445725,waiting_arm,,,,,,,,
1774802596,277862959,0.024185328495487057,-0.25611665679737877,0.28177262594639596,0.01046826352260368,-0.041364719500780876,0.0007723406795470383,waiting_arm,,,,,,,,
1774802596,353948811,0.015560131490131352,-0.254419603800432,0.26574413710098643,0.011991990424887602,-0.04336429857138336,0.00023347260293381494,waiting_arm,,,,,,,,
1774802596,429423827,0.020035445033926413,-0.2538714111976935,0.28171196518699637,0.013626694564233969,-0.0453085675634091,0.00042705595435898515,waiting_arm,,,,,,,,
1774802596,507036074,0.013706142771781402,-0.25593771483402206,0.26783627358809864,0.014937387335767103,-0.04535803412257505,0.0005467952178958525,waiting_arm,,,,,,,,
1774802596,582938647,0.021251310790111312,-0.2566213049257038,0.27234616667405237,0.01554509305674267,-0.0429477056242305,0.0005343924738628312,waiting_arm,,,,,,,,
1774802596,634809886,0.03140732925141651,-0.2514499999442669,0.26944213775836245,0.015377071210059101,-0.041636540061893726,9.144051793738141e-05,waiting_arm,,,,,,,,
1774802596,713291433,0.029003637874408694,-0.25343232130522236,0.2823253198003779,0.016372262043077603,-0.03905000404857912,0.00013467463717527193,waiting_arm,,,,,,,,
1774802596,788815264,0.03617524966093,-0.2488495365418613,0.2797858339558255,0.01780015820287711,-0.03836109193773938,0.0004542839417556931,waiting_arm,,,,,,,,
1774802596,864893153,0.0369162318980308,-0.2525751402069729,0.2692474655727878,0.01932539776534073,-0.039307744187799046,0.0009628595420330935,waiting_arm,,,,,,,,
1774802596,941545210,0.03556289773244397,-0.2489253534131445,0.27947102929903894,0.019602291290226434,-0.040140806576366775,0.0005873619780583649,waiting_arm,,,,,,,,
1774802597,18480047,0.03636033532000508,-0.25283232752508933,0.2699539948401783,0.015629870508431568,-0.03838297062679074,8.59528742938271e-05,waiting_arm,,,,,,,,
1774802597,69987581,0.034975556282242956,-0.24938329221971023,0.2798955804737632,0.01294062167661722,-0.035971527621408754,-0.0004977848268094645,waiting_arm,,,,,,,,
1774802597,147806791,0.028112379157893632,-0.2536080033575924,0.2683783270332504,0.011476716725855651,-0.032522762802840346,-0.00047385752927072496,waiting_arm,,,,,,,,
1774802597,223510920,0.022395774138548534,-0.25507743539594296,0.26925256141218745,0.012883013885429232,-0.03158367762367861,-0.00026659928278385884,waiting_arm,,,,,,,,
1774802597,300653702,0.030813632120443853,-0.2535524592808446,0.2709424497212875,0.01418958878307864,-0.035950463510690284,0.0005644472717686259,waiting_arm,,,,,,,,
1774802597,376405626,0.02913032482926583,-0.25278361539115024,0.27678868707051235,0.013838131407850885,-0.04031590161647458,0.0014055248727035863,waiting_arm,,,,,,,,
1774802597,453811613,0.02738882531683926,-0.2537924577323238,0.2731471989773687,0.011409208864746044,-0.04130865716311979,0.0006525412428408262,waiting_arm,,,,,,,,
1774802597,504738570,0.02445593026771109,-0.2537465811191182,0.2769293401154646,0.008717773106578546,-0.04040996911809935,9.069776617129962e-05,tracking,1.899163541074782,0.03146976550687594,high,,,,,
1774802597,582394077,0.02677653462847814,-0.25337060402876177,0.2748329794945896,0.006987466314984212,-0.03907271640280009,0.00025707250991459515,tracking,1.9019729083006214,0.03102788679960946,high,,,,,
1774802597,658875486,0.024226224240614904,-0.25506148104175075,0.2634682013076,0.007001356218318917,-0.03805834451890939,-0.00044346126257287775,tracking,1.8996918647047378,0.0316400687555446,high,,,,,
1774802597,735355802,0.030249856905281165,-0.25196299897914737,0.2765212409424031,0.008246609405885041,-0.033331990317271215,-0.013726855939603568,tracking,1.9026900779934561,0.031716298747757214,high,,,,,
1774802597,814919927,0.02842642030400959,-0.2542384002670481,0.2737566627929587,0.013145097750082753,-0.027045409883464648,-0.022462391022179333,tracking,1.8960699789765638,0.03301585600098718,high,,,,,
1774802597,888577621,0.026984696501036787,-0.2541588187126266,0.26454616950385,0.020305627321346355,-0.02569329128027295,-0.03279895948952447,tracking,1.8981462058914471,0.030979612077564538,high,,,,,
1774802597,964994511,0.01562657421224767,-0.258670509308758,0.24575248618396592,0.02833703595888268,-0.03166405057325218,-0.0278054127936454,tracking,1.8998399286883776,0.03233847915809582,high,,,,,
1774802598,17577142,0.031880436289745705,-0.2509562522408638,0.26944490674227745,0.030943928954669103,-0.03467622995415721,-0.037431360967971325,tracking,1.9120116394841755,0.03285406059113137,high,,,,,
1774802598,93383567,0.02946727082726732,-0.25670011290684197,0.2503896364103178,0.036592089563129114,-0.02169989311370304,-0.06676326248018521,tracking,1.894573618898342,0.03520134523952151,high,,,,,
1774802598,170187514,0.030092556276221878,-0.25811742546149746,0.24822996961177285,0.043766448705460946,0.005037438252064594,-0.10487851464851203,tracking,1.8979417793933595,0.031909456344712726,high,,,,,
1774802598,247957206,0.04262125131559366,-0.2569247431732449,0.2382779220217091,0.048822931591266376,0.02919486063213004,-0.1449792368869188,tracking,1.897484246067707,0.03084726230594699,high,,,,,
1774802598,325189395,0.06043709122181318,-0.258928788486126,0.21830238532771887,0.05640812826558056,0.055035464720956426,-0.1929583208764147,tracking,1.885146244050023,0.03447363647177227,high,,,,,
1774802598,400131410,0.07105086030926505,-0.26049105255300253,0.19497518785710355,0.06572255037900954,0.08637297977379974,-0.26164774979496613,tracking,1.8679892154470357,0.031889039852046545,high,,,,,
1774802598,477185210,0.08960983111980553,-0.26125850669837825,0.17399908440162964,0.07841335153509155,0.13236938768312959,-0.3525813461109063,tracking,1.857978855286522,0.03569716131167118,high,,,,,
1774802598,530166768,0.11801242162477585,-0.2642289721464186,0.13072291154088242,0.08051085537023837,0.1412382362282592,-0.3694804552353536,tracking,1.839871490916258,0.03356825643081751,high,,,,,
1774802598,605724618,0.1460197291971685,-0.2708678125324192,0.09849665133830761,0.08368499614890257,0.1931873487224968,-0.4707237358178836,tracking,1.8122711397937667,0.034685598906549646,high,,,,,
1774802598,683884570,0.1630886230639939,-0.2796860836871141,0.03806713888622926,0.09407728093313156,0.21972321287520727,-0.5395220724912902,tracking,1.7850395025630321,0.030778372692039518,high,,,,,
1774802598,759962700,0.1987784731282855,-0.28676837126722005,0.0019121389848647755,0.11064123977653179,0.24036623359381523,-0.5981582922981104,tracking,1.7686220510096275,0.03263265419786639,high,,,,,
1774802598,835074603,0.23085145847934752,-0.3001777666822292,-0.06258415396641898,0.12621655268761847,0.2618122272490526,-0.640845733638508,tracking,1.733287276527731,0.027471519170402303,high,,,,,
1774802598,912584405,0.2605438886801347,-0.31318150545569134,-0.11741618958857766,0.13289587635242375,0.2797295562523766,-0.5601932983642223,tracking,1.7013437184201092,0.021053648134515084,high,,,,,
1774802598,965657279,0.29140757867726896,-0.3264930501603783,-0.14400099122061555,0.13150649624595054,0.2830496983675049,-0.5166671694253406,tracking,1.6714474682397489,0.015038232047759144,high,,,,,
1774802599,41329407,0.3242705987421189,-0.3368694325934447,-0.18658968052974625,0.11186558855628893,0.2972276284179871,-0.2801124820689823,tracking,1.6410707132126445,0.008439007379678835,high,,,,,
1774802599,118126335,0.36129303531985374,-0.34569050792281614,-0.17107447315144217,0.09268902508412906,0.30347364537784693,-0.145741945328552,tracking,1.6077265856293503,0.007634447474126432,high,,,,,
1774802599,195261191,0.4022687899764666,-0.3545230776209396,-0.1680521618262047,0.0614009477419608,0.30756653378879983,0.006031409245869687,tracking,1.5725007736058902,0.019344296087045004,high,,,,,
1774802599,271874434,0.44528468401905164,-0.35885417559590377,-0.15637099781314123,0.039297355575046225,0.3120019886217652,0.14018861793903792,tracking,1.5329403679440097,0.03303939577994956,high,,,,,
1774802599,347710526,0.48674911054295905,-0.3626556313946231,-0.144567168195501,0.004122933547097322,0.324882576723289,0.3179294691271107,tracking,1.4912794350459515,0.03984122954162572,high,,,,,
1774802599,399467524,0.5189986935530437,-0.3643593666886966,-0.10295517173189955,-0.023985297087473947,0.33460706938972024,0.44974285484234766,tracking,1.4511578582690747,0.047200926898426594,high,,,,,
1774802599,476592806,0.5904072906506697,-0.356009031483717,-0.055435154806947905,-0.061288432102115944,0.34459141324747505,0.5316637276785485,tracking,1.4210749604016724,0.05654279852087327,high,,,,,
1774802599,554054570,0.647836476729342,-0.34686846888019024,-0.005522575706820353,-0.11491710194901539,0.34312657696101645,0.5983898072348593,tracking,1.3508061736112746,0.058648051675538306,high,,,,,
1774802599,629733032,0.7034510637659905,-0.33559921092728745,0.04062132950536982,-0.16980974180069056,0.32881792984061503,0.6388920446464916,tracking,1.2940159525768444,0.058841763401029125,high,,,,,
1774802599,706878777,0.7589242221079171,-0.31899552641950346,0.09958801745862537,-0.2229764560703302,0.31786186019104373,0.664694584608766,tracking,1.2382842585293454,0.05485635755237649,high,,,,,
1774802599,783535112,0.7991676262773376,-0.3046561562143175,0.1552754900394994,-0.26364160346887805,0.31253292009620587,0.6077151343624542,tracking,1.1816670807377883,0.04667709245734622,high,,,,,
1774802599,859626631,0.8552096655150425,-0.2889840510423042,0.1936401504122462,-0.2920244454791772,0.2997110979441823,0.4628719729628804,tracking,1.1399249844077894,0.040585719683988414,high,,,,,
1774802599,913781471,0.9163517048727392,-0.2765011092791026,0.20647830446430848,-0.2708314111046541,0.29890732204435044,0.23000643683824024,tracking,1.0820189932724262,0.03094978675474506,high,,,,,
1774802599,988468558,0.9869866064317554,-0.2650280594216143,0.2100047400760203,-0.20360486410322012,0.2986001317734367,-0.19426547650963458,tracking,1.0820189932724262,0.03094978675474506,high,,,,,
1774802600,64285631,1.068818800220919,-0.2637677330014381,0.168546946423476,-0.12543933495406515,0.28563051915583987,-0.6267024631007896,tracking,0.9480061756560952,0.0020594880784160895,high,,,,,
1774802600,143023345,1.1395895735736286,-0.2813503926563911,0.10334048447462607,-0.033137901493417256,0.2778066060398647,-0.8882929979206472,tracking,0.8672120701276439,0.014285174739059865,high,,,,,
1774802600,218369657,1.195972057015416,-0.29013395785112783,0.09793993864432562,0.06110017364232099,0.26073197093523565,-0.1578616280784928,tracking,0.8002426992836177,0.012704094101579268,high,,,,,
1774802600,295640107,1.242494528332758,-0.285359756590073,0.1026399597938179,0.1972523305131773,0.2056409857193607,0.08025156363235834,tracking,0.7466760975792359,0.0069209702705408695,high,,,,,
1774802600,371916885,1.275801321077353,-0.27965676766830555,0.10837620363052415,0.20929780518462582,0.075187453278912,0.13208900663163783,tracking,0.7003058562593976,0.017751953203741823,high,,,,,
1774802600,447984033,1.3032078041038346,-0.28329376389850625,0.11777756002513624,0.19973499594956187,-0.03830501133175932,0.09254326789312863,tracking,0.6666671378373781,0.024253539372544167,high,,,,,
1774802600,525593372,1.317483189228347,-0.2814577217332117,0.12226155054891819,0.20747355965815248,-0.17525478575472547,0.02188864473589746,tracking,0.6410319341365457,0.026077132539931498,high,,,,,
1774802600,577849224,1.3285258783740674,-0.28782189126468255,0.13593736297358416,0.21877525016249616,-0.23745586064721483,0.0031192048453747637,tracking,0.6268226604595689,0.02716510908229985,high,,,,,
1774802600,653755186,1.3435909735140261,-0.2930638786448534,0.1200969753229385,0.2443811352112025,-0.30992053699372285,0.007076004453158948,tracking,0.6180134167434472,0.025626193525657388,high,,,,,
1774802600,731812305,1.3354649565352468,-0.29407597744724445,0.11748274863762269,0.24187398871597482,-0.2968377967841921,-0.008709389046155721,tracking,0.6045598273400852,0.022706198609727942,high,,,,,
1774802600,807372433,1.3314478578353242,-0.29787991981627693,0.13188306178465928,0.2446736023596306,-0.28330345776276555,-0.003047345583048251,tracking,0.612594735896933,0.02578290099761222,high,,,,,
1774802600,884058139,1.3338989821486376,-0.30353089562360974,0.13238635676631083,0.24259336421486427,-0.2615737092226907,-0.0012805544872994037,tracking,0.6178278924872838,0.02397312599286937,high,,,,,
1774802600,961216291,1.3488391537894588,-0.2992133363521275,0.12269468176788531,0.23694160814749246,-0.23472566932913105,-0.00017445308379400275,tracking,0.6170825580501951,0.018674283077256715,high,,,,,
1774802601,38115239,1.3445978089192632,-0.30685873742279046,0.1346302391704933,0.23436004827438284,-0.2176700378140315,-0.00010530334495723992,tracking,0.6012964510206313,0.015230092596297382,high,,,,,
1774802601,114376073,1.3385791224914123,-0.313052005653309,0.12498026230344189,0.23333250384993431,-0.20173497795597384,0.000378353408346578,tracking,0.6078773749971476,0.00787728412003173,high,,,,,
1774802601,190902945,1.3408288078217783,-0.3164185568387519,0.12645764738031154,0.23172117669780126,-0.1864280702390642,0.0005313854279466142,tracking,0.6152234251191152,0.011635620520012876,high,,,,,
1774802601,242524202,1.337459080759392,-0.32315903178072924,0.10602365300620156,0.23148507336550772,-0.17460961429742328,0.00010639765676280396,tracking,0.6141471306192937,0.009671378270354502,high,,,,,
